DATE	TIME	FRAC_DAYS_SINCE_JAN1	FRAC_HRS_SINCE_JAN1	EPOCH_TIME	HR_12CH4	HR_12CH4_dry	H2O	12CO2	12CO2_dry	PPF_CH4_conc	PPF_H2O_conc	PPF_C2H6_conc	PPF_C2H4_conc	PPF_NH3_conc	PPF_H2S_conc
01-05-2023	11:41:48	120,4873602	2891,696644	1682941308	-2,79E-02	-2,81E-02	6,36E-01	8,57E+01	8,66E+01	-2,88E-02	6,42E-01	3,58E-01	6,65E-03	3,83E-03	1,53E+01
01-05-2023	11:41:48	120,4873659	2891,696781	1682941308	-2,79E-02	-2,81E-02	6,36E-01	8,46E+01	8,56E+01	-2,88E-02	6,42E-01	3,58E-01	6,65E-03	3,83E-03	1,53E+01
01-05-2023	11:41:49	120,4873716	2891,696919	1682941309	-2,79E-02	-2,81E-02	6,36E-01	8,46E+01	8,56E+01	-2,88E-02	6,42E-01	3,58E-01	6,65E-03	3,83E-03	1,53E+01
01-05-2023	11:41:50	120,4873856	2891,697255	1682941310	-2,04E-02	-2,06E-02	6,27E-01	8,46E+01	8,56E+01	-2,58E-02	6,33E-01	4,35E-01	4,22E-03	4,68E-03	1,75E+01
01-05-2023	11:41:51	120,4873996	2891,697591	1682941311	-2,04E-02	-2,06E-02	6,27E-01	8,46E+01	8,56E+01	-2,58E-02	6,33E-01	4,35E-01	4,22E-03	4,68E-03	1,75E+01
01-05-2023	11:41:52	120,4874053	2891,697726	1682941312	-2,04E-02	-2,06E-02	6,27E-01	8,36E+01	8,45E+01	-2,58E-02	6,33E-01	4,35E-01	4,22E-03	4,68E-03	1,75E+01
01-05-2023	11:41:52	120,4874109	2891,697862	1682941312	-2,04E-02	-2,06E-02	6,27E-01	8,36E+01	8,45E+01	-2,58E-02	6,33E-01	4,35E-01	4,22E-03	4,68E-03	1,75E+01
01-05-2023	11:41:54	120,4874249	2891,698196	1682941314	-2,38E-02	-2,40E-02	6,18E-01	8,36E+01	8,45E+01	-4,87E-03	6,24E-01	9,95E-02	4,90E-03	2,55E-03	1,89E+01
01-05-2023	11:41:55	120,4874388	2891,698532	1682941315	-2,38E-02	-2,40E-02	6,18E-01	8,36E+01	8,45E+01	-4,87E-03	6,24E-01	9,95E-02	4,90E-03	2,55E-03	1,89E+01
01-05-2023	11:41:55	120,4874445	2891,698668	1682941315	-2,38E-02	-2,40E-02	6,18E-01	8,25E+01	8,34E+01	-4,87E-03	6,24E-01	9,95E-02	4,90E-03	2,55E-03	1,89E+01
01-05-2023	11:41:56	120,4874503	2891,698807	1682941316	-2,38E-02	-2,40E-02	6,18E-01	8,25E+01	8,34E+01	-4,87E-03	6,24E-01	9,95E-02	4,90E-03	2,55E-03	1,89E+01
01-05-2023	11:41:57	120,4874642	2891,69914	1682941317	-1,74E-02	-1,76E-02	6,09E-01	8,25E+01	8,34E+01	-2,10E-02	6,15E-01	1,98E-01	5,92E-03	-2,60E-05	1,62E+01
01-05-2023	11:41:58	120,4874782	2891,699476	1682941318	-1,74E-02	-1,76E-02	6,09E-01	8,25E+01	8,34E+01	-2,10E-02	6,15E-01	1,98E-01	5,92E-03	-2,60E-05	1,62E+01
01-05-2023	11:41:59	120,487484	2891,699616	1682941319	-1,74E-02	-1,76E-02	6,09E-01	8,18E+01	8,27E+01	-2,10E-02	6,15E-01	1,98E-01	5,92E-03	-2,60E-05	1,62E+01
01-05-2023	11:41:59	120,4874898	2891,699755	1682941319	-1,74E-02	-1,76E-02	6,09E-01	8,18E+01	8,27E+01	-2,10E-02	6,15E-01	1,98E-01	5,92E-03	-2,60E-05	1,62E+01
01-05-2023	11:42:00	120,4875038	2891,700091	1682941320	-2,39E-02	-2,41E-02	6,01E-01	8,18E+01	8,27E+01	-2,46E-02	6,07E-01	3,24E-01	4,31E-03	2,40E-03	1,49E+01
01-05-2023	11:42:02	120,4875179	2891,700428	1682941322	-2,39E-02	-2,41E-02	6,01E-01	8,18E+01	8,27E+01	-2,46E-02	6,07E-01	3,24E-01	4,31E-03	2,40E-03	1,49E+01
01-05-2023	11:42:02	120,4875236	2891,700567	1682941322	-2,39E-02	-2,41E-02	6,01E-01	8,10E+01	8,18E+01	-2,46E-02	6,07E-01	3,24E-01	4,31E-03	2,40E-03	1,49E+01
01-05-2023	11:42:03	120,4875293	2891,700704	1682941323	-2,39E-02	-2,41E-02	6,01E-01	8,10E+01	8,18E+01	-2,46E-02	6,07E-01	3,24E-01	4,31E-03	2,40E-03	1,49E+01
01-05-2023	11:42:04	120,4875433	2891,701039	1682941324	-3,31E-02	-3,33E-02	5,93E-01	8,10E+01	8,18E+01	-3,38E-02	5,99E-01	1,43E-01	5,85E-03	3,06E-03	1,23E+01
01-05-2023	11:42:05	120,4875574	2891,701378	1682941325	-3,31E-02	-3,33E-02	5,93E-01	8,10E+01	8,18E+01	-3,38E-02	5,99E-01	1,43E-01	5,85E-03	3,06E-03	1,23E+01
01-05-2023	11:42:05	120,4875633	2891,701519	1682941325	-3,31E-02	-3,33E-02	5,93E-01	8,04E+01	8,12E+01	-3,38E-02	5,99E-01	1,43E-01	5,85E-03	3,06E-03	1,23E+01
01-05-2023	11:42:06	120,487569	2891,701657	1682941326	-3,31E-02	-3,33E-02	5,93E-01	8,04E+01	8,12E+01	-3,38E-02	5,99E-01	1,43E-01	5,85E-03	3,06E-03	1,23E+01
01-05-2023	11:42:07	120,4875831	2891,701993	1682941327	-1,11E-02	-1,12E-02	5,85E-01	8,04E+01	8,12E+01	-1,43E-02	5,91E-01	3,92E-01	3,24E-03	3,27E-03	1,56E+01
01-05-2023	11:42:08	120,4875972	2891,702332	1682941328	-1,11E-02	-1,12E-02	5,85E-01	8,04E+01	8,12E+01	-1,43E-02	5,91E-01	3,92E-01	3,24E-03	3,27E-03	1,56E+01
01-05-2023	11:42:09	120,487603	2891,702471	1682941329	-1,11E-02	-1,12E-02	5,85E-01	7,98E+01	8,06E+01	-1,43E-02	5,91E-01	3,92E-01	3,24E-03	3,27E-03	1,56E+01
01-05-2023	11:42:09	120,4876088	2891,702612	1682941329	-1,11E-02	-1,12E-02	5,85E-01	7,98E+01	8,06E+01	-1,43E-02	5,91E-01	3,92E-01	3,24E-03	3,27E-03	1,56E+01
01-05-2023	11:42:11	120,4876229	2891,702951	1682941331	-2,38E-02	-2,39E-02	5,78E-01	7,98E+01	8,06E+01	-2,64E-02	5,83E-01	1,50E-01	8,38E-03	1,90E-03	1,34E+01
01-05-2023	11:42:12	120,487637	2891,703288	1682941332	-2,38E-02	-2,39E-02	5,78E-01	7,98E+01	8,06E+01	-2,64E-02	5,83E-01	1,50E-01	8,38E-03	1,90E-03	1,34E+01
01-05-2023	11:42:12	120,4876428	2891,703427	1682941332	-2,38E-02	-2,39E-02	5,78E-01	7,92E+01	8,00E+01	-2,64E-02	5,83E-01	1,50E-01	8,38E-03	1,90E-03	1,34E+01
01-05-2023	11:42:13	120,4876485	2891,703565	1682941333	-2,38E-02	-2,39E-02	5,78E-01	7,92E+01	8,00E+01	-2,64E-02	5,83E-01	1,50E-01	8,38E-03	1,90E-03	1,34E+01
01-05-2023	11:42:14	120,4876626	2891,703903	1682941334	-1,70E-02	-1,71E-02	5,69E-01	7,92E+01	8,00E+01	-3,15E-02	5,76E-01	3,82E-01	7,74E-03	3,60E-03	1,63E+01
01-05-2023	11:42:15	120,4876768	2891,704242	1682941335	-1,70E-02	-1,71E-02	5,69E-01	7,92E+01	8,00E+01	-3,15E-02	5,76E-01	3,82E-01	7,74E-03	3,60E-03	1,63E+01
01-05-2023	11:42:16	120,4876825	2891,704379	1682941336	-1,70E-02	-1,71E-02	5,69E-01	7,86E+01	7,94E+01	-3,15E-02	5,76E-01	3,82E-01	7,74E-03	3,60E-03	1,63E+01
01-05-2023	11:42:16	120,4876883	2891,70452	1682941336	-1,70E-02	-1,71E-02	5,69E-01	7,86E+01	7,94E+01	-3,15E-02	5,76E-01	3,82E-01	7,74E-03	3,60E-03	1,63E+01
01-05-2023	11:42:17	120,4877024	2891,704857	1682941337	-1,30E-02	-1,30E-02	5,63E-01	7,86E+01	7,94E+01	-4,63E-02	5,70E-01	1,66E-01	1,33E-03	2,19E-03	1,14E+01
01-05-2023	11:42:19	120,4877163	2891,705192	1682941339	-1,30E-02	-1,30E-02	5,63E-01	7,86E+01	7,94E+01	-4,63E-02	5,70E-01	1,66E-01	1,33E-03	2,19E-03	1,14E+01
01-05-2023	11:42:19	120,4877221	2891,705329	1682941339	-1,30E-02	-1,30E-02	5,63E-01	7,82E+01	7,89E+01	-4,63E-02	5,70E-01	1,66E-01	1,33E-03	2,19E-03	1,14E+01
01-05-2023	11:42:20	120,4877278	2891,705467	1682941340	-1,30E-02	-1,30E-02	5,63E-01	7,82E+01	7,89E+01	-4,63E-02	5,70E-01	1,66E-01	1,33E-03	2,19E-03	1,14E+01
01-05-2023	11:42:21	120,487742	2891,705807	1682941341	-1,08E-02	-1,08E-02	5,55E-01	7,82E+01	7,89E+01	-3,05E-02	5,62E-01	-2,22E-02	3,89E-03	2,74E-03	1,24E+01
01-05-2023	11:42:22	120,4877562	2891,706148	1682941342	-1,08E-02	-1,08E-02	5,55E-01	7,82E+01	7,89E+01	-3,05E-02	5,62E-01	-2,22E-02	3,89E-03	2,74E-03	1,24E+01
01-05-2023	11:42:23	120,4877619	2891,706286	1682941343	-1,08E-02	-1,08E-02	5,55E-01	7,76E+01	7,83E+01	-3,05E-02	5,62E-01	-2,22E-02	3,89E-03	2,74E-03	1,24E+01
01-05-2023	11:42:23	120,4877677	2891,706424	1682941343	-1,08E-02	-1,08E-02	5,55E-01	7,76E+01	7,83E+01	-3,05E-02	5,62E-01	-2,22E-02	3,89E-03	2,74E-03	1,24E+01
01-05-2023	11:42:24	120,4877818	2891,706762	1682941344	-2,01E-02	-2,03E-02	5,49E-01	7,76E+01	7,83E+01	-3,54E-02	5,54E-01	3,94E-01	1,75E-03	2,70E-03	1,60E+01
01-05-2023	11:42:26	120,4877957	2891,707097	1682941346	-2,01E-02	-2,03E-02	5,49E-01	7,76E+01	7,83E+01	-3,54E-02	5,54E-01	3,94E-01	1,75E-03	2,70E-03	1,60E+01
01-05-2023	11:42:26	120,4878015	2891,707236	1682941346	-2,01E-02	-2,03E-02	5,49E-01	7,72E+01	7,80E+01	-3,54E-02	5,54E-01	3,94E-01	1,75E-03	2,70E-03	1,60E+01
01-05-2023	11:42:27	120,4878072	2891,707373	1682941347	-2,01E-02	-2,03E-02	5,49E-01	7,72E+01	7,80E+01	-3,54E-02	5,54E-01	3,94E-01	1,75E-03	2,70E-03	1,60E+01
01-05-2023	11:42:28	120,4878212	2891,707709	1682941348	-2,39E-02	-2,41E-02	5,41E-01	7,72E+01	7,80E+01	-3,72E-02	5,47E-01	3,20E-01	7,72E-03	1,35E-03	1,40E+01
01-05-2023	11:42:29	120,4878353	2891,708046	1682941349	-2,39E-02	-2,41E-02	5,41E-01	7,72E+01	7,80E+01	-3,72E-02	5,47E-01	3,20E-01	7,72E-03	1,35E-03	1,40E+01
01-05-2023	11:42:29	120,4878411	2891,708187	1682941349	-2,39E-02	-2,41E-02	5,41E-01	7,67E+01	7,74E+01	-3,72E-02	5,47E-01	3,20E-01	7,72E-03	1,35E-03	1,40E+01
01-05-2023	11:42:30	120,4878468	2891,708323	1682941350	-2,39E-02	-2,41E-02	5,41E-01	7,67E+01	7,74E+01	-3,72E-02	5,47E-01	3,20E-01	7,72E-03	1,35E-03	1,40E+01
01-05-2023	11:42:31	120,4878608	2891,708659	1682941351	-1,45E-02	-1,46E-02	5,35E-01	7,67E+01	7,74E+01	-1,23E-02	5,41E-01	4,45E-01	4,66E-03	4,01E-03	2,26E+01
01-05-2023	11:42:32	120,4878748	2891,708996	1682941352	-1,45E-02	-1,46E-02	5,35E-01	7,67E+01	7,74E+01	-1,23E-02	5,41E-01	4,45E-01	4,66E-03	4,01E-03	2,26E+01
01-05-2023	11:42:33	120,4878807	2891,709136	1682941353	-1,45E-02	-1,46E-02	5,35E-01	7,60E+01	7,67E+01	-1,23E-02	5,41E-01	4,45E-01	4,66E-03	4,01E-03	2,26E+01
01-05-2023	11:42:33	120,4878868	2891,709282	1682941353	-1,45E-02	-1,46E-02	5,35E-01	7,60E+01	7,67E+01	-1,23E-02	5,41E-01	4,45E-01	4,66E-03	4,01E-03	2,26E+01
01-05-2023	11:42:35	120,4879007	2891,709616	1682941355	-2,24E-02	-2,25E-02	5,27E-01	7,60E+01	7,67E+01	-2,46E-02	5,33E-01	3,05E-01	8,70E-03	2,09E-03	1,58E+01
01-05-2023	11:42:36	120,4879147	2891,709952	1682941356	-2,24E-02	-2,25E-02	5,27E-01	7,60E+01	7,67E+01	-2,46E-02	5,33E-01	3,05E-01	8,70E-03	2,09E-03	1,58E+01
01-05-2023	11:42:36	120,4879203	2891,710088	1682941356	-2,24E-02	-2,25E-02	5,27E-01	7,57E+01	7,64E+01	-2,46E-02	5,33E-01	3,05E-01	8,70E-03	2,09E-03	1,58E+01
01-05-2023	11:42:37	120,487926	2891,710224	1682941357	-2,24E-02	-2,25E-02	5,27E-01	7,57E+01	7,64E+01	-2,46E-02	5,33E-01	3,05E-01	8,70E-03	2,09E-03	1,58E+01
01-05-2023	11:42:38	120,4879399	2891,710557	1682941358	-2,91E-02	-2,94E-02	5,21E-01	7,57E+01	7,64E+01	-3,83E-02	5,27E-01	3,79E-01	1,30E-03	3,76E-03	1,55E+01
01-05-2023	11:42:39	120,4879539	2891,710893	1682941359	-2,91E-02	-2,94E-02	5,21E-01	7,57E+01	7,64E+01	-3,83E-02	5,27E-01	3,79E-01	1,30E-03	3,76E-03	1,55E+01
01-05-2023	11:42:40	120,4879596	2891,711031	1682941360	-2,91E-02	-2,94E-02	5,21E-01	7,52E+01	7,59E+01	-3,83E-02	5,27E-01	3,79E-01	1,30E-03	3,76E-03	1,55E+01
01-05-2023	11:42:40	120,4879654	2891,711169	1682941360	-2,91E-02	-2,94E-02	5,21E-01	7,52E+01	7,59E+01	-3,83E-02	5,27E-01	3,79E-01	1,30E-03	3,76E-03	1,55E+01
01-05-2023	11:42:41	120,4879793	2891,711504	1682941361	-1,81E-02	-1,82E-02	5,16E-01	7,52E+01	7,59E+01	-3,28E-02	5,21E-01	4,03E-01	6,94E-03	6,67E-04	1,44E+01
01-05-2023	11:42:43	120,4879933	2891,71184	1682941363	-1,81E-02	-1,82E-02	5,16E-01	7,52E+01	7,59E+01	-3,28E-02	5,21E-01	4,03E-01	6,94E-03	6,67E-04	1,44E+01
01-05-2023	11:42:43	120,4879991	2891,711978	1682941363	-1,81E-02	-1,82E-02	5,16E-01	7,49E+01	7,56E+01	-3,28E-02	5,21E-01	4,03E-01	6,94E-03	6,67E-04	1,44E+01
01-05-2023	11:42:44	120,4880047	2891,712113	1682941364	-1,81E-02	-1,82E-02	5,16E-01	7,49E+01	7,56E+01	-3,28E-02	5,21E-01	4,03E-01	6,94E-03	6,67E-04	1,44E+01
01-05-2023	11:42:45	120,4880186	2891,712447	1682941365	-1,87E-02	-1,88E-02	5,08E-01	7,49E+01	7,56E+01	-1,07E-02	5,15E-01	-1,01E-01	5,58E-03	3,66E-03	1,03E+01
01-05-2023	11:42:46	120,4880325	2891,712781	1682941366	-1,87E-02	-1,88E-02	5,08E-01	7,49E+01	7,56E+01	-1,07E-02	5,15E-01	-1,01E-01	5,58E-03	3,66E-03	1,03E+01
01-05-2023	11:42:47	120,4880382	2891,712918	1682941367	-1,87E-02	-1,88E-02	5,08E-01	7,44E+01	7,51E+01	-1,07E-02	5,15E-01	-1,01E-01	5,58E-03	3,66E-03	1,03E+01
01-05-2023	11:42:47	120,488044	2891,713056	1682941367	-1,87E-02	-1,88E-02	5,08E-01	7,44E+01	7,51E+01	-1,07E-02	5,15E-01	-1,01E-01	5,58E-03	3,66E-03	1,03E+01
01-05-2023	11:42:48	120,488058	2891,713393	1682941368	-1,65E-02	-1,66E-02	5,02E-01	7,44E+01	7,51E+01	-4,23E-02	5,08E-01	3,35E-01	3,41E-03	1,18E-03	1,56E+01
01-05-2023	11:42:49	120,4880721	2891,713731	1682941369	-1,65E-02	-1,66E-02	5,02E-01	7,44E+01	7,51E+01	-4,23E-02	5,08E-01	3,35E-01	3,41E-03	1,18E-03	1,56E+01
01-05-2023	11:42:50	120,488078	2891,713873	1682941370	-1,65E-02	-1,66E-02	5,02E-01	7,42E+01	7,49E+01	-4,23E-02	5,08E-01	3,35E-01	3,41E-03	1,18E-03	1,56E+01
01-05-2023	11:42:50	120,4880837	2891,714009	1682941370	-1,65E-02	-1,66E-02	5,02E-01	7,42E+01	7,49E+01	-4,23E-02	5,08E-01	3,35E-01	3,41E-03	1,18E-03	1,56E+01
01-05-2023	11:42:52	120,4880975	2891,714341	1682941372	-2,78E-02	-2,79E-02	4,97E-01	7,42E+01	7,49E+01	-2,11E-02	5,03E-01	1,78E-01	3,30E-03	7,57E-04	1,56E+01
01-05-2023	11:42:53	120,4881116	2891,714677	1682941373	-2,78E-02	-2,79E-02	4,97E-01	7,42E+01	7,49E+01	-2,11E-02	5,03E-01	1,78E-01	3,30E-03	7,57E-04	1,56E+01
01-05-2023	11:42:53	120,4881172	2891,714814	1682941373	-2,78E-02	-2,79E-02	4,97E-01	7,39E+01	7,46E+01	-2,11E-02	5,03E-01	1,78E-01	3,30E-03	7,57E-04	1,56E+01
01-05-2023	11:42:54	120,4881229	2891,71495	1682941374	-2,78E-02	-2,79E-02	4,97E-01	7,39E+01	7,46E+01	-2,11E-02	5,03E-01	1,78E-01	3,30E-03	7,57E-04	1,56E+01
01-05-2023	11:42:55	120,4881369	2891,715286	1682941375	-1,07E-02	-1,08E-02	4,91E-01	7,39E+01	7,46E+01	-3,75E-02	4,97E-01	4,87E-01	3,25E-03	3,78E-03	1,53E+01
01-05-2023	11:42:56	120,4881509	2891,715622	1682941376	-1,07E-02	-1,08E-02	4,91E-01	7,39E+01	7,46E+01	-3,75E-02	4,97E-01	4,87E-01	3,25E-03	3,78E-03	1,53E+01
01-05-2023	11:42:57	120,4881567	2891,715762	1682941377	-1,07E-02	-1,08E-02	4,91E-01	7,35E+01	7,42E+01	-3,75E-02	4,97E-01	4,87E-01	3,25E-03	3,78E-03	1,53E+01
01-05-2023	11:42:57	120,4881625	2891,7159	1682941377	-1,07E-02	-1,08E-02	4,91E-01	7,35E+01	7,42E+01	-3,75E-02	4,97E-01	4,87E-01	3,25E-03	3,78E-03	1,53E+01
01-05-2023	11:42:58	120,4881766	2891,716237	1682941378	-1,86E-02	-1,87E-02	4,86E-01	7,35E+01	7,42E+01	-2,95E-02	4,92E-01	3,63E-01	5,05E-03	3,19E-03	1,55E+01
01-05-2023	11:43:00	120,4881907	2891,716577	1682941380	-1,86E-02	-1,87E-02	4,86E-01	7,35E+01	7,42E+01	-2,95E-02	4,92E-01	3,63E-01	5,05E-03	3,19E-03	1,55E+01
01-05-2023	11:43:00	120,4881964	2891,716714	1682941380	-1,86E-02	-1,87E-02	4,86E-01	7,33E+01	7,40E+01	-2,95E-02	4,92E-01	3,63E-01	5,05E-03	3,19E-03	1,55E+01
01-05-2023	11:43:01	120,4882022	2891,716852	1682941381	-1,86E-02	-1,87E-02	4,86E-01	7,33E+01	7,40E+01	-2,95E-02	4,92E-01	3,63E-01	5,05E-03	3,19E-03	1,55E+01
01-05-2023	11:43:02	120,4882163	2891,71719	1682941382	-1,75E-02	-1,76E-02	4,80E-01	7,33E+01	7,40E+01	-3,93E-02	4,86E-01	3,44E-01	7,40E-03	1,37E-03	2,08E+01
01-05-2023	11:43:03	120,4882303	2891,717528	1682941383	-1,75E-02	-1,76E-02	4,80E-01	7,33E+01	7,40E+01	-3,93E-02	4,86E-01	3,44E-01	7,40E-03	1,37E-03	2,08E+01
01-05-2023	11:43:04	120,4882361	2891,717666	1682941384	-1,75E-02	-1,76E-02	4,80E-01	7,29E+01	7,35E+01	-3,93E-02	4,86E-01	3,44E-01	7,40E-03	1,37E-03	2,08E+01
01-05-2023	11:43:04	120,4882419	2891,717807	1682941384	-1,75E-02	-1,76E-02	4,80E-01	7,29E+01	7,35E+01	-3,93E-02	4,86E-01	3,44E-01	7,40E-03	1,37E-03	2,08E+01
01-05-2023	11:43:05	120,4882562	2891,718149	1682941385	-1,53E-02	-1,53E-02	4,76E-01	7,29E+01	7,35E+01	-1,98E-02	4,81E-01	5,06E-01	3,28E-03	3,59E-03	1,78E+01
01-05-2023	11:43:07	120,4882703	2891,718488	1682941387	-1,53E-02	-1,53E-02	4,76E-01	7,29E+01	7,35E+01	-1,98E-02	4,81E-01	5,06E-01	3,28E-03	3,59E-03	1,78E+01
01-05-2023	11:43:07	120,4882763	2891,71863	1682941387	-1,53E-02	-1,53E-02	4,76E-01	7,29E+01	7,35E+01	-1,98E-02	4,81E-01	5,06E-01	3,28E-03	3,59E-03	1,78E+01
01-05-2023	11:43:08	120,4882822	2891,718773	1682941388	-1,53E-02	-1,53E-02	4,76E-01	7,29E+01	7,35E+01	-1,98E-02	4,81E-01	5,06E-01	3,28E-03	3,59E-03	1,78E+01
01-05-2023	11:43:09	120,4882964	2891,719113	1682941389	-1,82E-02	-1,84E-02	4,70E-01	7,29E+01	7,35E+01	-3,69E-02	4,77E-01	3,72E-01	4,17E-03	2,80E-03	9,34E+00
01-05-2023	11:43:10	120,4883105	2891,719451	1682941390	-1,82E-02	-1,84E-02	4,70E-01	7,29E+01	7,35E+01	-3,69E-02	4,77E-01	3,72E-01	4,17E-03	2,80E-03	9,34E+00
01-05-2023	11:43:11	120,4883162	2891,719589	1682941391	-1,82E-02	-1,84E-02	4,70E-01	7,25E+01	7,31E+01	-3,69E-02	4,77E-01	3,72E-01	4,17E-03	2,80E-03	9,34E+00
01-05-2023	11:43:11	120,488322	2891,719728	1682941391	-1,82E-02	-1,84E-02	4,70E-01	7,25E+01	7,31E+01	-3,69E-02	4,77E-01	3,72E-01	4,17E-03	2,80E-03	9,34E+00
01-05-2023	11:43:12	120,4883361	2891,720067	1682941392	-1,64E-02	-1,65E-02	4,66E-01	7,25E+01	7,31E+01	-2,67E-02	4,73E-01	1,94E-01	1,43E-03	1,95E-03	1,03E+01
01-05-2023	11:43:13	120,4883501	2891,720402	1682941393	-1,64E-02	-1,65E-02	4,66E-01	7,25E+01	7,31E+01	-2,67E-02	4,73E-01	1,94E-01	1,43E-03	1,95E-03	1,03E+01
01-05-2023	11:43:14	120,4883558	2891,72054	1682941394	-1,64E-02	-1,65E-02	4,66E-01	7,25E+01	7,31E+01	-2,67E-02	4,73E-01	1,94E-01	1,43E-03	1,95E-03	1,03E+01
01-05-2023	11:43:14	120,4883616	2891,720678	1682941394	-1,64E-02	-1,65E-02	4,66E-01	7,25E+01	7,31E+01	-2,67E-02	4,73E-01	1,94E-01	1,43E-03	1,95E-03	1,03E+01
01-05-2023	11:43:16	120,4883759	2891,721022	1682941396	-1,81E-02	-1,82E-02	4,60E-01	7,25E+01	7,31E+01	-3,38E-02	4,67E-01	4,53E-01	3,61E-03	3,50E-03	1,51E+01
01-05-2023	11:43:17	120,4883901	2891,721362	1682941397	-1,81E-02	-1,82E-02	4,60E-01	7,25E+01	7,31E+01	-3,38E-02	4,67E-01	4,53E-01	3,61E-03	3,50E-03	1,51E+01
01-05-2023	11:43:17	120,4883959	2891,721502	1682941397	-1,81E-02	-1,82E-02	4,60E-01	7,23E+01	7,29E+01	-3,38E-02	4,67E-01	4,53E-01	3,61E-03	3,50E-03	1,51E+01
01-05-2023	11:43:18	120,4884016	2891,721639	1682941398	-1,81E-02	-1,82E-02	4,60E-01	7,23E+01	7,29E+01	-3,38E-02	4,67E-01	4,53E-01	3,61E-03	3,50E-03	1,51E+01
01-05-2023	11:43:19	120,4884157	2891,721977	1682941399	-1,86E-03	-1,84E-03	4,58E-01	7,23E+01	7,29E+01	-3,97E-02	4,63E-01	3,65E-01	7,70E-03	3,82E-03	1,56E+01
01-05-2023	11:43:20	120,4884297	2891,722312	1682941400	-1,86E-03	-1,84E-03	4,58E-01	7,23E+01	7,29E+01	-3,97E-02	4,63E-01	3,65E-01	7,70E-03	3,82E-03	1,56E+01
01-05-2023	11:43:21	120,4884355	2891,722452	1682941401	-1,86E-03	-1,84E-03	4,58E-01	7,71E+01	7,77E+01	-3,97E-02	4,63E-01	3,65E-01	7,70E-03	3,82E-03	1,56E+01
01-05-2023	11:43:21	120,4884414	2891,722593	1682941401	-1,86E-03	-1,84E-03	4,58E-01	7,71E+01	7,77E+01	-3,97E-02	4,63E-01	3,65E-01	7,70E-03	3,82E-03	1,56E+01
01-05-2023	11:43:23	120,4884553	2891,722927	1682941403	6,62E-02	6,68E-02	4,63E-01	7,71E+01	7,77E+01	-2,82E-01	4,67E-01	2,37E+00	5,81E-02	3,49E-02	-2,86E+00
01-05-2023	11:43:24	120,4884691	2891,723259	1682941404	6,62E-02	6,68E-02	4,63E-01	7,71E+01	7,77E+01	-2,82E-01	4,67E-01	2,37E+00	5,81E-02	3,49E-02	-2,86E+00
01-05-2023	11:43:24	120,488475	2891,723399	1682941404	6,62E-02	6,68E-02	4,63E-01	9,80E+01	9,88E+01	-2,82E-01	4,67E-01	2,37E+00	5,81E-02	3,49E-02	-2,86E+00
01-05-2023	11:43:25	120,4884806	2891,723535	1682941405	6,62E-02	6,68E-02	4,63E-01	9,80E+01	9,88E+01	-2,82E-01	4,67E-01	2,37E+00	5,81E-02	3,49E-02	-2,86E+00
01-05-2023	11:43:26	120,4884945	2891,723868	1682941406	2,19E-01	2,21E-01	4,82E-01	9,80E+01	9,88E+01	-7,78E-01	4,82E-01	6,06E+00	1,78E-01	9,54E-02	-3,48E+01
01-05-2023	11:43:27	120,4885086	2891,724206	1682941407	2,19E-01	2,21E-01	4,82E-01	9,80E+01	9,88E+01	-7,78E-01	4,82E-01	6,06E+00	1,78E-01	9,54E-02	-3,48E+01
01-05-2023	11:43:28	120,4885144	2891,724346	1682941408	2,19E-01	2,21E-01	4,82E-01	1,39E+02	1,41E+02	-7,78E-01	4,82E-01	6,06E+00	1,78E-01	9,54E-02	-3,48E+01
01-05-2023	11:43:28	120,4885201	2891,724482	1682941408	2,19E-01	2,21E-01	4,82E-01	1,39E+02	1,41E+02	-7,78E-01	4,82E-01	6,06E+00	1,78E-01	9,54E-02	-3,48E+01
01-05-2023	11:43:29	120,4885341	2891,724818	1682941409	4,34E-01	4,37E-01	5,10E-01	1,39E+02	1,41E+02	-7,73E-01	5,09E-01	7,74E+00	2,11E-01	1,16E-01	-3,62E+01
01-05-2023	11:43:31	120,4885481	2891,725154	1682941411	4,34E-01	4,37E-01	5,10E-01	1,39E+02	1,41E+02	-7,73E-01	5,09E-01	7,74E+00	2,11E-01	1,16E-01	-3,62E+01
01-05-2023	11:43:31	120,4885537	2891,725289	1682941411	4,34E-01	4,37E-01	5,10E-01	1,98E+02	2,00E+02	-7,73E-01	5,09E-01	7,74E+00	2,11E-01	1,16E-01	-3,62E+01
01-05-2023	11:43:32	120,4885594	2891,725425	1682941412	4,34E-01	4,37E-01	5,10E-01	1,98E+02	2,00E+02	-7,73E-01	5,09E-01	7,74E+00	2,11E-01	1,16E-01	-3,62E+01
01-05-2023	11:43:33	120,4885735	2891,725763	1682941413	7,12E-01	7,18E-01	5,43E-01	1,98E+02	2,00E+02	-3,35E-01	5,43E-01	6,67E+00	1,79E-01	9,83E-02	-2,01E+01
01-05-2023	11:43:34	120,4885875	2891,7261	1682941414	7,12E-01	7,18E-01	5,43E-01	1,98E+02	2,00E+02	-3,35E-01	5,43E-01	6,67E+00	1,79E-01	9,83E-02	-2,01E+01
