wavelength;s1.4;s2.4;s3.4;s4.4;s5.4;s6.4;s7.4
378,3;0,0048;0,0065;0,0077;0,0023;0,0114;0,0029;0,0073
378,4;0,0047;0,0063;0,0076;0,0023;0,0114;0,0029;0,0074
378,5;0,0046;0,0062;0,0078;0,0021;0,0112;0,0029;0,0072
378,6;0,0047;0,0064;0,0079;0,0022;0,0112;0,0028;0,0074
378,7;0,0046;0,0062;0,008;0,0021;0,0111;0,0027;0,0074
378,8;0,0043;0,0064;0,0079;0,0022;0,0112;0,0026;0,0073
378,9;0,0042;0,0065;0,0078;0,0022;0,0112;0,0027;0,0072
379;0,0042;0,0064;0,0077;0,0023;0,0114;0,0026;0,0073
379,1;0,0042;0,0063;0,0076;0,0021;0,0113;0,0027;0,0072
379,2;0,0047;0,0064;0,0078;0,0022;0,0116;0,0029;0,0072
379,3;0,0047;0,0061;0,0078;0,002;0,0117;0,0027;0,0075
379,4;0,0047;0,0062;0,0078;0,0021;0,0117;0,0029;0,0072
379,5;0,0044;0,0064;0,0078;0,002;0,0114;0,0027;0,0073
379,6;0,0043;0,0064;0,0078;0,002;0,0112;0,0025;0,0074
379,7;0,0042;0,0065;0,0077;0,0021;0,0111;0,0024;0,0073
379,8;0,0041;0,0066;0,0078;0,0021;0,0109;0,0024;0,0073
379,9;0,004;0,0066;0,0077;0,0023;0,0107;0,0024;0,007
380;0,004;0,0065;0,0075;0,0022;0,0108;0,0025;0,0069
380,1;0,0042;0,0065;0,0075;0,0023;0,0109;0,0027;0,0067
380,2;0,0042;0,0064;0,0073;0,0021;0,0108;0,0027;0,0068
380,3;0,0044;0,0065;0,0076;0,0021;0,0111;0,0028;0,007
380,4;0,0041;0,0063;0,0074;0,0021;0,0107;0,0026;0,0067
380,5;0,0043;0,0066;0,0076;0,0022;0,0109;0,0027;0,0069
380,6;0,0043;0,0065;0,0076;0,0024;0,0109;0,0027;0,007
380,7;0,0043;0,0065;0,0074;0,0024;0,0109;0,003;0,007
380,8;0,0042;0,0063;0,0074;0,0023;0,0109;0,0028;0,0069
380,9;0,0044;0,0061;0,0076;0,0023;0,0112;0,0029;0,0072
381;0,0044;0,0061;0,0076;0,0023;0,0114;0,0028;0,0071
381,1;0,0044;0,006;0,0077;0,002;0,0113;0,0028;0,0071
381,2;0,0047;0,0064;0,0078;0,0023;0,0115;0,003;0,0074
381,3;0,0043;0,0063;0,0074;0,0021;0,0112;0,003;0,0071
381,4;0,0042;0,0065;0,0075;0,0022;0,0111;0,0031;0,0071
381,5;0,0043;0,0065;0,0074;0,0023;0,0111;0,003;0,007
381,6;0,0044;0,0065;0,0076;0,0022;0,0113;0,0031;0,007
381,7;0,0042;0,0064;0,0074;0,0022;0,011;0,0028;0,0067
381,8;0,0042;0,0065;0,0075;0,0023;0,0111;0,0029;0,0069
381,9;0,0041;0,0066;0,0076;0,0023;0,0111;0,003;0,007
382;0,0039;0,0066;0,0074;0,0021;0,0109;0,0028;0,0068
382,1;0,0041;0,0066;0,0075;0,0023;0,0109;0,0028;0,007
382,2;0,0041;0,0065;0,0075;0,0022;0,0108;0,0027;0,007
382,3;0,0043;0,0064;0,0074;0,0022;0,0109;0,0027;0,0071
382,4;0,004;0,0064;0,0072;0,0023;0,0106;0,0028;0,0069
382,5;0,0041;0,0064;0,0075;0,0022;0,0109;0,0029;0,0069
382,6;0,004;0,0062;0,0074;0,002;0,0108;0,0028;0,0069
382,7;0,0041;0,0064;0,0076;0,0021;0,0108;0,0029;0,0069
382,8;0,0042;0,0062;0,0076;0,0021;0,0109;0,003;0,0071
382,9;0,0042;0,0062;0,0075;0,0022;0,011;0,003;0,007
383;0,0041;0,0062;0,0072;0,0023;0,011;0,003;0,0068
383,1;0,0041;0,0062;0,0073;0,0021;0,011;0,0029;0,0067
383,2;0,0043;0,0063;0,0074;0,0023;0,0112;0,0028;0,007
383,3;0,0041;0,0064;0,0073;0,0023;0,0111;0,0029;0,007
383,4;0,0043;0,0065;0,0076;0,0024;0,011;0,003;0,0071
383,5;0,0043;0,0065;0,0075;0,0025;0,0109;0,0031;0,0071
383,6;0,0042;0,0066;0,0074;0,0024;0,0108;0,003;0,007
383,7;0,0042;0,0066;0,0072;0,0024;0,0107;0,0031;0,0069
383,8;0,0043;0,0065;0,0073;0,0021;0,0109;0,003;0,007
383,9;0,0041;0,0063;0,0072;0,0021;0,011;0,0029;0,007
384;0,0042;0,0064;0,0073;0,002;0,0109;0,0029;0,007
384,1;0,0042;0,0064;0,0074;0,002;0,0111;0,003;0,007
384,2;0,004;0,0065;0,0074;0,0023;0,0111;0,0032;0,0068
384,3;0,0039;0,0063;0,0075;0,0021;0,0108;0,003;0,0068
384,4;0,0043;0,0063;0,0077;0,0022;0,0111;0,0031;0,007
384,5;0,0042;0,0063;0,0076;0,0023;0,011;0,003;0,0071
384,6;0,0043;0,0062;0,0076;0,0022;0,0108;0,0029;0,007
384,7;0,0043;0,0063;0,0077;0,0022;0,011;0,0028;0,0071
384,8;0,0041;0,0063;0,0075;0,0021;0,0108;0,0026;0,007
384,9;0,004;0,0062;0,0076;0,002;0,0107;0,0024;0,0071
385;0,0042;0,0065;0,0076;0,0022;0,011;0,0025;0,0071
385,1;0,0044;0,0064;0,0074;0,0023;0,011;0,0026;0,0071
385,2;0,0043;0,0065;0,0073;0,0026;0,011;0,0029;0,0072
385,3;0,0045;0,0066;0,0073;0,0026;0,0111;0,0032;0,0072
385,4;0,0043;0,0065;0,0075;0,0025;0,011;0,003;0,0074
385,5;0,0043;0,0065;0,0076;0,0024;0,0109;0,003;0,0073
385,6;0,0042;0,0063;0,0076;0,0021;0,011;0,0027;0,0071
385,7;0,004;0,0063;0,0074;0,0022;0,0109;0,0028;0,0068
385,8;0,004;0,0063;0,0074;0,0021;0,0108;0,0028;0,0067
385,9;0,004;0,0064;0,0073;0,0021;0,0108;0,0028;0,0067
386;0,004;0,0065;0,0074;0,0022;0,0106;0,0028;0,0068
386,1;0,004;0,0065;0,0073;0,0023;0,0105;0,0027;0,0069
386,2;0,0042;0,0063;0,0075;0,0024;0,0107;0,0028;0,0073
386,3;0,0043;0,0065;0,0076;0,0025;0,0108;0,0029;0,0073
386,4;0,0043;0,0064;0,0076;0,0022;0,0108;0,0029;0,0074
386,5;0,0043;0,0065;0,0076;0,0022;0,011;0,003;0,0073
386,6;0,0042;0,0068;0,0076;0,0023;0,011;0,0031;0,0072
386,7;0,0043;0,0067;0,0077;0,0023;0,011;0,0031;0,0073
386,8;0,0043;0,0067;0,0078;0,0025;0,011;0,0034;0,0074
386,9;0,0044;0,0066;0,0078;0,0023;0,0111;0,0033;0,0076
387;0,0045;0,0066;0,0077;0,0023;0,011;0,0033;0,0075
387,1;0,0044;0,0065;0,0076;0,0022;0,0112;0,0032;0,0076
387,2;0,0045;0,0067;0,0078;0,0023;0,0114;0,0033;0,0074
387,3;0,0042;0,0069;0,0076;0,0026;0,0112;0,0033;0,0073
387,4;0,0042;0,0069;0,0077;0,0027;0,0111;0,0033;0,0073
387,5;0,0043;0,007;0,0077;0,0027;0,0109;0,0036;0,0074
387,6;0,0044;0,0068;0,0076;0,0028;0,0111;0,0036;0,0077
387,7;0,0047;0,0067;0,0078;0,0027;0,0112;0,0037;0,0078
387,8;0,0047;0,0064;0,0079;0,0025;0,0114;0,0034;0,0081
387,9;0,0047;0,0065;0,008;0,0026;0,0116;0,0036;0,0082
388;0,0048;0,0066;0,008;0,0026;0,0115;0,0035;0,008
388,1;0,0048;0,0068;0,0078;0,0027;0,0114;0,0036;0,0079
388,2;0,0048;0,007;0,0076;0,0028;0,0115;0,0038;0,0078
388,3;0,0048;0,0071;0,0074;0,003;0,0114;0,0039;0,0077
388,4;0,0045;0,0072;0,0074;0,0031;0,0114;0,0039;0,0077
388,5;0,0045;0,0069;0,0076;0,0028;0,0116;0,0037;0,0078
388,6;0,0046;0,0069;0,0079;0,0028;0,0114;0,0035;0,008
388,7;0,0047;0,0068;0,0082;0,0027;0,0115;0,0034;0,0081
388,8;0,0048;0,0067;0,0082;0,0026;0,0114;0,0035;0,008
388,9;0,0046;0,007;0,0081;0,0029;0,0111;0,0036;0,0079
389;0,0044;0,007;0,008;0,003;0,011;0,0039;0,0078
389,1;0,0044;0,0073;0,0079;0,0032;0,0109;0,004;0,0078
389,2;0,0045;0,0072;0,0079;0,0032;0,0112;0,0041;0,0078
389,3;0,0044;0,0074;0,0078;0,0032;0,0112;0,0041;0,0078
389,4;0,0046;0,0072;0,0079;0,0031;0,0115;0,0041;0,0079
389,5;0,0045;0,0071;0,0079;0,0029;0,0116;0,004;0,0079
389,6;0,0045;0,007;0,0079;0,0031;0,0118;0,0041;0,008
389,7;0,0047;0,007;0,0081;0,0033;0,0119;0,0043;0,0082
389,8;0,0045;0,007;0,0082;0,0031;0,0119;0,004;0,0081
389,9;0,0047;0,0072;0,0083;0,0033;0,0121;0,0041;0,0083
390;0,0048;0,0071;0,0085;0,003;0,0122;0,0039;0,0085
390,1;0,0046;0,0072;0,0083;0,0031;0,0121;0,004;0,0084
390,2;0,0048;0,0072;0,0083;0,0034;0,0122;0,0043;0,0086
390,3;0,005;0,0071;0,0084;0,0033;0,0122;0,0043;0,0086
390,4;0,0049;0,0073;0,0085;0,0035;0,012;0,0044;0,0086
390,5;0,005;0,0071;0,0085;0,0033;0,0121;0,0043;0,0085
390,6;0,0052;0,0074;0,0086;0,0034;0,0121;0,0044;0,0087
390,7;0,0051;0,0075;0,0087;0,0036;0,0123;0,0045;0,0087
390,8;0,0052;0,0075;0,0086;0,0037;0,0124;0,0046;0,0088
390,9;0,0052;0,0074;0,0086;0,0037;0,0125;0,0046;0,0088
391;0,0052;0,0075;0,0087;0,0037;0,0126;0,0046;0,0089
391,1;0,0052;0,0075;0,0087;0,0037;0,0125;0,0046;0,0088
391,2;0,0052;0,0077;0,0088;0,0037;0,0123;0,0045;0,0089
391,3;0,0052;0,0078;0,0089;0,0038;0,0123;0,0046;0,0089
391,4;0,0051;0,0079;0,0086;0,0039;0,0122;0,0047;0,0088
391,5;0,0053;0,008;0,0088;0,0039;0,0124;0,0047;0,009
391,6;0,0053;0,008;0,0088;0,0037;0,0124;0,0048;0,0088
391,7;0,0054;0,008;0,0089;0,0039;0,0125;0,0047;0,0091
391,8;0,0053;0,0079;0,009;0,004;0,0126;0,0048;0,0089
391,9;0,0053;0,008;0,009;0,0041;0,0128;0,0048;0,009
392;0,0053;0,0079;0,009;0,0041;0,013;0,0048;0,0092
392,1;0,0055;0,0082;0,0092;0,0042;0,0132;0,005;0,0093
392,2;0,0056;0,0081;0,0094;0,0043;0,0133;0,0049;0,0096
392,3;0,0059;0,0081;0,0095;0,0045;0,0134;0,0051;0,0097
392,4;0,0059;0,0084;0,0095;0,0048;0,0136;0,0053;0,0098
392,5;0,006;0,0086;0,0097;0,0049;0,0135;0,0056;0,01
392,6;0,0058;0,009;0,0096;0,0051;0,0135;0,006;0,01
392,7;0,0059;0,0092;0,0098;0,0053;0,0137;0,0063;0,0103
392,8;0,0059;0,0094;0,0099;0,0056;0,0137;0,0066;0,0105
392,9;0,006;0,0094;0,0101;0,0058;0,014;0,0065;0,0106
393;0,0063;0,0096;0,0104;0,006;0,0144;0,0068;0,011
393,1;0,0068;0,0098;0,0109;0,0061;0,0149;0,007;0,0115
393,2;0,007;0,01;0,0114;0,0064;0,0152;0,0075;0,0118
393,3;0,0072;0,0103;0,0118;0,0067;0,0155;0,0079;0,0122
393,4;0,0076;0,0106;0,0124;0,0071;0,0158;0,0083;0,0126
393,5;0,0075;0,0109;0,0125;0,0076;0,0161;0,0087;0,013
393,6;0,0078;0,0113;0,0128;0,0079;0,0166;0,0092;0,0135
393,7;0,0079;0,0117;0,0131;0,0084;0,017;0,0096;0,0138
393,8;0,0081;0,012;0,0134;0,0087;0,0173;0,01;0,0142
393,9;0,0085;0,0127;0,0138;0,0092;0,0177;0,0106;0,0146
394;0,0088;0,0131;0,0144;0,0098;0,0182;0,0111;0,0152
394,1;0,0093;0,0135;0,0148;0,0102;0,0187;0,0116;0,0158
394,2;0,0095;0,0138;0,0151;0,0106;0,0192;0,012;0,0162
394,3;0,0097;0,0139;0,0156;0,0109;0,0195;0,0123;0,0166
394,4;0,0098;0,0141;0,0159;0,0111;0,0198;0,0125;0,0169
394,5;0,01;0,0144;0,0163;0,0115;0,0202;0,0128;0,0172
394,6;0,0102;0,0149;0,0165;0,0119;0,0203;0,0133;0,0176
394,7;0,0104;0,0154;0,0166;0,0122;0,0204;0,0137;0,0177
394,8;0,0109;0,0156;0,0171;0,0126;0,0209;0,0139;0,0182
394,9;0,0112;0,0155;0,0172;0,0125;0,0212;0,014;0,0184
395;0,0114;0,0156;0,0172;0,0126;0,0214;0,0141;0,0184
395,1;0,0116;0,0157;0,0175;0,0127;0,0217;0,0143;0,0186
395,2;0,0116;0,0159;0,0175;0,0129;0,0217;0,0145;0,0186
395,3;0,0117;0,0162;0,0177;0,0132;0,0218;0,0146;0,0187
395,4;0,012;0,0161;0,018;0,0132;0,0219;0,0146;0,0189
395,5;0,0121;0,0162;0,0182;0,0132;0,0219;0,0146;0,019
395,6;0,0124;0,0163;0,0184;0,0132;0,022;0,0146;0,0191
395,7;0,0127;0,0165;0,0186;0,0134;0,0221;0,0147;0,0192
395,8;0,0126;0,0166;0,0185;0,0136;0,022;0,0149;0,0192
395,9;0,013;0,0168;0,0185;0,0138;0,0223;0,015;0,0193
396;0,0129;0,0168;0,0183;0,0138;0,0223;0,0149;0,0192
396,1;0,0128;0,0169;0,0183;0,014;0,0223;0,0151;0,0192
396,2;0,013;0,017;0,0183;0,0141;0,0226;0,015;0,0193
396,3;0,0129;0,0171;0,0184;0,0142;0,0225;0,015;0,0195
396,4;0,0131;0,0172;0,0187;0,0142;0,0227;0,0152;0,0197
396,5;0,0131;0,0173;0,0188;0,0143;0,0227;0,0153;0,0199
396,6;0,0132;0,0173;0,019;0,0142;0,0227;0,0153;0,0199
396,7;0,0131;0,0175;0,0191;0,0143;0,0227;0,0155;0,0198
396,8;0,0134;0,0175;0,0193;0,0143;0,0228;0,0154;0,02
396,9;0,0134;0,0174;0,0192;0,0141;0,023;0,0153;0,0199
397;0,0135;0,0175;0,0191;0,0143;0,023;0,0154;0,0201
397,1;0,0137;0,0176;0,0192;0,0145;0,0233;0,0154;0,0202
397,2;0,0136;0,0178;0,0192;0,0148;0,0233;0,0157;0,0201
397,3;0,0138;0,018;0,0192;0,015;0,0232;0,0161;0,0201
397,4;0,014;0,0182;0,0194;0,0153;0,0234;0,0163;0,0204
397,5;0,0142;0,0185;0,0197;0,0153;0,0235;0,0163;0,0205
397,6;0,0145;0,0186;0,0199;0,0154;0,0238;0,0165;0,0208
397,7;0,0146;0,0186;0,0203;0,0155;0,024;0,0165;0,0212
397,8;0,0148;0,0187;0,0205;0,0156;0,0242;0,0166;0,0213
397,9;0,0148;0,0188;0,0204;0,0158;0,0243;0,0168;0,0214
398;0,015;0,0189;0,0207;0,016;0,0244;0,017;0,0215
398,1;0,0153;0,0191;0,0209;0,0162;0,0247;0,0173;0,0217
398,2;0,0156;0,0194;0,0211;0,0165;0,025;0,0178;0,0219
398,3;0,0158;0,0197;0,0214;0,0168;0,0253;0,0181;0,0222
398,4;0,016;0,0201;0,0216;0,017;0,0255;0,0183;0,0224
398,5;0,0162;0,0206;0,0218;0,0174;0,0257;0,0188;0,0227
398,6;0,0165;0,0209;0,0222;0,0177;0,026;0,0191;0,0231
398,7;0,0169;0,0213;0,0225;0,018;0,0264;0,0196;0,0236
398,8;0,0172;0,0216;0,023;0,0185;0,0269;0,0201;0,0241
398,9;0,0176;0,0219;0,0236;0,0191;0,0276;0,0205;0,0247
399;0,0179;0,0225;0,0242;0,0198;0,0282;0,0213;0,0255
399,1;0,0184;0,023;0,025;0,0204;0,0289;0,0219;0,0262
399,2;0,0188;0,0237;0,0257;0,0211;0,0297;0,0226;0,0269
399,3;0,0192;0,0245;0,0263;0,0218;0,0302;0,0235;0,0275
399,4;0,0198;0,0253;0,027;0,0227;0,031;0,0242;0,0282
399,5;0,0203;0,026;0,0275;0,0234;0,0317;0,025;0,0288
399,6;0,0208;0,0268;0,0281;0,0243;0,0324;0,0259;0,0297
399,7;0,0215;0,0274;0,029;0,025;0,0333;0,0266;0,0307
399,8;0,022;0,0279;0,0295;0,0256;0,0339;0,0273;0,0314
399,9;0,0225;0,0285;0,0299;0,0262;0,0344;0,028;0,032
400;0,0228;0,0289;0,0304;0,0265;0,0348;0,0283;0,0323
400,1;0,0233;0,0292;0,031;0,0268;0,0353;0,0287;0,0327
400,2;0,0236;0,0295;0,0313;0,0271;0,0355;0,0289;0,0328
400,3;0,0239;0,0296;0,0316;0,0272;0,0359;0,0288;0,0332
400,4;0,0242;0,0298;0,0318;0,0274;0,036;0,029;0,0333
400,5;0,0245;0,0299;0,0318;0,0274;0,036;0,0289;0,0332
400,6;0,0247;0,03;0,0317;0,0274;0,036;0,0289;0,0332
400,7;0,0248;0,0301;0,0317;0,0275;0,0359;0,029;0,0331
400,8;0,025;0,0301;0,0316;0,0274;0,0358;0,0291;0,0331
400,9;0,0249;0,0299;0,0315;0,0273;0,0355;0,0287;0,0329
401;0,025;0,0298;0,0317;0,0272;0,0355;0,0286;0,0328
401,1;0,0251;0,0296;0,0315;0,0269;0,0352;0,0282;0,0326
401,2;0,0252;0,0296;0,0315;0,0267;0,0352;0,0278;0,0323
401,3;0,0255;0,0296;0,0314;0,0266;0,0352;0,0275;0,0321
401,4;0,0255;0,0296;0,0312;0,0265;0,035;0,0275;0,0317
401,5;0,0256;0,0297;0,0308;0,0264;0,0348;0,0274;0,0313
401,6;0,0256;0,0298;0,0307;0,0264;0,0345;0,0275;0,0311
401,7;0,0256;0,0296;0,0305;0,0262;0,0342;0,0273;0,0309
401,8;0,0255;0,0294;0,0303;0,026;0,0337;0,0269;0,0306
401,9;0,0254;0,0294;0,0301;0,0258;0,0335;0,0266;0,0303
402;0,0256;0,029;0,0299;0,0253;0,0333;0,0261;0,03
402,1;0,0254;0,0288;0,0296;0,0247;0,0328;0,0258;0,0294
402,2;0,0253;0,0284;0,0292;0,0244;0,0325;0,0252;0,029
402,3;0,0253;0,028;0,0289;0,0241;0,0321;0,0249;0,0287
402,4;0,0251;0,0276;0,0283;0,0236;0,0317;0,0244;0,0282
402,5;0,0247;0,0272;0,0278;0,0232;0,0313;0,0239;0,0279
402,6;0,0245;0,0269;0,0273;0,0227;0,0308;0,0235;0,0273
402,7;0,0241;0,0265;0,0269;0,022;0,0302;0,0227;0,0267
402,8;0,0237;0,0261;0,0264;0,0216;0,0295;0,0222;0,0262
402,9;0,0235;0,0256;0,0259;0,0211;0,0288;0,0217;0,0254
403;0,0233;0,0251;0,0257;0,0206;0,0284;0,0211;0,0251
403,1;0,0229;0,0246;0,0252;0,0201;0,0279;0,0206;0,0244
403,2;0,0225;0,0241;0,0248;0,0196;0,0274;0,0201;0,0241
403,3;0,0224;0,0238;0,0245;0,0194;0,0272;0,0196;0,0236
403,4;0,0221;0,0236;0,024;0,0192;0,0268;0,0194;0,0231
403,5;0,022;0,0232;0,0237;0,0189;0,0264;0,019;0,0228
403,6;0,022;0,0228;0,0234;0,0183;0,0262;0,0185;0,0224
403,7;0,0218;0,0227;0,0231;0,0179;0,026;0,0182;0,0223
403,8;0,0216;0,0224;0,0228;0,0176;0,0257;0,0178;0,022
403,9;0,0213;0,0223;0,0224;0,0175;0,0253;0,0177;0,0216
404;0,0211;0,0219;0,0221;0,0172;0,025;0,0173;0,0211
404,1;0,0209;0,0217;0,022;0,017;0,0247;0,0172;0,021
404,2;0,0208;0,0215;0,0218;0,0167;0,0244;0,017;0,0207
404,3;0,0206;0,0214;0,0215;0,0165;0,024;0,0168;0,0203
404,4;0,0206;0,0213;0,0212;0,0163;0,0238;0,0164;0,02
404,5;0,0205;0,021;0,021;0,0162;0,0238;0,0161;0,0198
404,6;0,0205;0,0208;0,0209;0,016;0,0235;0,0158;0,0194
404,7;0,0206;0,0206;0,0208;0,0156;0,0236;0,0154;0,0194
404,8;0,0206;0,0206;0,0206;0,0155;0,0233;0,0155;0,0192
404,9;0,0205;0,0207;0,0206;0,0155;0,023;0,0155;0,019
405;0,0204;0,0207;0,0205;0,0152;0,0229;0,0154;0,0189
405,1;0,0204;0,0205;0,0203;0,0152;0,0227;0,0153;0,0187
405,2;0,0203;0,0203;0,0202;0,0151;0,0226;0,0151;0,0187
405,3;0,0204;0,0202;0,0202;0,015;0,0227;0,0149;0,0188
405,4;0,0205;0,02;0,0201;0,0148;0,0227;0,0146;0,0188
405,5;0,0204;0,0198;0,02;0,0147;0,0225;0,0145;0,0186
405,6;0,0204;0,0199;0,0199;0,0146;0,0225;0,0144;0,0184
405,7;0,0204;0,0198;0,0196;0,0144;0,0223;0,0144;0,0181
405,8;0,0202;0,0195;0,0193;0,0142;0,0219;0,0141;0,0177
405,9;0,0202;0,0196;0,0192;0,0141;0,0218;0,0141;0,0175
406;0,0202;0,0191;0,0191;0,0137;0,0216;0,0136;0,0172
406,1;0,0198;0,019;0,0188;0,0136;0,0212;0,0133;0,017
406,2;0,0196;0,0188;0,0188;0,0134;0,0212;0,013;0,017
406,3;0,0195;0,0185;0,0187;0,0131;0,021;0,0128;0,0169
406,4;0,0192;0,0185;0,0186;0,0131;0,0209;0,0129;0,0167
406,5;0,019;0,0182;0,0183;0,0129;0,0205;0,0128;0,0164
406,6;0,019;0,0181;0,0182;0,0128;0,0203;0,0128;0,0164
406,7;0,0188;0,0181;0,0177;0,0126;0,0201;0,0125;0,016
406,8;0,0188;0,0181;0,0174;0,0124;0,0199;0,0123;0,0159
406,9;0,0186;0,0179;0,0173;0,0122;0,0199;0,012;0,0158
407;0,0186;0,0176;0,0172;0,012;0,0198;0,0117;0,0156
407,1;0,0183;0,0173;0,0172;0,0119;0,0195;0,0116;0,0154
407,2;0,0181;0,0173;0,0171;0,0118;0,0193;0,0115;0,0153
407,3;0,018;0,0171;0,0168;0,0117;0,0191;0,0113;0,015
407,4;0,0178;0,0169;0,0168;0,0115;0,019;0,0112;0,0149
407,5;0,0175;0,0166;0,0165;0,0113;0,0187;0,0112;0,0148
407,6;0,0171;0,0164;0,0162;0,0112;0,0185;0,0109;0,0146
407,7;0,0168;0,0164;0,016;0,011;0,0185;0,011;0,0145
407,8;0,0167;0,0163;0,0158;0,0108;0,0185;0,0107;0,0144
407,9;0,0165;0,016;0,0156;0,0104;0,0182;0,0104;0,0142
408;0,0163;0,0159;0,0154;0,0101;0,0179;0,0101;0,0141
408,1;0,016;0,0153;0,0153;0,0098;0,0176;0,0096;0,014
408,2;0,0156;0,0151;0,0151;0,0095;0,0174;0,0095;0,0138
408,3;0,0153;0,015;0,0148;0,0095;0,0173;0,0095;0,0135
408,4;0,0149;0,0146;0,0145;0,0094;0,0171;0,0095;0,0131
408,5;0,0148;0,0146;0,0143;0,0094;0,0169;0,0096;0,0128
408,6;0,0146;0,0141;0,0141;0,0091;0,0168;0,0093;0,0126
408,7;0,0147;0,014;0,0141;0,009;0,0169;0,0092;0,0126
408,8;0,0145;0,0138;0,0139;0,0088;0,0166;0,009;0,0126
408,9;0,0142;0,0136;0,0136;0,0086;0,0166;0,0087;0,0125
409;0,014;0,0134;0,0135;0,0085;0,0164;0,0086;0,0125
409,1;0,0139;0,0132;0,0135;0,0083;0,0163;0,0084;0,0125
409,2;0,0136;0,0131;0,0133;0,0083;0,0163;0,0083;0,0124
409,3;0,0134;0,0132;0,0132;0,0083;0,016;0,0083;0,012
409,4;0,0133;0,0132;0,0131;0,0082;0,0159;0,0084;0,0119
409,5;0,0131;0,0129;0,0129;0,008;0,0156;0,0081;0,0118
409,6;0,013;0,0128;0,0129;0,0078;0,0155;0,0079;0,0116
409,7;0,0128;0,0126;0,0129;0,0077;0,0155;0,0079;0,0118
409,8;0,0127;0,0124;0,0128;0,0075;0,0154;0,0075;0,0117
409,9;0,0125;0,0124;0,0126;0,0074;0,0152;0,0075;0,0115
410;0,0123;0,0123;0,0124;0,0073;0,0151;0,0075;0,0115
410,1;0,0125;0,0122;0,0124;0,0072;0,0152;0,0073;0,0115
410,2;0,0125;0,0121;0,0123;0,0072;0,0151;0,0073;0,0114
410,3;0,0124;0,0121;0,0124;0,0072;0,0152;0,0074;0,0115
410,4;0,0123;0,0121;0,0123;0,0073;0,015;0,0074;0,0114
410,5;0,0119;0,0119;0,0122;0,0071;0,0149;0,0073;0,0113
410,6;0,0118;0,0118;0,012;0,0071;0,0148;0,0073;0,0112
410,7;0,0116;0,0118;0,012;0,0071;0,0146;0,0073;0,0111
410,8;0,0116;0,0117;0,0119;0,007;0,0145;0,0072;0,011
410,9;0,0114;0,0118;0,0119;0,0072;0,0144;0,0075;0,0108
411;0,0114;0,0118;0,0119;0,0071;0,0145;0,0074;0,0109
411,1;0,0112;0,0117;0,0117;0,007;0,0144;0,0074;0,0108
411,2;0,0111;0,0116;0,0117;0,0069;0,0144;0,0074;0,0109
411,3;0,0111;0,0116;0,0117;0,007;0,0146;0,0074;0,011
411,4;0,011;0,0116;0,0118;0,007;0,0145;0,0074;0,011
411,5;0,0109;0,0115;0,0118;0,0072;0,0144;0,0074;0,0109
411,6;0,011;0,0115;0,0118;0,0071;0,0146;0,0073;0,0111
411,7;0,0109;0,0115;0,0118;0,0071;0,0146;0,0073;0,0111
411,8;0,0106;0,0114;0,0117;0,007;0,0145;0,0072;0,011
411,9;0,0105;0,0113;0,0115;0,0068;0,0144;0,0071;0,0108
412;0,0104;0,0113;0,0115;0,0067;0,0145;0,007;0,0108
412,1;0,0104;0,0112;0,0115;0,0065;0,0144;0,007;0,0108
412,2;0,0104;0,0111;0,0114;0,0065;0,0143;0,007;0,0108
412,3;0,0105;0,0112;0,0116;0,0065;0,0144;0,0069;0,0109
412,4;0,0103;0,0113;0,0115;0,0067;0,0143;0,0071;0,0109
412,5;0,0102;0,0114;0,0115;0,0067;0,0144;0,007;0,0109
412,6;0,0103;0,0115;0,0117;0,0067;0,0146;0,0072;0,0111
412,7;0,0102;0,0115;0,0115;0,0069;0,0145;0,0074;0,011
412,8;0,0102;0,0114;0,0115;0,0068;0,0147;0,0073;0,011
412,9;0,0102;0,0115;0,0115;0,0069;0,0146;0,0075;0,0112
413;0,0098;0,0113;0,0113;0,0069;0,0144;0,0073;0,0109
413,1;0,0099;0,0114;0,0114;0,007;0,0144;0,0074;0,0111
413,2;0,01;0,0113;0,0115;0,0071;0,0145;0,0073;0,0114
413,3;0,0099;0,0113;0,0115;0,0071;0,0143;0,0073;0,0113
413,4;0,01;0,0113;0,0115;0,0071;0,0144;0,0071;0,0112
413,5;0,01;0,0111;0,0115;0,0071;0,0145;0,0071;0,0112
413,6;0,0099;0,0112;0,0115;0,0071;0,0145;0,0071;0,0111
413,7;0,0101;0,0111;0,0117;0,0069;0,0147;0,0071;0,011
413,8;0,0098;0,0112;0,0116;0,007;0,0145;0,0074;0,0109
413,9;0,0097;0,0112;0,0116;0,007;0,0146;0,0074;0,011
414;0,0097;0,0111;0,0116;0,0069;0,0146;0,0075;0,011
414,1;0,0096;0,0111;0,0116;0,0071;0,0146;0,0076;0,0111
414,2;0,0096;0,0111;0,0115;0,0071;0,0146;0,0076;0,0112
414,3;0,0097;0,0111;0,0116;0,007;0,0146;0,0076;0,0112
414,4;0,0097;0,0112;0,0117;0,0072;0,0146;0,0077;0,0114
414,5;0,0096;0,0111;0,0116;0,0069;0,0146;0,0074;0,0114
414,6;0,0097;0,0112;0,0117;0,007;0,0145;0,0074;0,0114
414,7;0,0096;0,0111;0,0118;0,007;0,0146;0,0074;0,0115
414,8;0,0096;0,0111;0,0119;0,007;0,0146;0,0073;0,0115
