Wavelengt [nm],s1.1,s2.1,s3.1,s4.1,s5.1,s6.1,s7.1,s8.1
208.8,1.3573801487568839e-21,2.539222698073616e-21,4.981237789026444e-21,9.868863503703151e-21,1.806109055272898e-20,3.179038889923938e-20,2.745021024604698e-20,2.578548422451013e-20
209.0,1.3659306501162407e-21,2.5203921283306708e-21,4.997858913867544e-21,9.908507046338739e-21,1.7909352941475715e-20,3.1234097172157375e-20,2.644199432588982e-20,2.5036173696446366e-20
209.2,1.3658351137882031e-21,2.535569005436925e-21,5.057732738579233e-21,9.967575924865763e-21,1.789497022950858e-20,3.0663377129387375e-20,2.551454708441928e-20,2.427371736964464e-20
209.4,1.3508836784503333e-21,2.5817554277417616e-21,5.064154536813294e-21,9.994533533857964e-21,1.8079068942687897e-20,2.976240897198079e-20,2.4846116640116188e-20,2.3274636665559618e-20
209.6,1.3454381077521957e-21,2.5899059728543798e-21,5.0681209416049204e-21,9.946961282695258e-21,1.819484977402333e-20,2.901694599476716e-20,2.409691751712647e-20,2.2400441049485223e-20
209.8,1.3762008053802724e-21,2.5579595833899796e-21,5.0348786919227215e-21,9.975108197966525e-21,1.8307034927366977e-20,2.8353243473118895e-20,2.3219602558978663e-20,2.1756296911325143e-20
210.0,1.3916776905223485e-21,2.560957485040598e-21,5.05168869318247e-21,1.0089678036183374e-20,1.8283303452621207e-20,2.7686334659095515e-20,2.2478758816542736e-20,2.1355350049817338e-20
210.2,1.374958833115785e-21,2.58063121462278e-21,5.1074072366838836e-21,1.0109896242927523e-20,1.845373858943175e-20,2.6936062243319214e-20,2.1754625835214388e-20,2.0816372301560942e-20
210.4,1.380929853618129e-21,2.6008670507644527e-21,5.151604318647718e-21,1.0073027748276428e-20,1.8497605860931507e-20,2.6257931405982942e-20,2.1008211839075933e-20,2.0132790767186983e-20
210.6,1.3901968774377671e-21,2.6045207434011438e-21,5.161992521673405e-21,1.009086734246244e-20,1.8381825029596074e-20,2.55349124753951e-20,2.0189384544804646e-20,1.9370334440385256e-20
210.8,1.3921076039985171e-21,2.5824112187278345e-21,5.133849935294725e-21,1.0131700191377096e-20,1.845517686062846e-20,2.4837543883808154e-20,1.9646284808808384e-20,1.8732763201594153e-20
211.0,1.39506923016768e-21,2.5865333334974343e-21,5.133472182457427e-21,1.018799402191963e-20,1.8346587385276598e-20,2.4077652590906517e-20,1.9069763550596964e-20,1.8206931252075724e-20
211.2,1.3924419811466485e-21,2.6082681204644166e-21,5.157081734788535e-21,1.0178876007113445e-20,1.822577260475267e-20,2.340593433832047e-20,1.8373481837781244e-20,1.7543068415808705e-20
211.4,1.3885249916971108e-21,2.6209155180529622e-21,5.175024994560177e-21,1.0182840361377004e-20,1.8221457791162526e-20,2.2822389126050016e-20,1.7783034945313512e-20,1.6958080371969446e-20
211.6,1.3970754930564675e-21,2.62494394839598e-21,5.200334434659124e-21,1.0281949217965972e-20,1.8184781875646337e-20,2.2062497833148378e-20,1.7175877291738206e-20,1.639281102623713e-20
211.8,1.4071545756644245e-21,2.624007104130162e-21,5.1820134220501844e-21,1.025538804440013e-20,1.8227210875949384e-20,2.1559109930255732e-20,1.6535298115947742e-20,1.590641647293258e-20
212.0,1.397935320008805e-21,2.6308460672706345e-21,5.142349374133923e-21,1.0226051822849795e-20,1.8204198536801966e-20,2.102365910361196e-20,1.597270249199264e-20,1.5498896712055796e-20
212.2,1.4066768940242368e-21,2.647240841922453e-21,5.165581173627734e-21,1.0253405867268348e-20,1.8105676959827096e-20,2.0408050967590382e-20,1.5524297068939314e-20,1.5025647957489206e-20
212.4,1.4164693676480813e-21,2.6597008706578348e-21,5.1744583653042295e-21,1.0275606251144278e-20,1.8084822027474752e-20,1.9811680585819477e-20,1.4972841952389264e-20,1.4545826303553637e-20
212.6,1.4152273953835935e-21,2.652487169811035e-21,5.162936903766649e-21,1.0297013764167495e-20,1.8006436247253867e-20,1.9180040987922336e-20,1.441024632843416e-20,1.4269764530056458e-20
212.8,1.4123135373784497e-21,2.6603566616439077e-21,5.162748027348001e-21,1.0235566273082336e-20,1.7825214076467975e-20,1.862695555321545e-20,1.3933989636868208e-20,1.4000275655928265e-20
213.0,1.4051483127756368e-21,2.6820914486108896e-21,5.202978704520209e-21,1.0342207402772066e-20,1.7716624601116112e-20,1.8134789673635695e-20,1.3499509848071199e-20,1.3697922284955164e-20
213.2,1.4055304580877868e-21,2.6796556535197626e-21,5.224510616246178e-21,1.042149448804324e-20,1.754834687110064e-20,1.759613255461681e-20,1.3073385439827976e-20,1.3257538027233477e-20
213.4,1.4152273953835935e-21,2.6362797640123805e-21,5.23754308913295e-21,1.0357668384399945e-20,1.7370720378306533e-20,1.7031825096597032e-20,1.2616624636220865e-20,1.296833045499834e-20
213.6,1.4198609072934125e-21,2.640963985341471e-21,5.2492534270891794e-21,1.0362425609516215e-20,1.7192374749914063e-20,1.6579737871706186e-20,1.2165434086316277e-20,1.2580529392228495e-20
213.8,1.4130778280027498e-21,2.6981114855563808e-21,5.263608034906493e-21,1.0385815299671213e-20,1.684934706949791e-20,1.6053905922187754e-20,1.1736524551221792e-20,1.2126999335768848e-20
214.0,1.4131255961667684e-21,2.6967999035842353e-21,5.261908147138653e-21,1.0392158266492905e-20,1.6535084813016025e-20,1.5536089703607102e-20,1.138559856796267e-20,1.1870656260378613e-20
214.2,1.4284591768167883e-21,2.6810609199184898e-21,5.231876796573484e-21,1.038977965393477e-20,1.625821760764869e-20,1.5092018209654036e-20,1.0998465935637127e-20,1.1469709398870806e-20
214.4,1.4452735705513892e-21,2.6857451412475807e-21,5.257941742347027e-21,1.0401276281299091e-20,1.5778554163544756e-20,1.4700850539890323e-20,1.0636399444972955e-20,1.1233085021587513e-20
214.6,1.4488561828527957e-21,2.691834628975399e-21,5.28230680035273e-21,1.0431008938275783e-20,1.5371523414874854e-20,1.4258382192124813e-20,1.0327250364482774e-20,1.0904440053138493e-20
214.8,1.452486563318221e-21,2.7169420552993262e-21,5.299494554449777e-21,1.0440523388508322e-20,1.5100409294294372e-20,1.377904148204551e-20,9.915051590495866e-21,1.0621805380272335e-20
215.0,1.4697308705289907e-21,2.730994719286599e-21,5.298550172356532e-21,1.0454398628430779e-20,1.4683310647247474e-20,1.3334969988092443e-20,9.449935406334965e-21,1.0293160411823315e-20
215.2,1.4736956281425473e-21,2.711039936424672e-21,5.341613995808473e-21,1.0465498820368742e-20,1.4266931135798935e-20,1.2930977148828281e-20,9.082298661968265e-21,9.931650946529393e-21
215.4,1.4608459920215025e-21,2.7101967765854352e-21,5.364468042464985e-21,1.0397311927035532e-20,1.3839764590375045e-20,1.2605538472754374e-20,8.725802425006615e-21,9.642443374294255e-21
215.6,1.4703040884972156e-21,2.7508558177219448e-21,5.328959275759e-21,1.0434180421686629e-20,1.337160731584482e-20,1.2159863832613751e-20,8.402727710260121e-21,9.464975091331784e-21
215.8,1.478376908216385e-21,2.751792661987763e-21,5.341047366552526e-21,1.0500385137888059e-20,1.2890505600544176e-20,1.1733426946723803e-20,8.13257040568762e-21,9.20205911657257e-21
216.0,1.4826760429780728e-21,2.7390515799726355e-21,5.373345234141482e-21,1.05368571971128e-20,1.2482755716275916e-20,1.138073478546144e-20,7.85127259371007e-21,8.958861839920294e-21
216.2,1.4759885000154475e-21,2.7554463546244536e-21,5.380144785212841e-21,1.0561832628973221e-20,1.2206607646506936e-20,1.1053692963199976e-20,7.625677318757776e-21,8.656508468947194e-21
216.4,1.4527731723023335e-21,2.743361063595399e-21,5.354457592276596e-21,1.0500781573314415e-20,1.1825465779377876e-20,1.0739476310438962e-20,7.383371282697905e-21,8.459321487877783e-21
216.6,1.4569767707359837e-21,2.70785466592089e-21,5.398465797821781e-21,1.0397311927035532e-20,1.1378163437199997e-20,1.0372355833488592e-20,7.141065246638034e-21,8.360727997343076e-21
216.8,1.4786635172004975e-21,2.7296831373144536e-21,5.3780671446077035e-21,1.0296220893314784e-20,1.0976885773316947e-20,1.0082186373540921e-20,6.809635151337752e-21,8.137249418797742e-21
217.0,1.4778514584121787e-21,2.769405334185145e-21,5.305727476265189e-21,1.0277588428276058e-20,1.059502477058953e-20,9.82087354496926e-21,6.550618354170303e-21,8.038655928263036e-21
217.2,1.4669603170159031e-21,2.7506684488687813e-21,5.357857367812275e-21,1.0241512804477674e-20,1.0190870564313054e-20,9.519482061708695e-21,6.366799981986952e-21,7.808604450348722e-21
217.4,1.47818583556031e-21,2.7483263382042356e-21,5.389966358982581e-21,1.0108706936648456e-20,9.80613301919221e-21,9.216487432260574e-21,6.130064199629607e-21,7.657427764862173e-21
217.6,1.4997770456967863e-21,2.7491694980434716e-21,5.397143662891239e-21,9.91881436742399e-21,9.451599169202349e-21,8.963190334626696e-21,5.907254051528577e-21,7.539115576220525e-21
217.8,1.5020699175696864e-21,2.7550716169181263e-21,5.4396408570872325e-21,9.692846174401141e-21,9.086278285237136e-21,8.67462402086658e-21,5.692799283981335e-21,7.223616406509466e-21
218.0,1.499442668548655e-21,2.7669695390940176e-21,5.433030182434522e-21,9.514053797114643e-21,8.750441960804549e-21,8.418120630857589e-21,5.430997359962624e-21,6.960700431750249e-21
218.2,1.4926118210939733e-21,2.758069518568745e-21,5.452295577136706e-21,9.34715448261882e-21,8.400222924404826e-21,8.17764870272416e-21,5.2276830998204334e-21,6.724076054466955e-21
218.4,1.487643932036023e-21,2.7596621538206355e-21,5.4779827700729515e-21,9.166776363626896e-21,8.102500786685145e-21,7.909923289402274e-21,5.107922645216129e-21,6.664919960146132e-21
218.6,1.4923729802738796e-21,2.784394842438236e-21,5.434352317365065e-21,8.938825993472268e-21,7.848645920465223e-21,7.672657653643957e-21,4.963096048950459e-21,6.586045167718366e-21
218.8,1.4879783091841545e-21,2.7875801129420176e-21,5.400921191264216e-21,8.682332272620018e-21,7.554519460737325e-21,7.451423479761202e-21,4.7932033110234235e-21,6.507170375290602e-21
219.0,1.4929461982421047e-21,2.772496920262345e-21,5.450406812950218e-21,8.404827474170904e-21,7.268303492591351e-21,7.226983013503334e-21,4.595459304583759e-21,6.369139488542013e-21
219.2,1.4902234128930357e-21,2.7769000883116903e-21,5.509336255568663e-21,8.122565450605522e-21,6.995751100814155e-21,7.00093940105791e-21,4.4812691036819795e-21,6.132515111258718e-21
219.4,1.4877394683640606e-21,2.7883295883546723e-21,5.45985063388266e-21,7.852196489830815e-21,6.7454919125860175e-21,6.842227928489847e-21,4.342012761118836e-21,6.047067419461973e-21
219.6,1.5001114228449176e-21,2.7985411908520905e-21,5.413764787732338e-21,7.560023580606535e-21,6.484445690382528e-21,6.657866116920885e-21,4.183260530596852e-21,5.981338425772169e-21
219.8,1.4998725820248239e-21,2.7848632645711446e-21,5.441529621273721e-21,7.288465313552762e-21,6.241377858137958e-21,6.462282282039029e-21,4.071855456546336e-21,5.810443042178679e-21
220.0,1.4967676513636049e-21,2.7999464572508177e-21,5.442096250529668e-21,7.014924869367207e-21,6.0206032294424456e-21,6.305173955658521e-21,3.985516524157187e-21,5.646120557954169e-21
220.2,1.4995382048766927e-21,2.8238359860291818e-21,5.4640059150929356e-21,6.7294913623909775e-21,5.7840076175830856e-21,6.1400498983402335e-21,3.804483278825099e-21,5.573818664895384e-21
220.4,1.5002069591729551e-21,2.8195265024064178e-21,5.491392995797021e-21,6.5003516859572814e-21,5.548850276920438e-21,5.9829415719597255e-21,3.656871555708167e-21,5.5475270674194625e-21
220.6,1.5106681870930621e-21,2.8204633466722363e-21,5.493281759983509e-21,6.2454437068104536e-21,5.3532453941674105e-21,5.838658415079668e-21,3.545466481657651e-21,5.51466257057456e-21
220.8,1.5125311454897933e-21,2.824585461441836e-21,5.482326927701876e-21,5.9782462294465944e-21,5.175618901373302e-21,5.6591060420733735e-21,3.425706027053347e-21,5.389777482563933e-21
221.0,1.5124833773257748e-21,2.817371760595036e-21,5.436618834388851e-21,5.728095475416037e-21,4.985767103407128e-21,5.510013446630648e-21,3.3310117141104093e-21,5.278038193291265e-21
221.2,1.5299187571926193e-21,2.8134370146785993e-21,5.430763665410737e-21,5.4846841236335294e-21,4.804544932621235e-21,5.404205798251939e-21,3.1583338493321104e-21,5.225454998339422e-21
221.4,1.5302053661767318e-21,2.815872809769727e-21,5.422830855827484e-21,5.278141266502119e-21,4.605344371876424e-21,5.296795003685674e-21,3.0357882678765433e-21,5.199163400863501e-21
221.6,1.5159704532991436e-21,2.823929670455763e-21,5.446629284577241e-21,5.057326734021897e-21,4.442819726647806e-21,5.155718139180728e-21,2.971730350297497e-21,5.047986715376951e-21
221.8,1.5184543978281187e-21,2.807534895803945e-21,5.506691985707579e-21,4.836115766115319e-21,4.288924708599468e-21,5.014641274675783e-21,2.896531925313399e-21,4.949393224842246e-21
222.0,1.5238999685262565e-21,2.815310703210236e-21,5.4454960260653476e-21,4.63512300495289e-21,4.135748826149486e-21,4.8960084567966245e-21,2.7990524855191985e-21,4.857372633676519e-21
222.2,1.5298709890286008e-21,2.8446339287303452e-21,5.382977931492574e-21,4.455934192240035e-21,3.99479824887157e-21,4.7918039546054716e-21,2.7210689336838375e-21,4.771924941879775e-21
222.4,1.5299665253566383e-21,2.8419170803594726e-21,5.360690514092009e-21,4.257716479062097e-21,3.843779773216659e-21,4.689202598601875e-21,2.6570110161047912e-21,4.752206243772834e-21
222.6,1.5271959718435505e-21,2.833860219673436e-21,5.2643635405810886e-21,4.063859555574074e-21,3.689165619569965e-21,4.596220119723616e-21,2.584597717971956e-21,4.686477250083029e-21
222.8,1.5273392763356069e-21,2.797416977733109e-21,5.205245221543994e-21,3.886256484566642e-21,3.5633168898575395e-21,4.51445966415825e-21,2.5623167031618533e-21,4.6338940551311854e-21
223.0,1.5188365431402689e-21,2.7969485556001995e-21,5.171625219024497e-21,3.6947781736367544e-21,3.422366312579622e-21,4.386207969153754e-21,2.464837263367652e-21,4.601029558286285e-21
223.2,1.5274825808276632e-21,2.8374202278835455e-21,5.098907797844685e-21,3.533428955109914e-21,3.2886070912852728e-21,4.296431782650607e-21,2.378498330978503e-21,4.5287276652275e-21
223.4,1.5478795868636706e-21,2.8614971255150724e-21,5.008813746149178e-21,3.389126459916375e-21,3.172826259949841e-21,4.2194807656479095e-21,2.286589144886828e-21,4.443279973430754e-21
223.6,1.5419563345253453e-21,2.849880256618927e-21,4.905687221566899e-21,3.2571134629398687e-21,3.0671133269914034e-21,4.1297045791447624e-21,2.1974650856464152e-21,4.377550979740951e-21
223.8,1.535985314023001e-21,2.8336728508202727e-21,4.766485301022688e-21,3.1163788865835332e-21,2.981536190786954e-21,4.039928392641615e-21,2.1222666606623175e-21,4.3906967784789105e-21
224.0,1.5475452097155392e-21,2.833110744260781e-21,4.615573042522247e-21,2.96771560170008e-21,2.8628788170580954e-21,3.954961644701137e-21,2.0554236162320083e-21,4.338113583527068e-21
224.2,1.5365107638272075e-21,2.8289886294911814e-21,4.50224719133293e-21,2.8456134903824703e-21,2.7643572400832252e-21,3.8956452357615574e-21,2.0080764597605394e-21,4.21980139488542e-21
224.4,1.5282468714519632e-21,2.833485481967109e-21,4.347935157296809e-21,2.726682862475708e-21,2.672307883493565e-21,3.829916242071754e-21,1.9746549375453848e-21,4.21322849551644e-21
224.6,1.5341701237902885e-21,2.842947609051873e-21,4.157547727298756e-21,2.6077522345689457e-21,2.5888881540841856e-21,3.760980956006837e-21,1.9718698106941218e-21,4.265811690468283e-21
224.8,1.5395201581603888e-21,2.8398560229746726e-21,4.012112884939132e-21,2.4904073483676062e-21,2.522727679035368e-21,3.68402993900414e-21,1.9607293032890704e-21,4.121207904350715e-21
225.0,1.5478318186996519e-21,2.8243980925886726e-21,3.871022200208432e-21,2.373855333018979e-21,2.4450610344128422e-21,3.60387262962633e-21,1.92173752737139e-21,4.042333111922949e-21
225.2,1.5422907116734763e-21,2.8013517236495452e-21,3.7102883679382496e-21,2.2687999450346725e-21,2.3451011862412583e-21,3.546159366874307e-21,1.824258087577189e-21,4.042333111922949e-21
225.4,1.5339312829701947e-21,2.793669600669836e-21,3.549365659249419e-21,2.1827734575154475e-21,2.256647507643382e-21,3.501271273622734e-21,1.7769109311057197e-21,3.9831770176021256e-21
225.6,1.5433416112818892e-21,2.816247547476054e-21,3.411108120798452e-21,2.0971434054225787e-21,2.1933635749879908e-21,3.474017788434278e-21,1.7602001699981428e-21,4.029187313184989e-21
225.8,1.5403322169487077e-21,2.8362023303379815e-21,3.2889050779326384e-21,2.0127026596087775e-21,2.143743218701377e-21,3.419510818057367e-21,1.7212083940804623e-21,3.9634583194951846e-21
226.0,1.5339312829701947e-21,2.8395749696949273e-21,3.1461145054340984e-21,1.9187474635624347e-21,2.0725487944640622e-21,3.3505755319924507e-21,1.6571504765014158e-21,3.878010627698439e-21
226.2,1.531399570277201e-21,2.8399497074012543e-21,3.0059682027966424e-21,1.8315316697641425e-21,2.0107031330053846e-21,3.3185126082413268e-21,1.654365349650153e-21,3.878010627698439e-21
226.4,1.5202218198968127e-21,2.8253349368544907e-21,2.8752657210916298e-21,1.7550196324774583e-21,1.9661167259072675e-21,3.2800370997399783e-21,1.6599356033526787e-21,3.9503125207572234e-21
226.6,1.5287723212561695e-21,2.8367644368974726e-21,2.7489073970155413e-21,1.6793004660434861e-21,1.9093050136370873e-21,3.2543867607390794e-21,1.607018193178684e-21,3.976604118233145e-21
226.8,1.5399023034725388e-21,2.852128682856891e-21,2.6261377248937808e-21,1.6035812996095142e-21,1.8625611997439003e-21,3.2014829365497247e-21,1.5318197681945862e-21,3.832000332115576e-21
227.0,1.5238522003622379e-21,2.8293633671975087e-21,2.5128118737044634e-21,1.5417373730979978e-21,1.8143791146540004e-21,3.1614042818608196e-21,1.5178941339382717e-21,3.766271338425772e-21
227.2,1.5299665253566383e-21,2.8139991212380905e-21,2.4110074840527264e-21,1.4830649299973281e-21,1.7683544363591703e-21,3.1309445042972522e-21,1.512323880235746e-21,3.766271338425772e-21
227.4,1.5461121647949767e-21,2.8182149204342724e-21,2.3029701725855775e-21,1.4144816012377618e-21,1.7223297580643402e-21,3.100484726733684e-21,1.5178941339382717e-21,3.720261042842909e-21
227.6,1.5319727882454259e-21,2.822524404057036e-21,2.2085319632611463e-21,1.3617556895324305e-21,1.6806198933596507e-21,3.0716280953576725e-21,1.4983982459794316e-21,3.6676778478910666e-21
227.8,1.531733947425332e-21,2.7940443383761634e-21,2.1188156644029363e-21,1.3038761172844728e-21,1.6425057066467446e-21,3.0139148326056497e-21,1.4426957089541738e-21,3.5625114579873795e-21
228.0,1.5346000372664573e-21,2.7689369120522356e-21,2.0207888031241772e-21,1.2440143679047357e-21,1.5957618927535578e-21,2.978645616479413e-21,1.3842080450776534e-21,3.661104948522086e-21
228.2,1.5291544665683193e-21,2.75732004315609e-21,1.931639133521914e-21,1.195252810462963e-21,1.5634007908275056e-21,2.9529952774785142e-21,1.3814229182263903e-21,3.700542344735969e-21
228.4,1.5347433417585134e-21,2.7311820881397625e-21,1.856655195318316e-21,1.1492663010056814e-21,1.5360736380899504e-21,2.9177260613522776e-21,1.3842080450776534e-21,3.575657256725341e-21
228.6,1.5440581337421704e-21,2.694364108493108e-21,1.7790269872536332e-21,1.109622758370094e-21,1.490768095393477e-21,2.906504038039384e-21,1.3563567765650245e-21,3.6150946529392234e-21
228.8,1.544488047218339e-21,2.6218523623187804e-21,1.6998877678397603e-21,1.0711685220135742e-21,1.4483390950904306e-21,2.893678868538935e-21,1.3034393663910297e-21,3.661104948522086e-21
229.0,1.5440103655781516e-21,2.5488721940115433e-21,1.6284924815904902e-21,1.0263713188353602e-21,1.4246076203446589e-21,2.85360021385003e-21,1.2616624636220864e-21,3.6150946529392234e-21
229.2,1.5527997077576023e-21,2.483199410977688e-21,1.5635189935752815e-21,9.867277761997728e-22,1.4023144167956007e-21,2.8247435824740183e-21,1.2811583515809267e-21,3.549365659249419e-21
229.4,1.5469242235832955e-21,2.4106876648033605e-21,1.5064783151433252e-21,9.51048587827744e-22,1.3764255352547587e-21,2.7910775125353386e-21,1.292298858985978e-21,3.470490866821654e-21
229.6,1.5351254870706634e-21,2.3348032792720874e-21,1.4490598838740711e-21,9.22505237130121e-22,1.3598854164925543e-21,2.7670303197219955e-21,1.3090096200935554e-21,3.463917967452674e-21
229.8,1.5443925108903014e-21,2.2437420166345596e-21,1.3874861713945421e-21,8.923761447270745e-22,1.3361539417467825e-21,2.755808296409102e-21,1.3006542395397667e-21,3.536219860511458e-21
230.0,1.553611766545921e-21,2.1526807539970317e-21,1.3344118977542118e-21,8.630399231767397e-22,1.3152990093944378e-21,2.754205150221546e-21,1.2672327173246121e-21,3.5559385586184e-21
230.2,1.544488047218339e-21,2.0603079093873584e-21,1.2817153769511791e-21,8.293429119364904e-22,1.2922866702470227e-21,2.7285548112206466e-21,1.2672327173246121e-21,3.516501162404517e-21
230.4,1.5352687915627198e-21,1.9780529828485216e-21,1.2305298674973375e-21,7.976280778280203e-22,1.265678653107824e-21,2.6932855950944103e-21,1.2616624636220864e-21,3.4310534706077716e-21
230.6,1.5351732552346822e-21,1.894580158764121e-21,1.186143909114855e-21,7.730490813939561e-22,1.2383515003702689e-21,2.6628258175308426e-21,1.2198855608531432e-21,3.358751577548987e-21
230.8,1.5351254870706634e-21,1.811294703532884e-21,1.1419468271510213e-21,7.472807786808243e-22,1.2189348392146377e-21,2.648397501842837e-21,1.2282409414069318e-21,3.332459980073066e-21
231.0,1.5351732552346822e-21,1.7283839860079745e-21,1.1000162622109738e-21,7.254768302312511e-22,1.215339161222854e-21,2.641984917092612e-21,1.2226706877044061e-21,3.3456057788110266e-21
231.2,1.5411920439010451e-21,1.6491269611197559e-21,1.0601633378760639e-21,7.048621880607457e-22,1.2052712628458598e-21,2.624350309029494e-21,1.2310260682581947e-21,3.3784702756559284e-21
231.4,1.5279124943038318e-21,1.5786762723302282e-21,1.0223880541462914e-21,6.862297230220196e-22,1.1729101609198074e-21,2.617937724279269e-21,1.1753235312329371e-21,3.424480571238791e-21
231.6,1.5137731177542809e-21,1.5087876901001915e-21,9.889569280454427e-22,6.636329037197346e-22,1.1542126353625329e-21,2.6051125547788198e-21,1.1669681506791483e-21,3.3850431750249086e-21
231.8,1.5302531343407508e-21,1.4441454357587365e-21,9.593033303175714e-22,6.438111324019409e-22,1.1556509065592465e-21,2.6035094085912633e-21,1.2003896728943029e-21,3.358751577548987e-21
232.0,1.5301098298486944e-21,1.3817516076552452e-21,9.292719797524022e-22,6.255751027895707e-22,1.1347959742069015e-21,2.5810653619654767e-21,1.1808937849354628e-21,3.371897376286948e-21
232.2,1.5137731177542809e-21,1.3256346361327357e-21,8.999961348618286e-22,6.136820399988944e-22,1.1189749910430535e-21,2.5762559234028082e-21,1.1864640386379885e-21,3.3653244769179676e-21
232.4,1.516639207595406e-21,1.266988185092517e-21,8.720424249017969e-22,6.005996709291505e-22,1.1196941266414104e-21,2.5746527772152517e-21,1.2115301802993545e-21,3.339032879442046e-21
232.6,1.5245209546585003e-21,1.2096533160244439e-21,8.440887149417654e-22,5.823636413167803e-22,1.1081879570677028e-21,2.5506055844019086e-21,1.1781086580841999e-21,3.3258870807040853e-21
232.8,1.5219892419655064e-21,1.1591574100968438e-21,8.187792748428178e-22,5.672990951152571e-22,1.0952435162972818e-21,2.5313678301512347e-21,1.1196209942076793e-21,3.339032879442046e-21
233.0,1.5190753839603625e-21,1.1143762541907343e-21,7.980028687914429e-22,5.542167260455132e-22,1.0858947535186446e-21,2.516939514463229e-21,1.1196209942076793e-21,3.286449684490203e-21
233.2,1.5163525986112936e-21,1.0665971966340069e-21,7.762820806468238e-22,5.379628735649223e-22,1.0736694483465803e-21,2.5217489530258974e-21,1.1307615016127307e-21,3.3127412819661245e-21
233.4,1.5064645886594119e-21,1.0190991923570248e-21,7.513503933851739e-22,5.272591170533137e-22,1.066478092363013e-21,2.5057174911503354e-21,1.1140507405051536e-21,3.3916160743938896e-21
233.6,1.5039806441304366e-21,9.828433192698606e-22,7.305739873337992e-22,5.2289832736339905e-22,1.0585676007810893e-21,2.4896860292747735e-21,1.0861994719925247e-21,3.332459980073066e-21
233.8,1.4970542603477174e-21,9.416221715738607e-22,7.122529747248595e-22,5.129874417045021e-22,1.0484997024040954e-21,2.4880828830872173e-21,1.1196209942076793e-21,3.2995954832281637e-21
234.0,1.4761318045075036e-21,9.025557656892422e-22,6.956318498837597e-22,4.971300246502672e-22,1.0456231600106685e-21,2.4896860292747735e-21,1.105695359951365e-21,3.332459980073066e-21
234.2,1.4631866320584215e-21,8.687356876932056e-22,6.805217363918507e-22,4.856333972859468e-22,1.0427466176172415e-21,2.483273444524549e-21,1.0834143451412618e-21,3.339032879442046e-21
234.4,1.4446048162551267e-21,8.366956138022235e-22,6.65033870062644e-22,4.808761721696763e-22,1.0312404480435341e-21,2.4816702983369923e-21,1.0945548525463134e-21,3.3258870807040853e-21
234.6,1.4170425856163062e-21,8.026881669530232e-22,6.497348801520861e-22,4.709652865107794e-22,1.0240490920599668e-21,2.4752577135867677e-21,1.0945548525463134e-21,3.293022583859183e-21
234.8,1.387283019432623e-21,7.691491422367321e-22,6.346247666601772e-22,4.602615299991708e-22,1.0182960072731131e-21,2.467241982648987e-21,1.077844091438736e-21,3.2798767851212223e-21
235.0,1.3473488343129457e-21,7.40762760982441e-22,6.189480239123216e-22,4.555043048829003e-22,1.0096663800928324e-21,2.47846400596188e-21,1.0722738377362104e-21,3.2404393889073395e-21
235.2,1.2994373658021365e-21,7.126574330078955e-22,6.053489217696035e-22,4.483684672084946e-22,1.0039132953059787e-21,2.4688451288365427e-21,1.0722738377362104e-21,3.194429093324477e-21
235.4,1.2638978517721843e-21,6.867068468447316e-22,5.915609432082365e-22,4.3845758154959775e-22,9.95283668125698e-22,2.4528136669609807e-21,1.0667035840336845e-21,3.1221272002656928e-21
235.6,1.2259699295412944e-21,6.603815229752406e-22,5.7928397599606045e-22,4.313217438751919e-22,9.837774985519906e-22,2.4464010822107564e-21,1.0611333303311588e-21,3.148418797741614e-21
235.8,1.1759088936496413e-21,6.376162073158586e-22,5.707845371568617e-22,4.273573896116332e-22,9.866540409454174e-22,2.435179058897863e-21,1.0694887108849474e-21,3.181283294586516e-21
236.0,1.132869777868745e-21,6.148508916564766e-22,5.619073454803652e-22,4.257716479062097e-22,9.90968854535558e-22,2.4447979360232e-21,1.1140507405051536e-21,3.2338664895383597e-21
236.2,1.0906427208761673e-21,5.91898207143931e-22,5.5114138961738e-22,4.158607622473128e-22,9.837774985519906e-22,2.4431947898356438e-21,1.1112656136538907e-21,3.306168382597144e-21
236.4,1.0524281896611649e-21,5.717560554288399e-22,5.399976809170971e-22,4.087249245729071e-22,9.787435493634936e-22,2.4223538893974133e-21,1.0945548525463134e-21,3.2733038857522417e-21
236.6,1.0145958037583127e-21,5.532065389656399e-22,5.318759949151961e-22,4.0436413488299245e-22,9.72271328978283e-22,2.4175444508347445e-21,1.100125106248839e-21,3.1615645964795748e-21
236.8,9.70840165517135e-22,5.331580716771307e-22,5.239431853319438e-22,3.9762473263494257e-22,9.679565153881429e-22,2.4031161351467387e-21,1.100125106248839e-21,3.141845898372634e-21
237.0,9.274666725881072e-22,5.1460855521393055e-22,5.146882408181497e-22,3.9286750751867205e-22,9.708330577815698e-22,2.4063224275218514e-21,1.0861994719925247e-21,3.1878561939554968e-21
237.2,8.918793903941362e-22,4.9812009613553035e-22,5.048666670484087e-22,3.8811028240240157e-22,9.672373797897862e-22,2.4207507432098568e-21,1.080629218289999e-21,3.227293590169379e-21
237.4,8.553367449197903e-22,4.798516329520758e-22,4.971227338838054e-22,3.8374949271248693e-22,9.636417017980026e-22,2.41113186608452e-21,1.0750589645874733e-21,3.253585187645301e-21
