X Mn cam 1;Y Mn cam 1;X Mn cam 2;Y Mn cam 2;X Mn wb 1;Y Mn wb 1;X Mn wb 2;Y Mn wb 2;X MnCl+ cam 1;Y MnCl+ cam 1;X MnCl+ cam 2;Y MnCl+ cam 2;X MnCl+ wb 1;Y MnCl+ wb 1;X MnCl+ wb 2;Y MnCl+ wb 2;X MnCl2 cam 1;Y MnCl2 cam 1;X MnCl2 cam 2;Y MnCl2 cam 2;X MnCl2 wb 1;Y MnCl2 wb 1;X MnCl2 wb 2;Y MnCl2 wb 2;X MnCl2 wb 3;Y MnCl2 wb 3;X MnCl2 wb 4;Y MnCl2 wb 4;X MnCl2 wb 5;Y MnCl2 wb 5;X MnCl3- cam 1;Y MnCl3- cam 1;X MnCl3- cam 2;Y MnCl3- cam 2;X MnCl3- cam 3;Y MnCl3- cam 3;X MnCl3- cam 4;Y MnCl3- cam 4;X MnCl3- cam 5;Y MnCl3- cam 5;X MnCl3- wb 1;Y MnCl3- wb 1;X MnCl3- wb 2;Y MnCl3- wb 2;X MnCl3- wb 3;Y MnCl3- wb 3
134,72;114,6781335;142,56;305,5264362;134,72;1052,109633;142,56;309,88673;191,2;352,4238137;176;4011,548956;191,2;51,91619266;176;1491,444318;188,64;32,35037266;182,56;103,3903579;188,64;33,76474696;182,56;211,942218;182,56;4386,703883;182,56;5336,984908;176,48;4082,967599;182,56;1026,938973;182,56;7805,383638;188,64;11353,39675;182,56;4544,442754;182,56;6132,23554;182,56;859,6463178;182,56;12551,98508;176,48;375,4223269
135,08;143,4757077;142,84;301,212721;135,08;1022,700282;142,84;312,1796499;191,8;294,5076648;176,5;3838,022322;191,8;64,09763407;176,5;1348,96088;188,96;38,97143601;182,84;122,3809733;188,96;41,43820804;182,84;249,1434169;182,84;4721,925407;182,84;5514,764185;176,72;4320,757374;182,84;1155,37599;182,84;8500,447324;188,96;12104,51386;182,84;4934,403491;182,84;6649,787839;182,84;971,7331463;182,84;13279,74802;176,72;428,1535788
135,44;175,8823096;143,12;302,1835312;135,44;974,5335136;143,12;311,6623127;192,4;246,1084753;177;3635,266248;192,4;82,47632558;177;1225,012862;189,28;46,74968505;183,12;144,2895748;189,28;50,62474519;183,12;291,7347975;183,12;5066,786807;183,12;5688,061634;176,96;4559,231524;183,12;1295,23336;183,12;9223,529487;189,28;12861,73248;183,12;5346,850492;183,12;7195,659353;183,12;1094,837449;183,12;14001,27057;176,96;486,8189365
135,8;211,2258335;143,4;306,7154091;135,8;910,9252016;143,4;308,2887519;193;207,1753506;177,5;3410,245374;193;107,9636157;177,5;1121,367931;189,6;55,84780176;183,4;169,4579969;189,6;61,57023413;183,4;340,2914551;183,4;5420,115919;183,4;5856,869875;177,2;4797,241186;183,4;1446,90806;183,4;9971,922251;189,6;13620,55682;183,4;5782,054348;183,4;7769,815274;183,4;1229,558791;183,4;14711,98076;177,2;551,8712772
136,16;248,5602401;143,68;313,3279075;136,16;835,8812013;143,68;302,1212246;193,6;177,6599607;178;3169,926323;193,6;141,6362556;178;1038,966196;189,92;66,44441088;183,68;198,2503945;189,92;74,54975714;183,68;395,4165502;183,68;5780,658722;183,68;6021,268097;177,44;5033,62379;183,68;1610,736853;183,68;10742,50397;189,92;14376,27231;183,68;6240,157874;183,68;8372,016596;183,68;1376,471484;183,68;15407,32582;177,44;623,7699734
136,52;286,6956783;143,96;320,7677394;136,52;753,7225408;143,96;293,3185818;194,2;157,5598956;178,5;2921,001211;194,2;184,681411;178,5;977,9335242;190,24;78,73458507;183,96;231,0519727;190,24;89,86907762;183,96;457,7375176;183,96;6147,095071;183,96;6181,413476;177,68;5267,218213;183,96;1786,988635;183,96;11531,75846;190,24;15123,99944;183,96;6721,156915;183,96;9001,80187;183,96;1536,116824;183,96;16082,83415;177,68;702,9772174
136,88;324,2604529;144,24;327,9940778;136,88;668,7192221;144,24;282,1217859;194,8;146,9585231;179;2669,672184;194,8;238,3257274;179;937,6245261;190,56;92,93021043;184,24;268,2672285;190,56;107,8658219;184,24;527,9013935;184,24;6518,055629;184,24;6337,530548;177,92;5496,880317;184,24;1975,857397;184,24;12335,80154;190,56;15858,75221;184,24;7224,880778;184,24;9658,470262;184,24;1708,995051;184,24;16734,17582;177,92;789,9539493
137,24;359,7893869;144,52;334,1650126;137,24;584,7719316;144,52;268,8372868;195,4;146,0554468;179,5;2421,499418;195,4;303,7495603;179,5;916,6933384;190,88;109,2601904;184,52;310,3176806;190,88;128,9102933;184,52;606,5692448;184,52;6892,139597;184,52;6489,898841;178,16;5721,498557;184,52;2177,455978;184,52;13150,4148;190,88;16575,50031;184,52;7750,972761;184,52;10341,06636;184,52;1895,557159;184,52;17357,22048;178,16;885,1554119
137,6;391,8292712;144,8;338,6248089;137,6;505,1693992;144,8;253,8191118;196;155,1827066;180;2181,309228;196;381,989092;180;913,1895282;191,2;127,9704664;184,8;357,6390701;191,2;153,4058416;184,8;694,4096995;184,8;7267,932834;184,8;6638,839118;178,4;5940,009389;184,8;2391,810763;184,8;13971,08597;191,2;17269,23376;184,8;8298,871289;184,8;11048,36721;184,8;2096,196616;184,8;17948,09116;178,4;989,026362
137,96;419,0493686;145,08;340,8914123;137,96;432,4355013;145,08;237,4505879;196,6;174,8032312;180,5;1953,154745;196,6;473,8308269;180,5;924,6756745;191,52;149,3238338;185,08;410,6780227;191,52;181,7887075;185,08;792,0916006;185,08;7644,025931;185,08;6784,698619;178,64;6151,412142;185,08;2618,857452;185,08;14793,05535;191,52;17935,02874;185,08;8867,792231;185,08;11778,87207;185,08;2311,241094;185,08;18503,21297;178,64;1101,995978
138,32;440,3439225;145,36;340,643606;138,32;368,2670128;145,36;220,1266;197,2;205,4896096;181;1740,319238;197,2;579,7046663;181;948,3624129;191,84;173,5995319;185,36;469,8881789;191,84;214,5272673;185,36;900,275824;185,36;8019,031787;185,36;6927,835707;178,88;6354,783089;185,36;2858,43802;185,36;15611,36763;191,84;18568,1134;185,36;9456,713014;185,36;12530,79525;185,36;2540,944337;185,36;19019,35575;178,88;1224,472508
138,68;454,9145738;145,64;337,7072993;138,68;313,55216;145,64;202,2372039;197,8;247,8829109;181,5;1545,351365;197,8;699,5831643;181,5;981,2559713;192,16;201,0925889;185,64;535,7258054;192,16;252,1206006;185,64;1019,606326;185,64;8391,60229;185,64;7068,604352;179,12;6549,288395;185,64;3110,298959;185,64;16420,92809;192,16;19163,93212;185,64;10064,35913;185,64;13302,06251;185,64;2785,47823;185,64;19493,66976;179,12;1356,837717
139,04;462,3233751;145,92;332,0405964;139,04;268,4529428;145,92;184,1532711;198,4;302,6329845;182;1370,122132;198,4;832,8954064;182;1020,312503;192,48;232,1129017;185,92;608,6449178;192,48;295,0963161;185,92;1150,700509;185,92;8760,443668;185,92;7207,338871;179,36;6734,19571;185,92;3374,090838;185,92;17216,56218;192,48;19718,20721;185,92;10689,19362;185,92;14090,31131;185,92;3044,925223;185,92;19923,71388;179,36;1499,441192
139,4;462,5112333;146,2;323,7175033;139,4;232,5308281;146,2;166,2146617;199;370,3233313;182,5;1215,89469;199;978,4640503;182,5;1062,592904;192,8;266,9840338;186,2;689,0919549;192,8;344,0075735;186,2;1294,139014;186,2;9124,330175;186,2;7344,339327;179,6;6908,884134;186,2;3649,369221;186,2;17993,07756;192,8;20226,99651;186,2;11329,41021;186,2;14892,89526;186,2;3319,271187;186,2;20307,47593;179,6;1652,594572
139,76;455,7813707;146,48;312,9103601;139,76;204,895433;146,48;148,721225;199,6;451,3851809;183;1083,399971;199,6;1134,473279;183;1105,411378;193,12;306,0417142;186,48;777,500059;193,12;399,4292545;186,48;1450,455075;186,48;9482,115787;186,48;7479,857978;179,84;7072,852362;186,48;3935,596931;186,48;18745,32713;193,12;20686,74597;186,48;11982,93042;186,48;15706,89281;186,48;3608,398829;186,48;20643,38493;179,84;1816,565784
140,12;442,7519479;146,76;299,8712937;140,12;184,3583137;146,76;131,9267278;200,2;546,0067273;183,5;972,9130853;200,2;1298,473737;183,5;1146,470853;193,44;349,632024;186,76;874,2830304;193,44;461,9532482;186,76;1620,123585;186,76;9832,743643;186,76;7614,087127;180,08;7225,724837;186,76;4232,147597;186,76;19468,27225;193,44;21094,33607;186,76;12647,40535;186,76;16529,12057;186,76;3912,081788;186,76;20930,31533;180,08;1991,573358
140,48;424,2856041;147,04;284,9131534;140,48;169,5779138;147,04;116,0356276;200,8;654,0444497;184;884,3272384;200,8;1467,428048;184;1183,978595;193,76;398,1092578;187,04;979,8290356;193,76;532,1828342;187,04;1803,550056;187,04;10175,25306;187,04;7747,148659;180,32;7367,25576;187,04;4538,31042;187,04;20157,04464;193,76;21447,12125;187,04;13320,2223;187,04;17356,15102;187,04;4229,979498;187,04;21167,58356;180,32;2177,780905
140,84;401,4058213;147,32;268,3905045;140,84;159,1861329;147,32;101,2024541;201,4;774,9439566;184,5;817,223332;201,4;1637,797422;184,5;1216,735959;194,08;451,8334505;187,32;1094,494159;194,08;610,7261626;187,32;2001,059647;187,32;10508,78399;187,32;7879,085545;180,56;7497,330896;187,32;4853,296042;187,32;20807,00601;194,08;21742,96167;187,32;13998,51656;187,32;18184,33471;187,32;4561,632945;187,32;21354,93721;180,56;2375,291848
141,2;375,2105202;147,6;250,6813024;141,2;151,8911277;147,6;87,53344591;202;907,6777428;185;770,934476;202;1805,666491;185;1244,197277;194,4;511,1675637;187,6;1218,595898;194,4;698,1888554;187,6;2212,886469;187,6;10832,57889;187,6;8009,855468;180,8;7615,967111;187,6;5176,243377;187,6;21413,80428;194,4;21980,2468;187,6;14679,18854;187,6;19009,82673;187,6;4906,46142;187,6;21492,53758;180,8;2584,144483
141,56;346,7922398;147,88;232,1698599;141,56;146,5544051;147,88;75,09001145;202,6;1050,706565;185,5;744,6051931;202,6;1966,90017;185,5;1266,494291;194,72;576,4743275;187,88;1352,406715;194,72;795,1657727;187,88;2439,163376;187,88;11145,98201;187,88;8139,326746;181,04;7723,309662;187,88;5506,227247;187,88;21973,42534;194,72;22157,91049;187,88;15358,92613;187,88;19828,61725;187,88;5263,760353;187,88;21580,93626;181,04;2804,307474
141,92;317,1720387;148,16;213,2316469;141,92;142,2428261;148,16;63,89354744;203,2;1201,969832;186;737,245301;203,2;2117,32342;186;1284,424247;195,04;648,1127407;188,16;1496,147753;195,04;902,2320125;188,16;2679,912452;188,16;11448,4363;188,16;8267,276575;181,28;7819,627286;188,16;5842,266636;188,16;22482,23959;195,04;22275,43741;188,16;16034,23222;188,16;20636,56559;188,16;5632,700333;188,16;21621,04676;181,28;3035,675842
142,28;287,2513802;148,44;194,2203592;142,28;138,2578415;148,44;53,93114719;203,8;1358,908509;186,5;747,7783503;203,8;2252,912562;186,5;1299,40164;195,36;726,4342345;188,44;1649,982836;195,36;1019,933237;188,44;2935,036412;188,44;11739,47796;188,44;8393,39164;181,52;7905,305189;188,44;6183,333375;188,44;22937,04231;195,36;22332,86109;188,44;16701,45715;188,44;21429,4377;188,44;6012,327378;188,44;21614,11192;181,52;3278,067546
142,64;257,7833064;148,72;175,4575472;142,64;134,1452355;148,72;45,16176212;204,4;1518,521721;187;775,0842068;204,4;2369,985585;187;1313,375569;195,68;811,7785127;188,72;1814,012877;195,68;1148,775442;188,72;3204,311116;188,72;12018,72904;188,72;8517,271003;181,76;7980,836081;188,72;6528,361062;188,72;23335,08742;195,68;22330,7536;188,72;17356,83551;188,72;22202,94622;188,72;6401,56454;188,72;21561,66831;181,76;3531,220727
143;229,361622;149;157,2249489;143;129,6890543;149;37,52243228;205;1677,455629;187,5;818,035018;205;2465,378765;187,5;1328,716501;196;904,4690858;189;1988,2708;196;1289,214313;189;3487,379399;189;12285,88832;189;8638,43118;182;8046,809437;189;6876,254007;189;23674,11403;196;22270,20753;189;17996,52689;189;22952,79267;189;6799,214888;189;21465,5085;182;3794,791683
143,36;202,4249421;149,28;139,7595202;143,36;124,8933802;149,28;30,93426942;205,6;1832,120576;188;875,5235088;205,6;2536,59788;188;1348,077939;196,32;1004,808526;189,28;2172,717105;196,32;1441,644324;189,28;3783,7464;189,28;12540,72077;189,28;8756,313222;182,24;8103,899201;189,28;7225,896033;189,28;23952,36567;196,32;22152,81068;189,28;18616,65983;189,28;23674,7112;189,28;7203,965908;189,28;21327,64225;182,24;4068,353624
143,72;177,2714293;149,56;123,2510191;143,72;119,9553295;149,56;25,30795117;206,2;1978,830109;188,5;946,4824014;206,2;2581,934378;188,5;1374,239865;196,64;1113,073478;189,56;2367,236162;196,64;1606,387766;189,56;4092,776539;189,56;12783,04606;189,56;8870,291613;182,48;8152,850179;189,56;7576,158934;189,56;24168,60175;196,64;21980,61441;189,56;19213,37824;189,56;24364,51302;189,56;7614,395355;189,56;21150,25749;182,48;4351,396286
144,08;154,0798421;149,84;107,8418887;144,08;115,2321771;149,84;20,5485599;206,8;2113,953588;189;1029,893831;206,8;2600,539579;189;1409,941882;196,96;1229,509459;189,84;2571,63334;196,96;1783,683907;189,84;4413,692297;189,84;13012,72649;189,84;8979,68471;182,72;8194,463404;189,84;7925,910458;189,84;24322,10166;196,96;21756,09616;189,84;19782,88939;189,84;25018,13103;189,84;8028,978544;189,84;20935,68207;182,72;4643,326403
144,44;132,9329587;150,12;93,62910095;144,44;111,2049449;150,12;16,5596701;207,4;2234,072821;189,5;1124,787951;207,4;2592,453331;189,5;1457,714567;197,28;1354,32552;190,12;2785,633055;197,28;1973,678483;190,12;4745,574884;190,12;13229,65471;190,12;9083,766474;182,96;8229,580749;190,12;8274,021651;190,12;24412,66136;197,28;21482,11741;190,12;20321,51254;190,12;25631,66371;190,12;8446,097076;190,12;20686,34696;182,96;4943,469102
144,8;113,8403133;150,4;80,66756755;144,8;108,4401775;150,4;13,24664943;208;2336,132734;190;1230,230502;208;2558,586959;190;1519,717771;197,6;1487,688802;190,4;3008,877799;197,6;2176,413761;190,4;5087,366893;190,4;13433,74165;190,4;9181,779169;183,2;8259,069093;190,4;8619,3735;190,4;24440,58297;197,6;21161,87768;190,4;20825,72733;190,4;26201,41769;190,4;8864,04895;190,4;20404,75156;183,2;5251,07021
145,16;96,75822767;150,68;68,97470826;145,16;107,5510629;150,68;10,51918888;208,6;2417,576414;190,5;1345,2999;208,6;2500,663613;190,5;1597,594344;197,92;1629,719076;190,68;3240,928197;197,92;2391,819372;190,68;5437,876956;190,68;13624,90517;190,68;9272,946739;183,44;8283,804346;190,68;8960,862755;190,68;24406,65776;197,92;20798,86581;190,68;21292,22084;190,68;26723,94831;190,68;9281,060012;190,68;20093,43175;183,44;5565,299491
145,52;81,60613305;150,96;58,53576896;145,52;109,1585968;150,96;8,293115118;209,2;2476,456063;191;1469,055331;209,2;2421,121911;191;1692,347066;198,24;1780,483347;190,96;3481,264137;198,24;2619,704169;190,96;5795,786429;190,96;13803,05952;190,96;9356,488536;183,68;8304,655641;190,96;9297,406935;190,96;24312,14308;198,24;20396,80931;190,96;21717,93254;190,96;27196,09738;190,96;9695,296637;190,96;19754,93106;183,68;5885,254778
145,88;68,27901624;151,24;49,30951398;145,88;113,8532083;151,24;6,491564815;209,8;2511,513184;191,5;1600,498269;209,8;2322,990883;191,5;1804,245518;198,56;1939,990592;191,24;3729,286972;198,56;2859,749295;191,24;6159,658053;191,24;13968,10621;191,24;9431,633087;183,92;8322,46997;191,24;9627,948472;191,24;24158,73385;198,56;19959,62284;191,24;22100,09595;191,24;27615,02773;191,24;10104,87955;191,24;19391,7751;183,92;6209,967002
146,24;56,65639743;151,52;41,23396344;146,24;122,1572048;151,52;5,045615198;210,4;2522,223704;192;1738,530724;210,4;2209,745502;192;1932,76816;198,88;2108,186748;191,52;3984,322797;198,88;3111,502695;191,52;6527,946524;191,52;14119,92638;191,52;9497,631622;184,16;8338,057554;191,52;9951,458048;191,52;23948,52947;198,88;19491,35661;191,52;22436,27646;191,52;27978,25377;191,52;10507,89867;191,52;19006,44973;184,16;6538,406052
146,6;46,60856215;151,8;34,23190403;146,6;134,4885656;151,8;3,894471591;211;2508,806249;192,5;1881,914189;211;2085,152519;192,5;2076,583153;199,2;2284,950037;191,8;4245,626759;199,2;3374,375237;191,8;6899,010868;191,8;14258,37499;191,8;9553,771051;184,4;8352,178207;191,8;10266,93716;191,8;23683,99678;199,2;18996,14563;191,8;22724,40428;191,8;28283,66781;191,8;10902,42874;191,8;18601,38265;184,4;6869,487419
146,96;38,00085181;152,08;28,21596517;146,96;151,1269755;152,08;2,985310821;211,6;2472,194461;193;2029,233589;211,6;1953,115941;193;2233,56947;199,52;2470,086738;192,08;4512,388368;199,52;3647,63862;192,08;7271,128464;192,08;14383,27686;192,08;9599,386177;184,64;8365,528906;192,08;10573,42001;192,08;23367,92988;199,52;18478,16051;192,08;22962,80206;192,08;28529,56159;192,08;11286,54572;192,08;18178,92861;184,64;7202,079564
147,32;30,69673613;152,36;23,09311529;147,32;172,1834701;152,36;2,272872593;212,2;2413,976612;193,5;2178,870569;212,2;1817,53044;193,5;2400,877756;199,84;2663,327519;192,36;4783,73773;199,84;3930,425201;192,36;7642,510546;192,36;14494,4248;192,36;9633,870887;184,88;8378,732795;192,36;10869,97479;192,36;23003,40777;199,84;17941,56049;192,36;23150,20651;192,36;28714,6428;192,36;11658,3436;192,36;17741,35799;184,88;7535,011919
147,68;24,5602173;152,64;18,7684923;147,68;197,5755376;152,64;1,718880409;212,8;2336,307771;194;2328,989989;212,8;1682,149451;194;2575,02826;200,16;2864,324423;192,64;5058,752613;200,16;4221,729846;192,64;8011,318968;192,64;14591,57969;192,64;9656,68815;185,12;8392,329767;192,64;11155,70457;192,64;22593,75046;200,16;17390,44922;192,64;23285,78366;192,64;28838,04638;192,64;12015,95147;192,64;17290,84844;185,12;7867,083436
148,04;19,45791275;152,92;15,14853394;148,04;227,0098692;152,92;1,291361148;213,4;2241,801275;194,5;2477,542713;213,4;1550,472843;194,5;2752,041121;200,48;3072,648625;192,92;5336,46626;200,48;4520,413868;192,92;8375,683995;192,92;14674,47267;192,92;9667,378662;185,36;8406,76877;192,92;11429,74775;192,92;22142,47437;200,48;16828,83389;192,92;23369,13755;192,92;28899,34039;192,92;12357,55073;192,92;16829,47947;185,36;8197,071581
148,4;15,26097991;153,2;12,14341672;148,4;259,9750406;153,2;0,963919331;214;2133,407075;195;2622,286581;214;1425,657163;195;2927,592529;200,8;3287,789054;193,2;5615,875811;200,8;4825,211092;193,2;8733,722874;193,2;14742,80911;193,2;9665,568027;185,6;8422,401928;193,2;11691,27847;193,2;21653,24787;200,8;16260,5879;193,2;23400,31219;193,2;28898,52669;193,2;12681,39197;193,2;16359,22938;185,6;8523,741677
148,76;11,84690757;153,48;9,668845342;148,76;295,7461556;153,48;0,715009471;214,6;2014,284748;195,5;2760,826082;214,6;1310,449553;195,5;3097,188807;201,12;3509,151965;193,48;5895,951222;201,12;5134,73602;193,48;9083,558902;193,48;14796,27438;193,48;9650,972392;185,84;8439,480528;193,48;11939,5068;193,48;21129,84742;201,12;15689,4176;193,48;23379,78675;193,48;28836,03611;193,48;12985,8116;193,48;15881,97447;185,84;8845,856458
149,12;9,101116168;153,76;7,647257624;149,12;333,4028596;153,76;0,527238256;215,2;1887,678605;196;2890,669712;215,2;1207,144883;196;3256,349496;201,44;3736,061546;193,76;6175,644536;201,44;5447,494053;193,76;9423,340706;193,76;14834,54116;193,76;9623,402491;186,08;8458,152908;193,76;12173,67917;193,76;20576,11524;201,44;15118,83298;193,76;23308,46437;193,76;28712,71872;193,76;13269,24768;193,76;15399,48983;186,08;9162,185747
149,48;6,918277688;154,04;6,008524474;149,48;371,8611579;154,04;0,386718343;215,8;1756,801428;196,5;3009,302516;215,8;1117,564336;196,5;3400,790047;201,76;3967,761611;194,04;6453,899366;201,76;5761,89367;194,04;9751,261458;194,04;14857,27801;194,04;9582,7661;186,32;8478,464209;194,04;12393,07887;194,04;19995,91872;201,76;14552,12268;194,04;23187,65465;194,04;28529,82913;194,04;13530,25497;194,04;14913,4516;186,32;9471,516108
149,84;5,203273901;154,32;4,690230953;149,84;409,9182557;154,32;0,282487183;216,4;1624,732146;197;3114,269972;216,4;1043,052795;197;3526,59487;202,08;4203,418442;194,32;6729,660445;202,08;6076,260415;194,32;10065,57772;194,32;14864,15899;194,32;9529,068933;186,56;8500,357947;194,32;12597,02694;194,32;19393,11234;202,08;13992,33318;194,32;23019,05052;194,32;28289,00731;194,32;13767,51881;194,32;14425,44018;186,56;9772,660381
150,2;3,871743461;154,6;3,637624628;150,2;446,3083128;154,6;0,205997784;217;1494,331284;197,5;3203,268388;217;984,4918615;197,5;3630,372128;202,4;4442,124782;194,6;7001,88309;202,4;6388,852529;194,6;10364,62764;194,6;14854,87396;194,6;9462,414029;186,8;8523,679324;194,6;12784,88335;194,6;18771,50229;202,4;13442,25225;194,6;22804,69975;194,6;27992,25528;194,6;13979,86769;194,6;13936,94405;186,8;10064,46695
150,56;2,85020979;154,88;2,803312795;150,56;479,7657627;154,88;0,150683425;217,6;1368,176428;198;3274,236294;217,6;942,3251841;198;3709,382912;202,72;4682,905001;194,88;7269,542449;202,72;6697,878003;194,88;10646,84827;194,88;14829,1393;194,88;9382,999713;187,04;8548,180158;194,88;12956,04874;194,88;18134,81418;202,72;12904,39639;194,88;22546,97201;194,88;27641,91015;194,88;14166,28435;194,88;13449,36399;187,04;10345,82867
150,92;2,075821342;155,16;2,146782204;150,92;509,0918533;155,16;0,11159497;218,2;1248,518474;198,5;3325,441137;218,2;916,592892;198,5;3761,639003;203,04;4924,721402;195,16;7531,64239;203,04;7001,512802;195,16;10910,79164;195,16;14786,70874;195,16;9291,116257;187,28;8573,525286;195,16;13109,96648;195,16;17486,66409;203,04;12381,00226;195,16;22248,52205;195,16;27240,61396;195,16;14325,91514;195,16;12964,01738;187,28;10615,6913
151,28;1,495766452;155,44;1,633804955;151,28;533,2194857;155,44;0,085107287;218,8;1137,258032;199;3355,555858;218,8;906,972247;199;3785,965418;203,36;5166,481629;195,44;7787,223898;203,36;7297,919996;195,44;11155,1395;195,44;14727,38391;195,44;9187,14134;187,52;8599,300292;195,44;13246,12533;195,44;16830,53302;203,36;11874,02186;195,44;21912,24981;195,44;26791,28097;195,44;14458,07761;195,44;12482,14235;187,52;10873,06137
151,64;1,066443408;155,72;1,235783375;151,64;551,2713436;155,72;0,068690174;219,4;1035,94021;199,5;3363,720576;219,4;912,8220975;199,5;3782,025982;203,68;5407,04711;195,72;8035,372882;203,68;7585,269488;195,72;11378,71642;195,72;14651,02443;195,72;9071,534469;187,76;8625,020366;195,72;13364,06246;195,72;16169,74493;203,68;11385,12119;195,72;21541,25825;195,72;26297,06279;195,72;14562,26615;195,72;12004,90167;187,76;11117,01341
152;0,752472492;156;0,929075887;152;562,606764;156;0,060738898;220;945,7651911;200;3349,585657;220;933,2292057;200;3750,312319;204;5645,242434;196;8275,227272;204;7861,758047;196;11580,50108;196;14557,55715;196;8944,830497;188;8650,140107;196;13463,36692;196;15507,44829;204;10915,68215;196;21138,8097;196;25761,31209;196;14638,15561;196;11533,38617;188;11346,69637
152,36;0,525632605;156,28;0,694335706;152,36;566,8537382;156,28;0,06045967;220,6;867,6113969;200,5;3313,33372;220,6;967,0550044;200,5;3692,098602;204,32;5879,865554;196,28;8505,983334;204,32;8125,629292;196,28;11759,63568;196,28;14446,98444;196,28;8807,632403;188,24;8674,064068;196,28;13543,6834;196,28;14846,60109;204,32;10466,80747;196,28;20708,28173;196,28;25187,54536;196,28;14685,60283;196,28;11068,61777;188,24;11561,33932
152,72;0,363793693;156,56;0,515885087;152,72;563,9237541;156,56;0,067806037;221,2;802,0678125;201;3255,679537;221,2;1012,981749;201;3609,366142;204,64;6109,698686;196,56;8726,901123;204,64;8375,193343;196,56;11915,43323;196,56;14319,39117;196,56;8660,603483;188,48;8696,157832;196,56;13604,71622;196,56;14189,95926;204,64;10039,32832;196,56;20253,12296;196,56;24579,40528;196,56;14704,64617;196,56;10611,55184;188,48;11760,25621
153,08;0,249900907;156,84;0,381140144;153,08;554,0087269;156,84;0,083462965;221,8;749,4720106;201,5;3177,848202;221,8;1069,557353;201,5;3504,70323;204,96;6333,519741;196,84;8937,309032;204,96;8608,845785;196,84;12047,38278;196,84;14174,95027;196,84;8504,459116;188,72;8715,759417;196,84;13646,23345;196,84;13540,06838;204,96;9633,814311;196,84;19776,81001;196,84;23940,62331;196,84;14695,50291;196,84;10163,0792;188,72;11942,84972
153,44;0,171049911;157,12;0,280094848;153,44;537,5608384;157,12;0,108876298;222,4;709,9506352;202;3081,533279;222,4;1135,238394;202;3381,186593;205,28;6550,114124;197,12;9136,607395;205,28;8825,085665;197,12;12155,15241;197,12;14013,92682;197,12;8339,958249;188,96;8732,190806;197,12;13668,07102;197,12;12899,25825;205,28;9250,585694;197,12;19282,80594;197,12;23274,98289;197,12;14658,56468;197,12;9724,027518;188,96;12108,61425
153,8;0,117677327;157,4;0,204867909;153,8;515,2575338;157,4;0,14632607;223;683,4594835;202,5;2968,837715;223;1208,430907;202,5;3242,251281;205,6;6758,286735;197,4;9324,271133;205,6;9022,532207;197,4;12238,5901;197,4;13836,68047;197,4;8167,894748;189,2;8744,769399;197,4;13670,13665;197,4;12269,64052;205,6;8889,727354;197,4;18774,52098;197,4;22586,28387;197,4;14594,39098;197,4;9295,162369;189,2;12257,13785
154,16;0,082877077;157,68;0,149312507;154,16;487,9550537;157,68;0,199042808;223,6;669,820819;203;2842,201175;223,6;1287,528595;203;3091,555849;205,92;6956,873968;197,68;9499,851448;205,92;9199,94001;197,68;12297,72243;197,68;13643,66622;197,68;7989,08876;189,44;8752,819213;197,68;13652,4135;197,68;11653,10867;205,92;8551,104387;197,68;18255,27607;197,68;21878,30846;197,68;14503,70097;197,68;8877,18788;189,44;12388,10328
154,52;0,061843189;157,96;0,108686316;154,52;456,6346127;157,96;0,271366352;224,2;668,7561066;203,5;2704,317968;224,2;1370,948071;203,5;2932,849314;206,24;7144,75553;197,96;9662,976569;206,24;9356,212457;197,96;12332,7512;197,96;13435,43349;197,96;7804,378188;189,68;8755,681653;197,96;13614,96346;197,96;11051,3405;206,24;8234,378987;197,96;17728,26972;197,96;21154,78914;197,96;14387,36352;197,96;8470,747177;189,68;12501,28813
154,88;0,051432263;158,24;0,079377622;154,88;422,3456145;158,24;0,368946732;224,8;679,9129404;204;2558,04992;224,8;1457,160708;204;2769,845644;206,56;7320,8659;198,24;9813,351606;206,56;9490,413169;198,24;12344,04803;198,24;13212,62367;198,24;7614,610408;189,92;8752,725693;198,24;13557,92983;198,24;10465,80251;206,56;7939,028356;198,24;17196,54845;198,24;20419,37886;198,24;14246,3859;198,24;8076,422657;189,92;12596,56395
155,24;0,04983415;158,52;0,05868249;155,24;386,1501378;158,52;0,498986344;225,4;702,8854917;204,5;2406,338477;225,4;1544,720613;204,5;2606,110596;206,88;7484,205224;198,52;9950,757546;206,88;9601,775309;198,52;12332,14712;198,52;12975,96602;198,52;7420,634326;190,16;8743,357344;198,52;13481,53932;198,52;9897,756229;206,88;7664,363409;198,52;16662,98126;198,52;19675,62379;198,52;14081,90115;198,52;7694,736203;190,16;12673,89464
155,6;0,05633671;158,8;0,044627664;155,6;349,0723917;158,8;0,670521793;226;737,2283187;205;2252,119904;226;1632,288256;205;2444,964568;207,2;7633,849503;198,8;10075,04945;207,2;9689,708637;198,8;12297,73628;198,8;12726,27223;198,8;7223,292843;190,4;8727,028278;198,8;13386,10332;198,8;9348,265945;207,2;7409,548021;198,8;16130,23816;198,8;18926,93879;198,8;13895,15445;198,8;7326,149452;190,4;12733,33391
