X Mn cam 1aq;Y Mn cam 1aq;X Mn cam 2aq;Y Mn cam 2aq;X Mn cam 3aq;Y Mn cam 3aq;X Mn cam 4aq;Y Mn cam 4aq;X Mn cam 5aq;Y Mn cam 5aq;X Mn cam 6aq;Y Mn cam 6aq;X Mn wb 1aq;Y Mn wb 1aq;X Mn wb 2aq;Y Mn wb 2aq;X Mn wb 3aq;Y Mn wb 3aq;X Mn wb 4aq;Y Mn wb 4aq;X Mn wb 5aq;Y Mn wb 5aq;X Mn wb 6aq;Y Mn wb 6aq;X Cl cam 1aq;Y Cl cam 1aq;X Cl cam 2aq;Y Cl cam 2aq;X Cl cam 3aq;Y Cl cam 3aq;X Cl cam 4aq;Y Cl cam 4aq;X Cl cam 5aq;Y Cl cam 5aq;X Cl cam 6aq;Y Cl cam 6aq;X Cl wb 1aq;Y Cl wb 1aq;X Cl wb 2aq;Y Cl wb 2aq;X Cl wb 4aq;Y Cl wb 4aq;X Cl wb 5aq;Y Cl wb 5aq;X Cl wb 6aq;Y Cl wb 6aq;X Cl2 cam 1aq;Y Cl2 cam 1aq;X Cl2 cam 2aq;Y Cl2 cam 2aq;X Cl2 cam 3aq;Y Cl2 cam 3aq;X Cl2 cam 4aq;Y Cl2 cam 4aq;X Cl2 cam 5aq;Y Cl2 cam 5aq;X Cl2 cam 6aq;Y Cl2 cam 6aq;X Cl2 wb 1aq;Y Cl2 wb 1aq;X Cl2 wb 2aq;Y Cl2 wb 2aq;X Cl2 wb 3aq;Y Cl2 wb 3aq;X Cl3 cam 1aq;Y Cl3 cam 1aq;X Cl3 cam 2aq;Y Cl3 cam 2aq;X Cl3 cam 3aq;Y Cl3 cam 3aq;X Cl3 cam 4aq;Y Cl3 cam 4aq;X Cl3 cam 5aq;Y Cl3 cam 5aq;X Cl3 cam 6aq;Y Cl3 cam 6aq;X Cl3 wb 1aq;Y Cl3 wb 1aq;X Cl3 wb 2aq;Y Cl3 wb 2aq;X Cl3 wb 3aq;Y Cl3 wb 3aq;X Cl3 wb 4aq;Y Cl3 wb 4aq;X Cl3 wb 5aq;Y Cl3 wb 5aq;X Cl3 wb 6aq;Y Cl3 wb 6aq
184,04;234,6943683;180,92;3364,273963;167,8;1856,801884;172,02;711,9712991;173,58;283,2785648;173,58;1,64E-05;184,04;46,22398353;180,92;1437,363766;167,8;3034,162231;166,24;892,1595798;167,8;189,3076981;167,8;1,78E-06;273,4;391,8827741;247,16;1443,05324;212,48;1998,34073;212,48;2386,149541;224,04;68,92957594;200,92;2133,59994;244,5;1323,936973;235,6;1438,805139;212,48;524,4623177;212,48;127,9081693;200,92;636,0446297;232,48;1165,086322;232,48;683,0240986;220,92;2444,414482;220,92;2128,388846;220,92;1957,748899;212,48;676,2263074;232,48;1258,153832;220,92;1663,001767;209,36;3444,889397;232,48;3456,614161;232,48;3432,637337;220,92;3135,216762;220,92;2651,868029;220,92;3013,363355;220,92;3163,849035;220,92;1449,264162;220,92;2680,844544;220,92;4318,231715;220,92;3471,117071;209,36;3316,347648;212,48;2091,383202
184,4;229,3768675;181,2;3496,145405;168;1841,621263;172,2;743,6790066;173,8;275,9048482;173,8;1,17E-05;184,4;40,94313122;181,2;1566,723983;168;2946,854082;166,4;879,1591452;168;184,980913;168;1,26E-06;274;376,6193366;247,6;1379,905725;212,8;2053,1352;212,8;2367,549021;224,4;60,65781302;201,2;2101,767758;245;1122,562908;236;1417,9673;212,8;474,1506461;212,8;113,1337869;201,2;582,2576802;232,8;1205,588787;232,8;689,9899016;221,2;2426,952702;221,2;2135,801123;221,2;1959,584615;212,8;658,6638003;232,8;1316,362194;221,2;1673,60695;209,6;3448,458453;232,8;3534,489003;232,8;3459,973102;221,2;3135,038523;221,2;2640,023295;221,2;2996,437821;221,2;3119,358958;221,2;1524,22391;221,2;2760,55561;221,2;4340,302287;221,2;3448,531077;209,6;3289,229815;212,8;2098,979001
184,76;223,266518;181,48;3621,56336;168,2;1830,47851;172,38;775,2383982;174,02;268,2714379;174,02;8,35E-06;184,76;36,23865951;181,48;1703,572479;168,2;2863,947643;166,56;868,8568662;168,2;180,5719553;168,2;0,000000897;274,6;362,8952073;248,04;1317,072953;213,12;2110,365304;213,12;2348,865066;224,76;53,4243497;201,48;2070,051128;245,5;950,5471566;236,4;1397,447845;213,12;428,2613364;213,12;100,1146274;201,48;532,0621169;233,12;1246,478735;233,12;697,9839039;221,48;2409,227219;221,48;2141,745581;221,48;1959,374524;213,12;644,8778681;233,12;1374,947637;221,48;1684,61962;209,84;3453,124459;233,12;3607,575107;233,12;3482,543706;221,48;3133,574869;221,48;2627,588555;221,48;2977,061134;221,48;3072,349556;221,48;1602,619072;221,48;2839,125271;221,48;4358,089491;221,48;3423,307805;209,84;3261,798004;213,12;2107,215532
185,12;216,4137027;181,76;3739,384575;168,4;1822,988109;172,56;806,5187116;174,24;260,3952303;174,24;5,95E-06;185,12;32,11219116;181,76;1847,355601;168,4;2785,91068;166,72;861,0657312;168,4;176,0759236;168,4;0,000000635;275,2;350,6585559;248,48;1254,905838;213,44;2169,92326;213,44;2330,117954;225,12;47,12880938;201,76;2038,563346;246;809,7158633;236,8;1377,187645;213,44;386,5220013;213,44;88,68791747;201,76;485,3224862;233,44;1287,509724;233,44;706,864406;221,76;2391,141051;221,76;2146,062652;221,76;1957,054885;213,44;634,9102036;233,44;1433,678101;221,76;1695,777686;210,08;3458,589207;233,44;3675,540628;233,44;3500,29163;221,76;3130,808983;221,76;2614,569474;221,76;2955,261204;221,76;3022,929797;221,76;1684,257539;221,76;2916,291572;221,76;4371,450661;221,76;3395,517397;210,08;3233,98156;213,44;2116,022447
185,48;208,8804579;182,04;3848,515586;168,6;1818,750854;172,74;837,3869757;174,46;252,296628;174,46;4,22E-06;185,48;28,56007151;182,04;1997,408925;168,6;2713,135338;166,88;855,5946431;168,6;171,4904047;168,6;4,49E-07;275,8;339,8427942;248,92;1193,734753;213,76;2231,68106;213,76;2311,328767;225,48;41,67810067;202,04;2007,397923;246,5;700,8937307;237,2;1357,121329;213,76;348,6648105;213,76;78,70259677;202,04;441,8982108;233,76;1328,438241;233,76;716,4892917;222,04;2372,595508;222,04;2148,605883;222,04;1952,574177;213,76;628,7804766;233,76;1492,316716;222,04;1706,830726;210,32;3464,556289;233,76;3738,079769;233,76;3513,180136;222,04;3126,734636;222,04;2600,97494;222,04;2931,074316;222,04;2971,21693;222,04;1768,930748;222,04;2991,797779;222,04;4380,2653;222,04;3365,230225;210,32;3205,706738;213,76;2125,324967
185,84;200,7393034;182,32;3947,931707;168,8;1817,359463;172,92;867,7089398;174,68;243,9991751;174,68;3,00E-06;185,84;25,5748371;182,32;2152,960118;168,8;2645,937232;167,04;852,2495793;168,8;166,8153952;168,8;3,17E-07;276,4;330,3684021;249,36;1133,867489;214,08;2295,490241;214,08;2292,51848;225,84;36,98627396;202,32;1976,628416;247;624,114864;237,6;1337,179001;214,08;314,4281846;214,08;70,01898677;202,32;401,6447851;234,08;1369,024735;234,08;726,7167805;222,32;2353,491765;222,32;2149,242922;222,32;1945,893397;214,08;626,487078;234,08;1550,623041;222,32;1717,540856;210,56;3470,732857;234,08;3794,914882;234,08;3521,193081;222,32;3121,355723;222,32;2586,816642;222,32;2904,544578;222,32;2917,335735;222,32;1856,413799;222,32;3065,393533;222,32;4384,435495;222,32;3332,517024;210,56;3176,897746;214,08;2135,043575
186,2;192,0717316;182,6;4036,695045;169;1818,403925;173,1;897,3500417;174,9;235,5291535;174,9;2,12E-06;186,2;23,14656074;182,6;2313,133804;169;2584,555521;167,2;850,8347193;169;162,0531966;169;2,23E-07;277;322,1449057;249,8;1075,587646;214,4;2361,181879;214,4;2273,707026;226,2;32,97430224;202,6;1946,308697;247,5;578,8140949;238;1317,288026;214,4;283,5582113;214,4;62,5083747;202,6;364,4149444;234,4;1409,034665;234,4;737,4061767;222,6;2333,732388;222,6;2147,856347;222,6;1936,986247;214,4;628,007892;234,4;1608,354397;222,6;1727,683526;210,8;3476,831334;234,4;3845,798325;234,4;3524,334612;222,6;3114,685701;222,6;2572,108604;222,6;2875,72339;222,6;2861,417771;222,6;1946,465715;222,6;3136,835965;222,6;4383,886171;222,6;3297,449088;210,8;3147,477809;214,4;2145,093648
186,56;182,9664309;182,88;4113,97105;169,2;1821,476524;173,28;926,1764035;175,12;226,9151504;175,12;1,50E-06;186,56;21,26403403;182,88;2476,958457;169,2;2529,153896;167,36;851,1535368;169,2;157,2082853;169,2;1,57E-07;277,6;315,0729522;250,24;1019,153424;214,72;2428,566769;214,72;2254,912354;226,56;29,56980153;202,88;1916,473641;248;563,9786746;238,4;1297,374844;214,72;255,8098015;214,72;56,05252978;202,88;330,0597929;234,72;1448,239557;234,72;748,4186091;222,88;2313,222796;222,88;2144,344347;222,88;1925,839223;214,72;633,3010801;234,72;1665,267279;222,88;1737,048242;211,04;3482,571072;234,72;3890,514046;234,72;3522,628748;222,88;3106,746952;222,88;2556,866688;222,88;2844,668934;222,88;2803,600605;222,88;2038,829873;222,88;3205,890752;222,88;4378,565167;222,88;3260,098505;211,04;3117,370247;214,72;2155,385077
186,92;173,5173297;183,16;4179,043206;169,4;1826,176496;173,46;954,0558446;175,34;218,1876048;175,34;1,06E-06;186,92;19,91575971;183,16;2643,375291;169,4;2479,822417;167,52;853,0098541;169,4;152,2871589;169,4;1,10E-07;278,2;309,0464286;250,68;964,7968011;215,04;2497,435825;215,04;2236,149518;226,92;26,70670501;203,16;1887,140174;248,5;578,2492567;238,8;1277,36676;215,04;230,9475989;215,04;50,54316817;203,16;298,429878;235,04;1486,418066;235,04;759,6177576;223,16;2291,872643;223,16;2138,62125;223,16;1912,451593;215,04;642,305867;235,04;1721,118824;223,16;1745,439212;211,28;3487,679951;235,04;3928,878904;235,04;3516,118853;223,16;3097,570069;223,16;2541,108076;223,16;2811,445689;223,16;2744,027045;223,16;2133,234592;223,16;3272,333109;223,16;4368,443162;223,16;3220,53843;211,28;3086,499562;215,04;2165,821912
187,28;163,8215485;183,44;4231,325505;169,6;1832,114293;173,64;980,858898;175,56;209,3783434;175,56;0,000000744;187,28;19,09073722;183,44;2811,249061;169,6;2436,580123;167,68;856,2088559;169,6;147,2981625;169,6;0,000000077;278,8;303,9545774;251,12;912,7230727;215,36;2567,560665;215,36;2217,429811;227,28;24,32490365;203,44;1858,308642;249;619,9680839;239,2;1257,193675;215,36;208,7466655;215,36;45,88138124;203,44;269,3761999;235,36;1523,357023;235,36;770,8705606;223,44;2269,597097;223,44;2130,617884;223,44;1896,835276;215,36;654,9433208;235,36;1775,668328;223,44;1752,675897;211,52;3491,895892;235,36;3960,743688;235,36;3504,867003;223,44;3087,193065;223,44;2524,850737;223,44;2776,123975;223,44;2682,84436;223,44;2229,393886;223,44;3335,94872;223,44;4353,513434;223,44;3178,843372;211,52;3054,792489;215,36;2176,302064
187,64;153,9773519;183,72;4270,372394;169,8;1838,915436;173,82;1006,45982;175,78;200,5201145;175,78;5,23E-07;187,64;18,77903532;183,72;2979,380631;169,8;2399,378333;167,84;860,5580596;169,8;142,2512954;169,8;5,39E-08;279,4;299,6840691;251,56;863,110714;215,68;2638,694399;215,68;2198,75999;227,64;22,36986461;203,72;1829,96445;249,5;687,1802925;239,6;1236,789733;215,68;188,9929608;215,68;41,97704075;203,72;242,7511473;235,68;1558,852451;235,68;782,0478973;223,72;2246,318012;223,72;2120,281791;223,72;1879,014614;215,68;671,1171246;235,68;1828,67878;223,72;1758,593483;211,76;3494,96829;235,68;3985,993856;235,68;3488,953266;223,72;3075,660541;223,72;2508,112908;223,72;2738,779508;223,72;2620,203503;223,72;2327,008368;223,72;3396,534594;223,72;4333,791471;223,72;3135,089494;211,76;3022,179031;215,68;2186,717101
188;144,0821828;184;4295,885979;170;1846,223921;174;1030,737581;176;191,6461284;176;3,67E-07;188;18,97215507;184;3146,521131;170;2368,104547;168;865,8682397;170;137,1580043;170;3,76E-08;280;296,1209933;252;816,1115442;216;2710,572606;216;2180,141591;228;20,79223757;204;1802,079906;250;777,6005664;240;1216,094828;216;171,483637;216;38,74819242;204;218,409353;236;1592,710559;236;793,0252415;224;2221,964972;224;2107,577278;224;1859,026042;216;690,7143373;236;1879,918413;224;1763,043253;212;3496,659345;236;4004,549956;236;3468,474895;224;3063,022792;224;2490,912574;224;2699,492986;224;2556,258334;224;2425,76631;224;3453,899842;224;4309,314449;224;3089,354909;212;2988,593438;216;2196,952175
188,36;134,2308571;184,28;4307,720332;170,2;1853,705176;174,18;1053,576822;176,22;182,7896127;176,22;2,57E-07;188,36;19,66319478;184,28;3311,387448;170,2;2342,586864;168,16;871,9543052;170,2;132,0309645;170,2;2,62E-08;280,6;293,1527379;252,44;771,8511517;216,32;2782,914503;216,32;2161,570383;228,36;19,54745728;204,28;1774,61623;250,5;888,561543;240,4;1195,055972;216,32;156,0271713;216,32;36,12044847;204,28;196,2084633;236,32;1624,748677;236,32;803,68328;224,28;2196,476203;224,28;2092,485319;224,28;1836,917664;216,32;713,6061476;236,32;1929,16223;224,28;1765,892865;212,24;3496,74529;236,32;4016,367762;236,32;3443,545442;224,28;3049,334884;224,28;2473,266989;224,28;2658,349685;224,28;2491,164846;224,28;2525,344859;224,28;3507,866382;224,28;4280,140564;224,28;3041,719959;212,24;2953,975127;216,32;2206,886096
188,72;124,5139797;184,56;4305,88283;170,4;1861,048565;174,36;1074,868776;176,44;173,9833889;176,44;1,79E-07;188,72;20,84683644;184,56;3472,678792;170,4;2322,59883;168,32;878,636125;170,4;126,883854;170,4;1,82E-08;281,2;290,6697315;252,88;730,4295466;216,64;2855,424285;216,64;2143,035946;228,72;18,59534978;204,56;1747,525658;251;1016,962191;240,8;1173,628483;216,64;142,4433563;216,64;34,02638777;204,56;176,0098189;236,64;1654,796146;236,64;813,908491;224,56;2169,799341;224,56;2075,003313;224,56;1812,748743;216,64;739,6486232;236,64;1976,193514;224,56;1767,02653;212,48;3495,017494;236,64;4021,438111;236,64;3414,293803;224,56;3034,655701;224,56;2455,192215;224,56;2615,439079;224,56;2425,080397;224,56;2625,411373;224,56;3558,269558;224,56;4246,348252;224,56;2992,267472;212,48;2918,269529;216,64;2216,391582
189,08;115,0166351;184,84;4290,53254;170,6;1867,969431;174,54;1094,512127;176,66;165,2594776;176,66;1,25E-07;189,08;22,51917898;184,84;3629,093996;170,6;2307,864615;168,48;885,7393028;170,6;121,7311243;170,6;1,27E-08;281,8;288,5670283;253,32;691,9220067;216,96;2927,79266;216,96;2124,52142;229,08;17,89974822;204,84;1720,753594;251,5;1159,233847;241,2;1151,776989;216,96;130,5631689;216,96;32,40497117;204,84;157,6790463;236,96;1682,695128;236,96;823,5936795;224,84;2141,892058;224,84;2055,144701;224,84;1786,589097;216,96;768,6834638;236,96;2020,805281;224,84;1766,345091;212,72;3491,28346;236,96;4019,786445;236,96;3380,863201;224,84;3019,046985;224,84;2436,702718;224,84;2570,854462;224,84;2358,162951;224,84;2725,624904;224,84;3604,958678;224,84;4208,035292;224,84;2941,082988;212,72;2881,428863;216,96;2225,335693
189,44;105,8173836;185,12;4261,975743;170,8;1874,210682;174,72;1112,413812;176,88;156,6487362;176,88;8,72E-08;189,44;24,67744922;185,12;3779,349237;170,8;2298,06446;168,64;893,0958961;170,8;116,5877704;170,8;8,80E-09;282,4;286,7457197;253,76;656,3800842;217,28;2999,698538;217,28;2106,003401;229,44;17,42812309;205,12;1694,24076;252;1311,338943;241,6;1129,476232;217,28;120,2285385;217,28;31,20097811;205,12;141,0865581;237,28;1708,301346;237,28;832,6384629;225,12;2112,722542;225,12;2032,938456;225,12;1758,518431;217,28;800,5387626;237,28;2062,801677;225,12;1763,765996;212,96;3485,367674;237,28;4011,472083;237,28;3343,410123;225,12;3002,572364;225,12;2417,811002;225,12;2524,69259;225,12;2290,570339;225,12;2825,637783;225,12;3647,797468;225,12;4165,317807;225,12;2888,254942;212,96;2843,412807;217,28;2233,58046
189,8;96,98758602;185,4;4220,658743;171;1879,543935;174,9;1128,489751;177,1;148,180535;177,1;6,06E-08;189,8;27,31962536;185,4;3922,195795;171;2292,840285;168,8;900,5450795;171;111,4691055;171;6,10E-09;283;285,1141623;254,2;623,8327389;217,6;3070,810894;217,6;2087,452018;229,8;17,1512307;205,4;1667,925289;252,5;1468,813051;242;1106,711665;217,6;111,2920311;217,6;30,36446931;205,4;126,1079656;237,6;1731,484737;237,6;840,9497055;225,4;2082,269828;225,4;2008,428441;225,4;1728,625587;217,6;835,0297865;237,6;2101,999289;225,4;1759,223176;213,2;3477,112339;237,6;3996,587223;237,6;3302,103204;225,4;2985,296406;225,4;2398,527312;225,4;2477,053326;225,4;2222,459527;225,4;2925,09732;225,4;3686,664445;225,4;4118,329182;225,4;2833,874795;213,2;2804,189087;217,6;2240,983714
190,16;88,59105875;185,68;4167,158215;171,2;1883,770225;175,08;1142,665489;177,32;139,8824732;177,32;4,21E-08;190,16;30,44401076;185,68;4056,437501;171,2;2291,801398;168,96;907,9337488;171,2;106,3905422;171,2;4,20E-09;283,6;283,5890155;254,64;594,2875711;217,92;3140,790773;217,92;2068,831162;230,16;17,04278266;205,68;1641,744724;253;1626,855297;242,4;1083,479845;217,92;103,6164687;217,92;29,85027953;205,68;112,6244059;237,92;1752,130008;237,92;848,4418965;225,68;2050,52398;225,68;1981,672672;225,68;1697,007753;217,92;871,959782;237,92;2138,228364;225,68;1752,666819;213,44;3466,377959;237,92;3975,255693;237,92;3257,122084;225,68;2967,283679;225,68;2378,859388;225,68;2428,039282;225,68;2153,985913;225,68;3023,647585;225,68;3721,4532;225,68;4067,218891;225,68;2778,037125;213,44;2763,733949;217,92;2247,400098
190,52;80,6840516;185,96;4102,16935;171,4;1886,720299;175,26;1154,876763;177,54;131,7801379;177,54;2,92E-08;190,52;34,04879756;185,96;4180,947506;171,4;2294,530231;169,12;915,1170664;171,4;101,3673843;171,4;2,90E-09;284,2;282,0960866;255,08;567,7321248;218,24;3209,293452;218,24;2050,098883;230,52;17,07913838;205,96;1615,637882;253,5;1780,466054;242,8;1059,788625;218,24;97,07449919;218,24;29,61754299;205,96;100,5227862;238,24;1770,137098;238,24;855,0374705;225,96;2017,48614;225,96;1952,742474;225,96;1663,769602;218,24;911,1208161;238,24;2171,333925;225,96;1744,063053;213,68;3453,043792;238,24;3947,631481;238,24;3208,65623;225,96;2948,597861;225,96;2358,812291;225,96;2377,755476;225,96;2085,302639;225,96;3120,931265;225,96;3752,07261;225,96;4012,151273;225,96;2720,839649;213,68;2722,032536;218,24;2252,682262
190,88;73,31552733;186,24;4026,492146;171,6;1888,254523;175,44;1165,069962;177,76;123,8969077;177,76;2,02E-08;190,88;38,1316602;186,24;4294,68403;171,6;2300,588026;169,28;921,9589433;171,6;96,41463096;171,6;0,000000002;284,8;280,5709838;255,52;544,1352392;218,56;3275,970712;218,56;2031,207942;230,88;17,23902178;206,24;1589,546556;254;1924,624823;243,2;1035,657144;218,56;91,54812957;218,56;29,62925333;206,24;89,69595206;238,56;1785,421525;238,56;860,6670669;226,24;1983,168438;226,24;1921,721545;226,24;1629,02241;218,56;952,2946587;238,56;2201,176764;226,24;1733,393523;213,92;3437,008157;238,56;3913,897044;238,56;3156,903745;226,24;2929,30088;226,24;2338,388293;226,24;2326,308981;226,24;2016,559943;226,24;3216,59158;226,24;3778,446961;226,24;3953,304239;226,24;2662,383194;213,92;2679,079157;218,56;2256,682215
191,24;66,52771249;186,52;3941,016209;171,8;1888,262416;175,62;1173,202498;177,98;116,2537992;177,98;1,39E-08;191,24;42,68941838;186,52;4396,704756;171,8;2309,520426;169,44;928,33246;171,8;91,54679672;171,8;1,40E-09;285,4;278,9595815;255,96;523,4484248;218,88;3340,473236;218,88;2012,106486;231,24;17,50326283;206,52;1563,417013;254,5;2054,496049;243,6;1011,115638;218,88;86,92823803;218,88;29,85185927;206,52;80,04278303;238,88;1797,914629;238,88;865,2697279;226,52;1947,593773;226,52;1888,704956;226,52;1592,883136;218,88;995,2537148;238,88;2227,634301;226,52;1720,654896;214,16;3418,188607;238,88;3874,261436;238,88;3102,070163;226,52;2909,452121;226,52;2317,586837;226,52;2273,808568;226,52;1947,904529;226,52;3310,274234;226,52;3800,515999;226,52;3890,867948;226,52;2602,771603;214,16;2634,87744;218,88;2259,252816
191,6;60,35688183;186,8;3846,704442;172;1886,661843;175,8;1179,243072;178,2;108,8693576;178,2;9,60E-09;191,6;47,71780684;186,8;4486,179591;172;2320,8629;169,6;934,1202222;172;86,77774791;172;9,00E-10;286;277,2183036;256,4;505,6072491;219,2;3402,453091;219,2;1992,738862;231,6;17,85456385;206,8;1537,201289;255;2165,646799;244;986,2050745;219,2;83,11407364;219,2;30,25489604;206,8;71,46822262;239,2;1807,563707;239,2;868,7930329;226,8;1910,795477;226,8;1853,798084;226,8;1555,473482;219,2;1039,762011;239,2;2250,601316;226,8;1705,858264;214,4;3396,52196;239,2;3828,958272;239,2;3044,36724;226,8;2889,107693;226,8;2296,404566;226,8;2220,364355;226,8;1879,47898;226,8;3401,629391;226,8;3818,234897;226,8;3825,043441;226,8;2542,111586;214,4;2589,440391;219,2;2260,249369
191,96;54,83433347;187,08;3744,57604;172,2;1883,397915;175,98;1183,171834;178,42;101,7595893;178,42;6,60E-09;191,96;53,21138624;187,08;4562,401538;172,2;2334,145963;169,76;939,2146517;172,2;82,12055817;172,2;6,00E-10;286,6;275,3142356;256,84;490,5327141;219,52;3461,56629;219,52;1973,046517;231,96;18,27729025;207,08;1510,858251;255,5;2254,258209;244,4;960,9766327;219,52;80,01275441;219,52;30,81065259;207,08;63,88324828;239,52;1814,332021;239,52;871,1931704;227,08;1872,816869;227,08;1817,115499;227,08;1516,918943;219,52;1085,57624;239,52;2269,990529;227,08;1689,028484;214,64;3371,964193;239,52;3778,243556;239,52;2984,011753;227,08;2868,319766;227,08;2274,835411;227,08;2166,087445;227,08;1811,421205;227,08;3490,313649;227,08;3831,574167;227,08;3756,041261;227,08;2480,512511;214,64;2542,790335;219,52;2259,531304
192,32;49,98750919;187,36;3635,689169;172,4;1878,441597;176,16;1184,980444;178,64;94,93793322;178,64;4,50E-09;192,32;59,16362501;187,36;4624,795473;172,4;2348,900153;169,92;943,5182132;172,4;77,58738328;172,4;4,00E-10;287,2;273,2250738;257,28;478,1326151;219,84;3517,475399;219,84;1952,968994;232,32;18,75728478;207,36;1484,354426;256;2317,312619;244,8;935,4910405;219,84;77,5387715;219,84;31,49387351;207,36;57,20478805;239,84;1818,198709;239,84;872,4349465;227,36;1833,710713;227,36;1778,779811;227,36;1477,347865;219,84;1132,446868;239,84;2285,73303;227,36;1670,203439;214,88;3344,490212;239,84;3722,393387;239,84;2921,224303;227,36;2847,135991;227,36;2252,870748;227,36;2111,089563;227,36;1743,863931;227,36;3575,992007;227,36;3840,519478;227,36;3684,080063;227,36;2418,086138;214,88;2494,958767;219,84;2256,963892
192,68;45,84121333;187,64;3521,123735;172,6;1871,788091;176,34;1184,672025;178,86;88,41526979;178,86;3,10E-09;192,68;65,56717604;187,64;4672,924683;172,6;2364,660711;170,08;946,9435744;172,6;73,18935614;172,6;3,00E-10;287,8;270,9389251;257,72;468,3028716;220,16;3569,852174;220,16;1932,444969;232,68;19,28170431;207,64;1457,66459;256,5;2352,740213;245,2;909,8177911;220,16;75,6135061;220,16;32,28149461;207,64;51,35559001;240,16;1819,158571;240,16;872,4917325;227,64;1793,538587;227,64;1738,920505;227,64;1436,890506;220,16;1180,119303;240,16;2297,778564;227,64;1649,433234;215,12;3314,093484;240,16;3661,701592;240,16;2856,228145;227,64;2825,599007;227,64;2230,499614;227,64;2055,482685;227,64;1676,934233;227,64;3658,339789;227,64;3845,071433;227,64;3609,385218;227,64;2354,946301;215,12;2445,986108;220,16;2252,419976
193,04;42,4188847;187,92;3401,96459;172,8;1863,455008;176,52;1182,261017;179,08;82,19996301;179,08;2,10E-09;193,04;72,4143653;187,92;4706,495062;172,8;2380,971949;170,24;949,4137015;172,8;68,93650213;172,8;2,00E-10;288,4;268,4539714;258,16;460,928822;220,48;3618,380189;220,48;1911,413337;233,04;19,83887764;207,92;1430,772127;257;2359,512627;245,6;884,0342572;220,48;74,16476436;220,48;33,15241036;207,92;46,26405122;240,48;1817,221751;240,48;871,345351;227,92;1752,37018;227,92;1697,672752;227,92;1395,678113;220,48;1228,33512;240,48;2306,095656;227,92;1626,779344;215,36;3280,785562;240,48;3596,477286;240,48;2789,248035;227,92;2803,746033;227,92;2207,708965;227,92;1999,378669;227,92;1610,753112;227,92;3737,044519;227,92;3845,245265;227,92;3532,187435;227,92;2291,208547;215,36;2395,921361;220,48;2245,781673
193,4;39,74387826;188,2;3279,285526;173;1853,480385;176,7;1177,77293;179,3;76,29793267;179,3;1,50E-09;193,4;79,69790135;188,2;4725,356923;173;2397,391283;170,4;950,8618907;173;64,83767459;173;1,00E-10;289;265,7780106;258,6;455,8864788;220,8;3662,757444;220,8;1889,814298;233,4;20,41818292;208,2;1403,669158;257,5;2337,675867;246;858,2247198;220,8;73,12633428;220,8;34,08727153;208,2;41,86401217;240,8;1812,413317;240,8;868,9859058;228,2;1710,282518;228,2;1655,176238;228,2;1353,842034;220,8;1276,833351;240,8;2310,671585;228,2;1602,313706;215,6;3244,595483;240,8;3527,042404;240,8;2720,509116;228,2;2781,608558;228,2;2184,483998;228,2;1942,888876;228,2;1545,43512;228,2;3811,807733;228,2;3841,070483;228,2;3452,721402;228,2;2226,989723;215,6;2344,821697;220,8;2236,942011
193,76;37,84071665;188,48;3154,134329;173,2;1841,920564;176,88;1171,244006;179,52;70,71275264;179,52;0,000000001;193,76;87,41180585;188,48;4729,504454;173,2;2413,49289;170,56;951,2317355;173,2;60,90050984;173,2;1,00E-10;289,6;262,9278902;259,04;453,043741;221,12;3702,698901;221,12;1867,590432;233,76;21,00994302;208,48;1376,35646;258;2288,320361;246,4;832,4793332;221,12;72,43756739;221,12;35,06831076;208,48;38,09452274;241,12;1804,772737;241,12;865,4115557;228,48;1667,359155;228,48;1611,573993;228,48;1311,512858;221,12;1325,351823;241,12;2311,512213;228,48;1576,117778;215,84;3205,569076;241,12;3453,729219;241,12;2650,235834;228,48;2759,212124;228,48;2160,808498;228,48;1886,1238;228,48;1481,088037;228,48;3882,346694;228,48;3832,590466;228,48;3371,224445;228,48;2162,407541;215,84;2292,751961;221,12;2225,806471
194,12;36,73627599;188,76;3027,519171;173,4;1828,847988;177,06;1162,720792;179,74;65,44577138;179,74;7,00E-10;194,12;95,55255554;188,76;4719,072874;173,4;2428,871006;170,72;950,4770324;173,4;57,13140099;173,4;1,00E-10;290,2;259,9288481;259,48;452,2615629;221,44;3737,938938;221,44;1844,687745;234,12;21,60533713;208,76;1348,843191;258,5;2213,491545;246,8;806,8930431;221,44;72,04298711;221,44;36,07919385;208,76;34,89958556;241,44;1794,353263;241,44;860,6282368;228,76;1623,689314;228,76;1567,011255;228,76;1268,819598;221,44;1373,628533;241,44;2308,641663;228,76;1548,281567;216,08;3163,768162;241,44;3376,877876;241,44;2578,650896;228,76;2736,576205;228,76;2136,665226;228,76;1829,192686;228,76;1417,812595;228,76;3948,396017;228,76;3819,861995;228,76;3287,935239;228,76;2097,580095;216,08;2239,784114;221,44;2212,294401
