X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
243.16,2.2398171703752907e-23,381.0,9.991412002656925e-20,262.4,2.241780139488542e-27,251.64,2.177881102623713e-25,309.36,8.38591829956825e-26,193.92,0.0,269.36,1.150923281301893e-24,423.4,8.705605171039524e-21,287.84,3.3974759216207243e-25,267.84,3.7171969445366994e-24,324.8,5.905393922284956e-22,211.64,0.0
243.34,1.7951697110594487e-23,381.5,8.750258694785786e-20,262.6,1.6854865493191633e-27,251.86,1.6858850880106278e-25,309.64,6.476253736300233e-26,194.08,0.0,269.64,9.882796413151777e-25,424.1,7.9316557057456e-21,288.16,2.882231816672202e-25,268.16,3.2337379608103622e-24,325.2,5.2666430255729e-22,211.86,0.0
243.52,1.436435071404849e-23,382.0,7.64688824476918e-20,262.8,1.2636997675190967e-27,252.08,1.3018930587844571e-25,309.92,4.998339422118897e-26,194.24,0.0,269.92,8.48219860511458e-25,424.8,7.223054637994023e-21,288.48,2.444088342743275e-25,268.48,2.811127532381269e-24,325.6,4.6947281301893065e-22,212.08,0.0
243.7,1.1475126203918964e-23,382.5,6.668460385254069e-20,263.0,9.465293922284958e-28,252.3,1.0046496180670874e-25,310.2,3.8525406841580874e-26,194.4,0.0,270.2,7.276668880770509e-25,425.5,6.5746499867153775e-21,288.8,2.0716705413483894e-25,268.8,2.4419993357688476e-24,326.0,4.182929558286284e-22,212.3,0.0
243.88,9.152153769511791e-24,383.0,5.802972954168051e-20,263.2,7.090667552308204e-28,252.52,7.721687147127201e-26,310.48,2.972434407173697e-26,194.56,0.0,270.48,6.239571570906676e-25,426.2,5.981657977416141e-21,289.12,1.7552640318830954e-25,269.12,2.119838923945533e-24,326.4,3.7251705247426107e-22,212.52,0.0
244.06,7.287643639986717e-24,383.5,5.0392604965127865e-20,263.4,5.29724344071737e-28,252.74,5.928263035536367e-26,310.76,2.2749916971105944e-26,194.72,0.0,270.76,5.347824642975756e-25,426.9,5.439640621056128e-21,289.44,1.4865758884091667e-25,269.44,1.8388857522417805e-24,326.8,3.3159595317170377e-22,212.74,0.0
244.24,5.7936499501826644e-24,384.0,4.36698307206908e-20,263.6,3.9521753570242444e-28,252.96,4.540850215875125e-26,311.04,1.7602125539687814e-26,194.88,0.0,271.04,4.581418133510462e-25,427.6,4.9444842460976424e-21,289.76,1.2584988375954833e-25,269.76,1.5940584523414148e-24,327.2,2.950337346396546e-22,212.96,0.0
244.42,4.5985619395549656e-24,384.5,3.7766068532049156e-20,263.8,2.9392228495516444e-28,253.18,3.4706077715044835e-26,311.32,1.3434075058120226e-26,195.04,0.0,271.32,3.923065426768516e-25,428.3,4.492379015277316e-21,290.08,1.064981733643308e-25,270.08,1.3808734639654601e-24,327.6,2.62382849551644e-22,213.18,0.0
244.6,3.644181335104617e-24,385.0,3.2593780139488543e-20,264.0,2.1919628030554633e-28,253.4,2.640318830953172e-26,311.6,1.0295582862836267e-26,195.2,0.0,271.6,3.357821321819994e-25,429.0,4.07979938890734e-21,290.4,9.008601793424111e-26,270.4,1.1953819329126538e-24,328.0,2.332396761873132e-22,213.4,0.0
244.78,2.883296247093989e-24,385.5,2.807291242112256e-20,264.2,1.6257057455994686e-28,253.62,2.0092992361341747e-26,311.88,7.871139156426438e-27,195.36,0.0,271.88,2.8727167054134844e-25,429.7,3.7034855546330134e-21,290.72,7.617270009963467e-26,270.72,1.0341049485220857e-24,328.4,2.072404500166058e-22,213.62,0.0
