X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
152,24;0;0;168,16;3,10E-07;0;;;;167,14;0;0;130,2;0;0;136,32;0;0;152,24;0;0;;;;151,22;0;0;114,28;0;0
152,48;0;0;168,32;5,29E-07;0;;;;167,28;0;0;130,4;0;0;136,64;0;0;152,48;0;0;;;;151,44;0;0;114,56;0;0
152,72;0;0;168,48;8,97E-07;0;;;;167,42;0;0;130,6;0;0;136,96;0;0;152,72;1,00E-10;0;;;;151,66;0;0;114,84;0;0
152,96;0;0;168,64;1,51E-06;0;;;;167,56;0;0;130,8;0;0;137,28;0;0;152,96;1,00E-10;0;;;;151,88;0;0;115,12;0;0
153,2;1,00E-10;0;168,8;2,52E-06;0;;;;167,7;0;0;131;0;0;137,6;0;0;153,2;2,00E-10;0;;;;152,1;0;0;115,4;0;0
153,44;3,00E-10;0;168,96;4,19E-06;0;;;;167,84;0;0;131,2;0;0;137,92;0;0;153,44;4,00E-10;0;;;;152,32;0;0;115,68;0;0
153,68;9,00E-10;0;169,12;6,89E-06;0;;;;167,98;0;0;131,4;0;0;138,24;0;0;153,68;8,00E-10;0;;;;152,54;0;0;115,96;0;0
153,92;2,60E-09;0;169,28;1,13E-05;0;;;;168,12;0;0;131,6;0;0;138,56;0;0;153,92;1,30E-09;0;;;;152,76;0;0;116,24;0;0
154,16;7,40E-09;0;169,44;1,83E-05;0;;;;168,26;0;0;131,8;0;0;138,88;0;0;154,16;2,30E-09;0;;;;152,98;0;0;116,52;0;0
154,4;2,02E-08;0;169,6;2,95E-05;0;;;;168,4;0;0;132;0;0;139,2;0;0;154,4;0,000000004;0;;;;153,2;0;0;116,8;0;0
154,64;5,38E-08;0;169,76;4,71E-05;0;;;;168,54;0;0;132,2;0;0;139,52;0;0;154,64;6,80E-09;0;;;;153,42;0;0;117,08;0;0
154,88;1,40E-07;0;169,92;7,48E-05;0;;;;168,68;0;0;132,4;0;0;139,84;0;0;154,88;1,16E-08;0;;;;153,64;0;0;117,36;0;0
155,12;3,57E-07;0;170,08;0,000117984;0;;;;168,82;0;0;132,6;1E-10;0;140,16;0;0;155,12;1,95E-08;0;;;;153,86;0;0;117,64;0;0
