X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
221.4,1.1460121876453007e-17,294.9,5.126470820325473e-18,237.96,2.6898149385586186e-18,217.96,8.457736481235471e-18,254.52,1.3533031255396879e-17,173.12,1.817242959149784e-21,206.24,8.363034594818998e-18,286.3,1.9400609182995684e-18,242.8,3.4620083626702097e-18,222.8,6.320205476585853e-18,253.5,1.0202297696778478e-17,169.68,8.223562279973431e-18
221.6,1.0964338591829957e-17,295.6,5.663251137495849e-18,238.24,2.4685331899701098e-18,218.24,8.224994887080704e-18,254.88,1.2465308915642644e-17,173.28,1.283721413151777e-21,206.56,8.744091227167054e-18,287.2,2.1192387130521424e-18,243.2,3.515406300232481e-18,223.2,6.2934538591829965e-18,254.0,9.973084023580206e-18,169.92,7.535222431086018e-18
221.8,1.0493011964463636e-17,296.3,6.16890923281302e-18,238.52,2.2548621438060446e-18,218.52,7.97131493025573e-18,255.24,1.1409686002989041e-17,173.44,9.021996496180672e-22,206.88,9.126570332115578e-18,288.1,2.3008672500830288e-18,243.6,3.581458055463302e-18,223.6,6.2734609099966795e-18,254.5,9.71974308867486e-18,170.16,6.880948425772169e-18
222.0,1.0047495187645301e-17,297.0,6.6270839604782474e-18,238.8,2.0502220657588843e-18,218.8,7.698991698771173e-18,255.6,1.0378404463633345e-17,173.6,6.308467286615743e-22,207.2,9.50942601295251e-18,289.0,2.4827577881102627e-18,244.0,3.659980152773165e-18,224.0,6.260377859515111e-18,255.0,9.444792160411824e-18,170.4,6.262239948522086e-18
222.2,9.628808349385587e-18,297.7,7.02241195283959e-18,239.08,1.8558014878777815e-18,219.08,7.410686610760545e-18,255.96,9.382036741946197e-18,173.76,4.388837678512122e-22,207.52,9.891571595815344e-18,289.9,2.662610084689472e-18,244.4,3.750714712720027e-18,224.4,6.254225919960146e-18,255.5,9.150852796413153e-18,170.64,5.680063771172368e-18
222.4,9.237646702092329e-18,298.4,7.341400262371305e-18,239.36,1.6725587346396546e-18,219.36,7.109390069744271e-18,256.32,8.4293973048821e-18,173.92,3.038048106941216e-22,207.84,1.027188223347725e-17,290.8,2.838063312852873e-18,244.8,3.853329367319828e-18,224.8,6.254900968116905e-18,256.0,8.840612311524411e-18,170.88,5.134895909996679e-18
222.6,8.874392864496846e-18,299.1,7.573200431750249e-18,239.64,1.50123055330455e-18,219.64,6.798379108269678e-18,256.68,7.527518756227167e-18,174.08,2.0925416472932583e-22,208.16,1.0649198067087347e-17,291.7,3.0067506393224843e-18,245.2,3.967417764862172e-18,225.2,6.262180152773165e-18,256.5,8.516786355031551e-18,171.12,4.626767897708403e-18
222.8,8.539132449352375e-18,299.8,7.710221095981403e-18,239.92,1.3423467889405513e-18,219.92,6.481170702424444e-18,257.04,6.681685775489871e-18,174.24,1.434176635669213e-22,208.48,1.1022328037196946e-17,292.6,3.166355562935902e-18,245.6,4.092500654267685e-18,225.6,6.275730207572235e-18,257.0,8.182083218199935e-18,171.36,4.155315677515776e-18
223.0,8.2316724775822e-18,300.5,7.748530763865825e-18,240.2,1.1962499847226837e-18,220.2,6.161471335104616e-18,257.4,5.895518518764531e-18,174.4,9.78126104284291e-23,208.8,1.1390054385586185e-17,293.5,3.3146679940219196e-18,246.0,4.2280275772168715e-18,226.0,6.295117235137828e-18,257.5,7.839170459980074e-18,171.6,3.719829784124875e-18
223.2,7.951562037529061e-18,301.2,7.688021929591498e-18,240.48,1.0631187653603454e-18,220.48,5.843123309531717e-18,257.76,5.171096046164066e-18,174.56,6.63842693457323e-23,209.12,1.175113787778147e-17,294.4,3.4496380919960147e-18,246.4,4.373379168050482e-18,226.4,6.319817728329459e-18,258.0,7.490644257721686e-18,171.84,3.3193056011291933e-18
223.4,7.69811460810362e-18,301.9,7.532329526735305e-18,240.76,9.429938656592494e-19,220.76,5.5300482364662905e-18,258.12,4.509109975091332e-18,174.72,4.483611424775822e-23,209.44,1.2104323792759882e-17,295.3,3.569425961474594e-18,246.8,4.527870053138492e-18,226.8,6.349230518100299e-18,258.5,7.139001903022251e-18,172.08,2.952492628694786e-18
223.6,7.470431545998007e-18,302.6,7.288518625041515e-18,241.04,8.358057210229159e-19,221.04,5.226188175024909e-18,258.48,3.90903860511458e-18,174.88,3.0136815011624046e-23,209.76,1.2448348643307873e-17,296.2,3.672445479907008e-18,247.2,4.690752326469612e-18,227.2,6.3826894237794755e-18,259.0,6.786617658585188e-18,172.32,2.6179418698106945e-18
223.8,7.267426203918963e-18,303.3,6.966575531384922e-18,241.32,7.414026195616076e-19,221.32,4.935444946861508e-18,258.84,3.3693323563600138e-18,175.04,2.0159855529724348e-23,210.08,1.2781947632015942e-17,297.1,3.757400830288941e-18,247.6,4.861219598140153e-18,227.6,6.419476272002657e-18,259.5,6.4357222035868485e-18,172.56,2.3140505861839924e-18
224.0,7.087848306210561e-18,304.0,6.578751276984391e-18,241.6,6.595785069744272e-19,221.6,4.661618201594155e-18,259.2,2.88760226502823e-18,175.2,1.34218365991365e-23,210.4,1.310386278312853e-17,298.0,3.82331458485553e-18,248.0,5.038411580870143e-18,228.0,6.458834078379276e-18,260.0,6.0883857040850215e-18,172.8,2.0391038625041513e-18
