X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
165.12,9.564812354699436e-25,158.48,1.6772175772168716e-18,173.44,6.252476585851876e-23,155.12,6.270937577216871e-20,171.76,6.002507472600465e-25,135.12,5.944481899701097e-24,143.52,0.0,143.52,5.281484556625707e-25,160.16,1.2437728329458654e-25,143.52,2.379752573895716e-24,158.48,3.786117568913983e-27,128.48,3.368854201262039e-24
165.3,1.6710212553968783e-24,158.7,2.014302557289937e-18,173.6,8.905598970441714e-23,155.3,8.804585474925275e-20,171.9,8.866871471272005e-25,135.3,1.3177417801394887e-23,143.8,0.0,143.8,9.105496512786452e-25,160.4,1.874476917967453e-25,143.8,4.038344403852541e-24,158.7,5.679176353370973e-27,128.7,5.784647957489207e-24
165.48,2.8894420458319498e-24,158.92,2.3789638209897047e-18,173.76,1.2630976087678512e-22,155.48,1.2208840631019596e-19,172.04,1.3027382929259384e-24,135.48,2.8561099302557286e-23,144.08,0.0,144.08,1.5513035536366657e-24,160.64,2.810395217535703e-25,144.08,6.772758219860513e-24,158.92,8.485552972434408e-27,128.92,9.822314845566258e-24
165.66,4.94539189637994e-24,159.14,2.7633644835602792e-18,173.92,1.7839143307871142e-22,155.66,1.672116160743939e-19,172.18,1.90371969445367e-24,135.66,6.053754566589174e-23,144.36,0.0,144.36,2.6121122550647625e-24,160.88,4.190053138492196e-25,144.36,1.1227245101295252e-23,159.14,1.2603786117568916e-26,129.14,1.6494491863168384e-23
165.84,8.378575224178015e-24,159.36,3.157436205579542e-18,174.08,2.5088310528063768e-22,155.84,2.2621539006974426e-19,172.32,2.767064098306211e-24,135.84,1.2550367485885088e-22,144.64,0.0,144.64,4.347520757223514e-24,161.12,6.21228827632016e-25,144.64,1.839838757887745e-23,159.36,1.8598472268349385e-26,129.36,2.7396643972102295e-23
166.02,1.4052386250415145e-23,159.58,3.549240845234141e-18,174.24,3.513361972766523e-22,156.02,3.0232805745599467e-19,172.46,4.000518100298905e-24,136.02,2.5453397874460312e-22,144.92,0.0,144.92,7.153196612421123e-24,161.36,9.159714380604452e-25,144.92,2.9808387578877453e-23,159.58,2.739953503819329e-26,129.58,4.501259050149452e-23
166.2,2.333285785453338e-23,159.8,3.92553402856194e-18,174.4,4.899131866489539e-22,156.2,3.991829897044172e-19,172.6,5.7531384921952846e-24,136.2,5.05089315841913e-22,145.2,0.0,145.2,1.1636434739289274e-23,161.6,1.3431634008635007e-24,145.2,4.775313018930588e-23,159.8,4.0185984722683494e-26,129.8,7.316329292593822e-23
166.38,3.835757721687147e-23,160.02,4.272497874460313e-18,174.56,6.802179707738293e-22,156.38,5.2076199568249755e-19,172.74,8.229918631683826e-24,136.38,9.808409299236136e-22,145.48,0.0,145.48,1.8717728329458656e-23,161.84,1.9588774493523745e-24,145.48,7.565224676187313e-23,160.02,5.845234141481236e-26,130.02,1.1765733477250082e-22
166.56,6.243483228163402e-23,160.24,4.5765875622716706e-18,174.72,9.403627964131519e-22,156.56,6.712996066091001e-19,172.88,1.1711134174692793e-23,136.56,1.8642808684822316e-21,145.76,0.0,145.76,2.977497675190967e-23,162.08,2.841419794088343e-24,145.76,1.1853587180338758e-22,160.24,8.468947193623381e-26,130.24,1.8722111258718034e-22
166.74,1.0062879940219196e-22,160.46,4.8254190235802054e-18,174.88,1.2943292494187977e-21,156.74,8.551440677515777e-19,173.02,1.6577749916971106e-23,136.74,3.468808611756891e-21,146.04,0.0,146.04,4.6845270674194626e-23,162.32,4.099483560278978e-24,146.04,1.8371158585187648e-22,160.46,1.2221853204915312e-25,130.46,2.948110660909997e-22
