X b3lyp6311;Y b3lyp6311;DY/DX b3lyp6311;X b3lyp6311++;Y b3lyp6311++;DX/DY 6311++;X c-b631;Y c-b631;DY/DX c-b631;X c-b6311;Y c-b6311;DY/DX c-b6311;X c-b6311++;Y c-b6311++;DY/DX c-b6311++;X wb631;Y wb631;DY/DX wb631;X wb6311;Y wb6311;DY/DX wb6311;X wb6311++;Y wb6311++;DY/DX wb6311++;X b3lyp fit2;Y b3lyp fit2;DY/DX b3lyp fit2;X c-b fit2;Y c-b fit2;DY/DX c-b fit2;X wb fit2;Y wb fit2;DY/DX wb fit2
199,6;7095,479021;-466,1881215;198,8;3743,767259;330,5308753;176;14607,88007;-2488,410409;172,4;7815,587526;645,2986938;186;24930,50845;-2344,137835;172,4;9728,44849;-3695,4018;168,8;10768,59598;-691,0780022;182,4;22167,73509;6822,263231;190,4;672,021748;113,8591097;177,6;11443,25814;1466,289786;170,4;3045,150311;608,4143529
199,82;6982,48352;-585,7010458;198,96;3817,697672;311,9080628;176,2;13834,92102;-2385,549711;172,58;7919,925157;730,7518773;186,2;24622,29487;-3102,992306;172,58;9161,9407;-3251,326989;168,96;10656,41058;-929,9091651;182,58;22882,77468;6518,937029;190,68;734,5363719;126,9146202;177,92;12043,81127;1538,648894;170,68;3415,207815;729,4544698
200,04;6861,238892;-688,5212344;199,12;3891,135266;290,2523982;176,4;13082,10894;-2360,42836;172,76;8025,480827;797,4964778;186,4;24288,54769;-3752,00091;172,76;8636,755368;-2803,372947;169,12;10507,85949;-1153,759532;182,76;23565,72183;6067,578293;190,96;800,9847696;140,5593422;178,24;12647,78847;1607,141177;170,96;3811,723886;863,6600889
200,26;6732,396316;-768,4281128;199,28;3964,370023;265,8382924;176,6;12353,32798;-2393,052702;172,94;8130,135739;840,2193421;186,6;23937,46693;-4247,196639;172,94;8159,981128;-2361,611546;169,28;10324,6944;-1365,164361;182,94;24203,25672;5481,373038;191,24;871,452876;154,6901496;178,56;13252,74365;1668,39555;171,24;4234,078139;1009,761312
200,48;6596,674719;-821,120601;199,44;4037,729761;239,1396532;176,8;11651,86431;-2456,625255;173,12;8231,667688;855,7506153;186,8;23577,95208;-4554,249689;173,12;7737,423961;-1930,301751;169,44;10109,14557;-1566,010924;183,12;24783,26033;4777,709193;191,52;946,019622;169,1896097;178,88;13856,08408;1719,174114;171,52;4681,313639;1165,745992
200,7;6454,8372;-844,5094319;199,6;4111,579231;210,8275171;177;10980,51736;-2521,968369;173,3;8327,771444;843,2173286;187;23219,26695;-4650,885116;173,3;7373,509491;-1509,197804;169,6;9863,86881;-1756,970553;183,3;25295,04376;3977,539355;191,8;1024,757205;183,928478;179,2;14455,09739;1756,566621;171,8;5152,137846;1328,82698
200,92;6307,664105;-838,8140935;199,76;4186,318581;181,7590522;177,2;10341,69724;-2561,74184;173,48;8416,085723;803,9242513;187,2;22870,67255;-4528,284372;173,48;7071,230911;-1095,23079;169,76;9591,887257;-1937,155827;183,48;25729,53288;3104,538561;192,08;1107,731461;198,7687998;179,52;15046,98329;1778,147956;172,08;5644,931864;1495,453669
201,14;6155,924861;-806,4645285;199,92;4262,38117;152,957958;177,4;9737,502019;-2553,920627;173,66;8494,225868;740,9819406;187,4;22541,04715;-4191,430386;173,66;6832,13857;-684,3134481;169,92;9296,529003;-2104,033985;183,66;26079,40578;2184,113593;192,36;1195,00232;213,5675474;179,84;15628,88934;1782,089109;172,36;6157,768043;1661,374911
201,36;6000,350709;-751,8243;200,08;4340,230702;125,586577;177,6;9169,771602;-2484,172537;173,84;8559,821152;658,7309786;187,6;22238,51351;-3658,450634;173,84;6656,3669;-273,0445794;170,08;8981,361165;-2253,592847;183,84;26339,18145;1242,33039;192,64;1286,624318;228,1806976;180,16;16197,94938;1767,218157;172,64;6688,435736;1821,757225
201,58;5841,610332;-680,766275;200,24;4420,357709;100,9103248;177,8;8640,1184;-2346,97314;174,02;8610,555463;562,0381872;187,8;21970,09287;-2959,086451;174,02;6542,694274;139,8676113;170,24;8650,121222;-2380,724056;184,02;26505,25987;304,8300203;192,92;1382,647134;242,467631;180,48;16751,32367;1733,033608;172,92;7234,474661;1971,358232
201,8;5680,290083;-600,1429127;200,4;4503,275382;80,25534972;178;8149,937559;-2145,483106;174,2;8644,210092;455,5606775;188;21741,40358;-2132,465906;174,2;6488,631652;552,5932631;170,4;8306,646415;-2479,764209;184,2;26575,9146;-604,1981538;193,2;1483,116137;256,2957195;180,8;17286,23928;1679,677238;173,2;7793,215016;2104,750668
202,02;5516,880145;-517,2002134;200,56;4589,514822;64,96063047;178,2;7700,401531;-1890,366425;174,38;8658,707401;343,082314;188,2;21556,41948;-1224,382748;174,38;6490,536119;959,6580139;170,56;7954,802175;-2545,120017;184,38;26551,2406;-1462,924402;193,48;1588,072886;269,544954;181,12;17800,02952;1607,876804;173,48;8361,823254;2216,587507
202,24;5351,76745;-438,9868793;200,72;4679,619757;56,32601867;178,4;7292,444763;-1597,831522;174,56;8652,154196;227,0211518;188,4;21417,29979;-284,2897328;174,56;6543,745685;1351,93878;170,72;7598,410645;-2571,899969;184,56;26433,06079;-2252,616877;193,76;1697,555563;282,1124591;181,44;18290,17103;1518,870388;173,76;8937,352115;2301,894224
202,46;5185,235685;-371,8082263;200,88;4774,140813;55,55801269;178,6;6926,744396;-1287,22689;174,74;8622,88372;108,184566;188,6;21324,29796;637,7931064;174,74;6642,731834;1717,1623;170,88;7241,18054;-2556,481303;184,74;26224,79593;-2958,173372;194,04;1811,599311;293,9167373;181,76;18754,31745;1414,323575;174,04;9516,7934;2356,370334
202,68;5017,472197;-320,768203;201,04;4873,629432;63,71529865;178,8;6603,702174;-978,5233739;174,92;8569,495243;-14,18685246;188,8;21275,75262;1494,269983;174,92;6781,266271;2040,849578;171,04;6886,639755;-2496,955442;184,92;25931,30326;-3568,425598;194,32;1930,236413;304,9014908;182,08;19190,32856;1296,248574;174,32;10097,13177;2376,679746
202,9;4848,581131;-289,4331816;201,2;4978,631553;81,65629913;179;6323,431507;-689,9774341;175,1;8490,890274;-142,0899699;189;21268,15923;2242,694299;175,1;6952,598072;2307,612416;171,2;6538,072215;-2393,414367;185,1;25558,68959;-4076,211748;194,6;2053,496309;315,038874;182,4;19596,294;1166,93113;174,6;10675,39787;2360,708281
203,12;4678,601733;-279,6389657;201,36;5089,68115;109,9911077;179,2;6085,751922;-436,2070479;175,28;8386,30442;-278,1935957;189,2;21296,31696;2848,08113;175,28;7149,637121;2502,676086;171,36;6198,460545;-2248,061515;185,28;25114,10524;-4478,229626;194,88;2181,405407;324,3320452;182,72;19970,55108;1028,867339;174,88;11248,71896;2307,767389
203,34;4507,53044;-291,4488752;201,52;5207,293762;149,0402408;179,4;5890,191482;-226,8373887;175,46;8255,333945;-425,1253308;189,4;21353,54159;3284,684073;175,46;7365,139287;2613,477087;171,52;5870,436109;-2065,150586;185,46;24605,52521;-4774,698005;195,16;2313,986649;332,8168992;183,04;20311,69614;884,708958;175,16;11814,36552;2218,725577
203,56;4335,345194;-323,2571271;201,68;5331,960118;198,8025854;179,6;5735,996111;-65,79764633;175,64;8097,956059;-584,7248077;189,6;21431,93227;3537,140099;175,64;7591,888416;2631,170057;171,68;5556,237909;-1850,771813;185,64;24041,52368;-4968,86697;195,44;2451,258834;340,5628825;183,36;20618,5894;737,2129915;175,44;12369,79224;2096,053294
203,78;4162,030316;-372,0192958;201,84;5464,139979;258,9347503;179,8;5622,143616;48,71947701;175,82;7914,542017;-757,3841638;189,8;21522,67784;3600,91925;175,82;7822,869962;2551,877069;171,84;5257,681601;-1612,516313;185,82;23431,04822;-5066,427803;195,72;2593,235661;347,6728158;183,68;20890,35336;589,1898208;175,72;12912,67216;1943,772727
204;3987,60034;-433,5815652;202;5604,25628;328,7437196;180;5547,359477;123,6839123;176;7705,862137;-941,5833651;190;21616,38724;3482,056986;176;8051,431015;2377,528599;172;4976,139664;-1359,054882;186;22783,19921;-5074,878554;196;2739,924484;354,2816714;184;21126,36532;443,4439988;176;13440,92298;1767,310648
204,22;3812,121332;-503,0736363;202,16;5752,689669;407,1942678;180,2;5510,131389;170,1365981;176,18;7473,082036;-1133,697085;190,2;21703,4283;3196,194893;176,18;8271,421726;2116,179759;172,16;4712,533404;-1099,668363;186,18;22107,01975;-5002,901987;196,28;2891,32479;360,5542787;184,32;21326,24423;302,703167;176,28;13952,72478;1573,25963
204,44;3635,728459;-575,3270597;202,32;5909,773519;492,9320159;180,4;5508,719918;201,7131124;176,36;7217,749506;-1328,106845;190,4;21774,25967;2767,007464;176,36;8477,313649;1781,73616;172,32;4467,337061;-843,7638761;186,36;21411,30056;-4859,807883;196,56;3047,426384;366,6819609;184,64;21489,8331;169,5330373;176,56;14446,52891;1369,059944
204,66;3458,63886;-645,2815146;202,48;6075,78944;584,3223131;180,6;5541,163554;232,9403543;176,54;6941,771801;-1517,604689;190,6;21819,7423;2224,143415;176,54;8664,291369;1393,086691;172,48;4240,593876;-600,4060976;186,54;20704,40391;-4655,081821;196,84;3208,207312;372,8781317;184,96;21617,1775;46,23962828;176,84;14921,05796;1162,620657
204,88;3281,159215;-708,3458352;202,64;6250,963354;679,5043377;180,8;5605,27762;277,4771499;176,72;6647,383389;-1694,030972;190,8;21831,4186;1600,853066;176,72;8828,31493;972,708298;172,64;4031,943516;-377,8869314;186,72;19994,10955;-4398,068294;197,12;3373,631537;379,3729116;185,28;21708,50149;-65,23660633;177,12;15375,29718;961,9033405
205,1;3103,687763;-760,6877149;202,8;6435,462111;776,4589593;181;5698,647809;346,470705;176,9;6337,104646;-1849,055997;191;21801,75011;931,5022453;176,9;8966,151897;544,871664;172,8;3840,659816;-183,3513992;186,9;19287,48517;-4097,798856;197,4;3543,646387;386,4068531;185,6;21764,18189;-163,4270344;177,4;15808,47815;774,4949316
205,32;2926,710857;-799,4350243;202,96;6629,390658;873,0880372;181,2;5818,620396;447,1893674;177,08;6013,692367;-1974,998026;191,2;21724,30728;249,1826837;177,08;9075,37936;133,6277148;172,96;3665,69741;-22,49302912;187,08;18590,78305;-3762,957669;197,68;3718,179841;394,223891;185,92;21784,72218;-247,4315577;177,68;16220,05546;607,1973776
205,54;2750,794455;-822,7814686;203,12;6832,789718;967,3020022;181,4;5962,292194;582,0679715;177,26;5680,083383;-2065,570364;191,4;21593,90754;-416,3835626;177,26;9154,357698;-239,2147444;173,12;3505,745486;100,6714412;187,26;17909,36379;-3401,959587;197,96;3897,137668;403,0636643;186,24;21770,72687;-316,9949042;177,96;16609,6778;465,6606728
205,76;2576,571212;-829,9987829;203,28;7045,633943;1057,111832;181,6;6126,503982;748,2656649;177,44;5339,332948;-2116,466378;191,6;21406,70097;-1040,482102;177,44;9202,179271;-555,904944;173,28;3359,286638;183,9409034;187,44;17247,64731;-3023,10189;198,24;4080,400495;413,1533784;186,56;21722,87762;-372,5521285;178,24;16977,1548;354,0828745
205,98;2404,724053;-821,3658493;203,44;7267,830474;1140,720947;181,8;6307,841334;937,7892284;177,62;4994,549851;-2125,719531;191,8;21160,20502;-1604,474642;177,62;9218,596433;-804,165999;173,44;3224,658649;226,9775713;187,62;16609,09079;-2634,741793;198,52;4267,820855;424,6994023;186,88;21641,91179;-415,2348938;178,52;17322,42114;274,9959171
206,2;2235,967227;-798,031306;203,6;7499,217848;1216,612164;182;6502,646475;1138,180551;177,8;4648,830424;-2093,810249;192;20853,29222;-2096,248679;177,8;9203,934139;-978,0628053;173,6;3100,116936;231,2616394;187,8;15996,19236;-2245,449224;198,8;4459,22028;437,8788125;187,2;21528,60426;-446,8332788;178,8;17645,49947;229,1499713
206,42;2071,025908;-761,8299878;203,76;7739,565173;1283,624741;182,2;6707,044018;1333,709552;177,98;4305,193716;-2023,526649;192,2;20486,1361;-2510,0651;177,98;9158,99296;-1078,23775;173,76;2983,895488;199,9546142;187,98;15410,519;-1864,088511;199,08;4654,386507;452,831109;187,52;21383,75293;-469,7118705;179,08;17946,46385;215,5022168
206,64;1910,615424;-715,0748034;203,92;7988,571513;1341,016661;182,4;6916,98228;1506,958979;178,16;3966,520063;-1919,616473;192,4;20060,12223;-2845,880713;178,16;9084,94849;-1111,503007;173,92;2874,264223;137,6775252;188,16;14852,75654;-1499,793085;199,36;4853,070876;469,65034;187,84;21208,16844;-486,6832759;179,36;18225,40497;231,3087864
206,86;1755,421117;-660,3446332;204,08;8245,865401;1388,507802;182,6;7128,290469;1640,641372;178,34;3635,495145;-1788,289175;192,6;19577,73149;-3108,270428;178,34;8983,252837;-1089,850849;174,08;2769,580924;50,21543453;188,34;14322,77917;-1161,812875;199,64;5054,985981;488,3778719;188,16;21002,66815;-500,8463995;179,64;18482,3988;272,3118384
207,08;1606,079728;-600,2859616;204,24;8511,004446;1426,300372;182,8;7336,750463;1719,457057;178,52;3314,561357;-1636,637926;192,8;19042,40338;-3305,103449;178,52;8855,543333;-1029,006457;174,24;2668,336261;-55,8349685;188,52;13819,73559;-859,2326502;199,92;5259,803651;508,9960398;188,48;20768,07425;-515,4003788;179,92;18717,47948;333,0077321
207,3;1463,163056;-537,4418339;204,4;8783,474978;1455,07404;183;7538,180467;1731,790412;178,7;3005,877955;-1472,051441;193;18458,38659;-3446,137146;178,7;8703,562632;-946,6935176;174,4;2569,190685;-173,4530895;188,7;13342,14859;-600,578836;200,2;5467,15334;531,4229025;188,8;20505,21594;-533,4475594;180,2;18930,61767;406,9775203
207,52;1327,164458;-474,1169857;204,56;9062,691724;1475,95445;183,2;7728,526509;1671,05292;178,88;2711,291019;-1301,676587;193,2;17830,58364;-3541,681859;178,88;8529,093248;-860,8065882;174,56;2471,002454;-295,5924168;188,88;12888,02466;-393,3496624;200,48;5676,62097;555,5083091;189,12;20214,93515;-557,8000637;180,48;19121,70493;487,2577199
207,74;1198,488569;-412,2832412;204,72;9347,997505;1490,455279;183,4;7903,956831;1536,516;179,06;2432,313822;-1131,977459;193,4;17164,39583;-3601,462873;179,06;8333,908317;-787,6840586;174,72;2372,846395;-415,562279;189,06;12454,97015;-243,5167164;200,76;5887,748306;581,031461;189,44;19898,09515;-590,8042625;180,76;19290,54442;566,7277294
207,96;1077,444432;-353,5250084;204,88;9638,662991;1500,395505;183,6;8060,9537;1333,531628;179,24;2170,11768;-968,418244;193,6;16465,57325;-3633,767484;179,24;8119,739044;-740,652987;174,88;2274,023431;-527,3678537;189,24;12040,31043;-155,0532681;201,04;6100,032908;607,7001245;189,76;19555,5916;-634,195871;181,04;19436,84824;638,4903403
208,18;964,2420593;-299,0212739;205,04;9933,886552;1507,795115;183,8;8196,397145;1073,108303;179,42;1925,532953;-815,2787875;193,8;15740,07401;-3644,921378;179,42;7888,258098;-728,9763571;175,04;2174,061277;-625,9863662;189,42;11641,20853;-129,5452158;201,32;6312,928708;635,1516146;190,08;19188,36504;-688,9956819;181,32;19560,24106;696,2234338
208,4;858,9922655;-249,5581003;205,2;10232,79429;1514,753923;184;8307,635557;770,8854974;179,6;1699,059424;-675,5957994;194;14993,93548;-3639,095657;179,6;7641,077146;-757,2805849;175,2;2072,707011;-707,5630459;189,6;11254,78007;-165,9340813;201,6;6525,847237;662,9556302;190,4;18797,41417;-755,4524345;181,6;19660,2698;734,4839366
208,62;761,70951;-205,5642943;205,36;10534,44032;1523,319385;184,2;8392,539004;445,6216441;179,78;1490,884948;-551,210722;194,2;14233,15944;-3618,408835;179,78;7379,755858;-825,4835479;175,36;1969,912527;-769,517588;189,78;10878,20134;-260,4290138;201,88;6738,15954;690,6189788;190,72;18383,80901;-833,0353981;181,88;19736,41864;748,9491386
208,84;672,317356;-167,1625551;205,52;10837,80746;1535,350304;184,4;8449,532302;117,3688993;179,96;1300,911028;-442,8981051;194,4;13463,6121;-3583,260742;179,96;7105,819169;-929,1882432;175,52;1865,814054;-810,5597537;189,96;10508,80775;-406,6078153;202,16;6949,198777;717,5921845;191,04;17948,70323;-920,4753172;182,16;19788,12858;736,585196
209,06;590,6561008;-134,2288453;205,68;11141,8084;1552,383873;184,6;8477,606353;-194,455528;180,14;1128,783773;-350,5457716;194,6;12690,93913;-3532,819414;180,14;6820,779314;-1060,460648;175,68;1760,707095;-830,6204249;190,14;10144,18049;-595,7076856;202,44;7158,263525;743,2779202;191,36;17493,34481;-1015,848801;182,44;19814,82064;695,7376878
209,28;516,4920817;-106,4537318;205,84;11445,28753;1575,513698;184,8;8476,307784;-472,8820837;180,32;973,9286457;-273,3593662;194,8;11920,49544;-3465,577798;180,32;6526,159135;-1208,877169;175,84;1655,018158;-830,7110423;190,32;9782,219408;-817,0870439;202,72;7364,621748;767,0411613;191,68;17019,0846;-1116,698327;182,72;19815,92159;626,1441019
209,5;449,5281548;-83,40077936;206;11747,02354;1605,286171;185;8445,708432;-704,8846669;180,5;835,5874053;-210,0679626;195;11157,28869;-3379,903201;180,5;6223,513492;-1362,709817;176;1549,274693;-812,7292314;190,5;9421,200814;-1058,822682;203;7567,515427;788,2209045;192;16527,38195;-1220,177989;183;19790,89128;528,8727727
209,72;389,4148561;-64,55853365;206,16;12045,73291;1641,62182;185,2;8386,357488;-882,4022156;180,68;712,8557418;-159,1130682;195,2;10405,93562;-3274,516351;180,68;5914,446045;-1510,116397;176,16;1444,074553;-779,2311602;190,68;9059,819403;-1308,393549;203,28;7766,165804;806,1432482;192,32;16019,80734;-1323,214034;183,28;19739,25023;406,1967966
209,94;335,7617916;-49,3840291;206,32;12340,0745;1683,767127;185,4;8299,220179;-1002,791061;180,86;604,7202458;-118,8095026;195,4;9670,629849;-3148,855746;180,86;5600,619395;-1640,21698;176,32;1340,056191;-733,1916513;190,86;8697,214024;-1553,394968;203,56;7959,779186;820,1355843;192,64;15498,0415;-1422,669097;183,56;19660,60673;261,414622
210,16;288,1488513;-37,33697302;206,48;12628,65525;1730,280781;185,6;8185,607507;-1068,684913;181,04;510,093554;-87,47237893;195,6;8955,119843;-3003,303576;181,04;5283,757267;-1743,963418;176,48;1237,870649;-677,7714982;191,04;8332,977557;-1782,225667;203,84;8147,553252;829,5416072;192,96;14963,87107;-1515,499802;183,84;19554,68219;98,63120133
210,38;246,1369073;-27,90472537;206,64;12910,03707;1779,056519;185,8;8047,101839;-1087,310752;181,22;427,8467391;-63,50919484;195,8;8262,695974;-2839,269149;181,22;4965,638234;-1814,741539;176,64;1138,156189;-616,1081988;191,22;7967,151645;-1984,694491;204,12;8328,683788;833,736807;193,28;14419,18074;-1598,898792;184,12;19421,33417;-77,48524103
210,6;209,2777218;-20,61888316;206,8;13182,74511;1827,382731;186;7885,483027;-1069,370358;181,4;356,8382487;-45,47956714;196;7596,185393;-2659,142364;181,4;4648,081227;-1848,681014;176,8;1041,516234;-551,1419932;191,4;7600,207476;-2152,503227;204,4;8502,371767;832,1440812;193,6;13865,9421;-1670,414213;184,4;19260,57606;-261,9556126
210,82;177,1228648;-15,0647033;206,96;13445,27721;1872,036961;186,2;7702,65925;-1027,641194;181,58;295,9389363;-32,12737001;196,2;6957,953821;-2466,141886;181,58;4332,923702;-1844,681497;176,96;948,5010598;-485,484286;191,58;7233,014165;-2279,575273;204,68;8667,830683;824,2490733;193,92;13306,1994;-1728,04186;184,68;19072,59314;-449,7370905
211,04;149,2315041;-10,88479325;207,12;13696,11477;1909,411439;186,4;7500,606;-975,4723053;181,76;244,0529501;-22,39110209;196,4;6349,913384;-2264,089868;181,76;4021,993914;-1804,191603;177,12;859,5934662;-421,330821;191,76;6866,796598;-2362,215192;204,96;8824,294045;809,6148323;194,24;12742,05274;-1770,287467;184,96;18857,75435;-635,9521207
211,26;125,1769998;-7,778513162;207,28;13933,73476;1935,663995;186,6;7281,315663;-925,3496432;181,94;200,1344458;-15,39844862;196,6;5773,535729;-2057,147391;181,94;3717,079089;-1730,797306;177,28;775,1984877;-360,4178437;191,94;6503,084782;-2399,099787;205,24;8971,022926;787,8953785;194,56;12175,63898;-1796,198754;185,24;18616,61966;-816,0886011
211,48;104,5522851;-5,498420849;207,44;14156,62286;1946,887205;186,8;7046,759054;-887,6828105;182,12;163,2002572;-10,45050076;196,8;5229,869822;-1849,542878;182,12;3419,891515;-1629,687117;177,44;695,6370099;-304,0162569;192,12;6143,65686;-2391,115514;205,52;9107,313464;758,8477739;194,88;11609,11115;-1805,368755;185,52;18349,94291;-986,163195
211,7;86,97406791;-3,844900372;207,6;14363,28763;1939,287496;187;6798,859203;-869,9263916;182,3;132,3387936;-7,000211609;197;4719,563824;-1645,320826;182,3;3132,034611;-1507,063131;177,6;621,1430307;-252,9566122;192,3;5790,478001;-2341,068576;205,8;9232,504213;722,3423075;195,2;11044,61665;-1797,913425;185,8;18058,67023;-1142,842575
211,92;72,08592143;-2,659889361;207,76;14552,27543;1909,365327;187,2;6539,476661;-876,1002119;182,48;106,715532;-4,628630524;197,2;4242,890524;-1448,131186;182,48;2854,970939;-1369,560994;177,76;551,8641892;-207,6767124;192,48;5445,637274;-2253,301939;206,08;9345,983227;678,3704482;195,52;10484,27507;-1774,427669;186,08;17743,93413;-1283,520286
212,14;59,56036242;-1,820390933;207,92;14722,18597;1854,087399;187,4;6270,404788;-906,7211364;182,66;85,5755364;-3,021431072;197,4;3799,775815;-1261,072058;182,66;2589,993889;-1223,729987;177,92;487,8651034;-168,2834969;192,66;5111,284511;-2133,257484;206,36;9447,194795;627,0502588;195,84;9930,15604;-1735,924553;186,36;17407,04366;-1406,34966
212,36;49,10003369;-1,232245487;208,08;14871,68816;1771,042214;187,6;5993,372861;-959,1111;182,84;68,24347315;-1,947339163;197,6;3389,829669;-1086,590856;182,84;2338,204435;-1075,609208;178,08;429,1330137;-134,621564;192,84;4789,568963;-1987,021602;206,64;9535,645702;568,6290297;196,16;9384,257798;-1683,762796;186,64;17049,47101;-1510,235659
212,58;40,4381182;-0,824458441;208,24;14999,53604;1658,571202;187,8;5710,054474;-1028,007444;183,02;54,12159341;-1,239331875;197,8;3012,379085;-926,4426034;183,02;2100,493997;-930,4196052;178,24;375,585206;-106,3419005;193,02;4482,581321;-1820,889248;206,92;9610,910956;503,4829615;196,48;8848,486848;-1619,567496;186,92;16672,83513;-1594,790552
212,8;33,33811505;-0,544237395;208,4;15104,58445;1515,868871;188;5422,078594;-1106,375997;183,2;42,6861428;-0,778928761;198;2666,502417;-781,6990161;183,2;1877,533989;-792,3764268;178,4;327,0776958;-82,96590077;193,2;4192,300376;-1640,975619;207,2;9672,638867;432,1138113;196,8;8324,63928;-1545,148732;187,2;16278,88269;-1660,25987
213,02;27,59310457;-0,352786157;208,56;15185,80423;1343,047121;188,2;5131,040772;-1186,316327;183,38;33,48262324;-0,483523573;198,2;2351,064514;-652,7986916;183,38;1669,772265;-664,6141118;178,56;283,4146825;-63,94133889;193,38;3920,545349;-1452,89709;207,48;9720,555426;355,1425031;197,12;7814,384056;-1462,422089;187,48;15869,46723;-1707,426081
213,24;23,02462166;-0,221829877;208,72;15242,29646;1141,160718;188,4;4838,512336;-1259,951741;183,56;26,12028895;-0,296477578;198,4;2064,752053;-539,6270684;183,56;1477,436245;-549,2065297;178,72;244,3583273;-48,68844262;193,56;3668,934599;-1261,534857;207,76;9754,4679;273,2998022;197,44;7319,248601;-1373,334454;187,76;15446,52679;-1737,497867
213,46;19,48124468;-0,130799709;208,88;15273,30566;912,1929684;188,6;4546,045868;-1320,21189;183,74;20,26620667;-0,179582386;198,6;1806,108481;-441,6146051;183,74;1300,54222;-447,2601912;178,88;209,6384661;-36,63547995;193,74;3438,851159;-1070,886667;208,04;9774,267612;187,4142438;197,76;6840,606911;-1279,797669;188,04;15012,06085;-1751,992855
213,68;16,83699323;-0,064580818;209,04;15278,23154;659,002644;188,8;4255,175865;-1361,439689;183,92;15,63915577;-0,107467135;198,8;1573,567995;-357,8425631;183,92;1138,91003;-359,0562576;179,04;178,961931;-27,2442478;193,92;3231,415313;-884,0048491;208,32;9779,931839;98,39759877;198,08;6379,670312;-1183,631841;188,32;14568,10688;-1752,621108
213,9;14,98961229;-0,011718452;209,2;15256,63901;385,2351371;189;3967,414077;-1379,782864;184,1;12,00358936;-0,063543197;199;1365,488012;-287,1474778;184,1;992,1821422;-284,218308;179,2;152,0212257;-20,02652918;194,1;3047,464179;-703,0129536;208,6;9771,524824;7,228243155;198,4;5937,480954;-1086,519378;188,6;14116,71719;-1741,175818
214,12;13,85880423;0,037021812;209,36;15208,26631;95,20252795;189,2;3684,239616;-1373,359532;184,28;9,163826122;-0,037126536;199,2;1180,179678;-228,2175233;184,28;859,84604;-221,8860331;179,36;128,5023629;-14,55297853;194,28;2887,538131;-529,1889883;208,88;9749,197871;-85,06713205;198,72;5514,908004;-989,9701617;188,88;13659,9364;-1719,436463
214,34;13,38445448;0,089835504;209,52;15133,03103;-206,2613575;189,4;3407,084458;-1342,21331;184,46;6,95859553;-0,021436875;199,4;1015,935985;-179,6761857;184,46;741,2587956;-170,8794438;179,52;108,0917397;-10,45605036;194,46;2751,873694;-363,1004504;209,16;9713,188522;-177,4329753;199,04;5112,646469;-895,2976837;189,16;13199,78001;-1689,088334
214,56;13,5248818;0,154886362;209,68;15031,03385;-513,963803;189,6;3137,315353;-1288,093827;184,64;5,256017793;-0,012233173;199,6;871,0572044;-140,1507398;184,64;635,6727186;-129,8430126;179,68;90,48198356;-7,428556944;194,64;2640,40251;-204,7750317;209,44;9663,818835;-268,8049592;199,36;4731,218505;-803,6055408;189,44;12738,21431;-1651,660906
214,78;14,25513068;0,241209021;209,84;14902,55989;-822,5262689;189,8;2876,213494;-1214,111578;184,82;3,949065421;-0,006900102;199,8;743,8733865;-108,3247844;184,82;542,2610644;-97,36377152;179,84;75,3767519;-5,219287158;194,82;2552,755858;-53,89074742;209,72;9601,49278;-358,1301425;199,68;4370,97703;-715,7833058;189,72;12277,13798;-1608,486138
215;15,56531183;0,359562023;210;14748,07766;-1126,559804;190;2624,953386;-1124,321411;185;2,951524687;-0,003847231;200;632,7638017;-82,97546367;185;460,1429034;-72,0613214;180;62,49451163;-3,626891239;195;2488,274202;90,02994839;210;9526,692788;-444,386655;200;4032,111404;-632,5105715;190;11818,36559;-1560,676416
215,22;17,45898716;0,523269645;210,16;14568,23557;-1420,835183;190,2;2384,58244;-1023,287271;185,18;2,194453346;-0,002120577;200,2;536,1732751;-62,99695478;185,18;388,4064058;-52,65074269;180,16;51,57135824;-2,492981234;195,18;2446,021248;227,4360159;210,28;9439,975498;-526,6023754;200,32;3714,654922;-554,2678096;190,28;11363,61305;-1509,120774
215,44;19,95158822;0,749073796;210,32;14363,85606;-1700,44079;190,4;2156,002656;-915,6734282;185,36;1,623114462;-0,001155605;200,4;452,6254534;-47,41236376;185,36;326,1299629;-37,98145472;180,32;42,3629588;-1,69514546;195,36;2424,80196;358,5856782;210,56;9341,96677;-603,8721111;200,64;3418,49385;-481,3526276;190,56;10914,48519;-1454,497029
215,66;23,06885192;1,057998656;210,48;14135,9274;-1960,922223;190,6;1939,955596;-805,8963971;185,54;1,194354815;-0,000622658;200,6;380,7331215;-35,37640297;185,54;272,4007376;-27,05622847;180,48;34,64572059;-1,140349716;195,54;2423,184062;483,4160827;210,84;9233,356008;-675,3728495;200,96;3143,377716;-413,9000223;190,84;10472,46549;-1397,296835
215,88;26,84525423;1,476210541;210,64;13885,59345;-2198,39881;190,8;1737,011554;-697,8589243;185,72;0,87438916;-0,00033175;200,8;319,2057476;-26,17119685;185,72;226,3303991;-19,03496263;180,64;28,21729615;-0,759009895;195,72;2439,522532;601,4522021;211,12;9114,889892;-740,3767235;201,28;2888,930572;-351,9052897;191,12;10038,90798;-1337,860214
