X b3lyp631;Y b3lyp631;DY/DX b3lyp631;X b3lyp6311;Y b3lyp6311;DY/DX b3lyp6311;X b3lyp6311++;Y b3lyp6311++;DY/DX b3lyp6311++;X c-b631;Y c-b631;DY/DX c-b631;X c-b6311;Y c-b6311;DY/DX c-b6311;X c-b6311++;Y c-b6311++;DY/DX c-b6311++;X wb631;Y wb631;DY/DX wb631;X wb6311;Y wb6311;DY/DX wb6311;X wb6311++;Y wb6311++;DY/DX wb6311++;X b3lyp fit2;Y b3lyp fit2;DY/DX b3lyp fit2;X c-b fit2;Y c-b fit2;DY/DX c-b fit2;X wb fit2;Y wb fit2;DY/DX wb fit2
259,12;302,9589896;38,58004289;244,96;455,4711023;56,51000658;250,8;1443,663606;-405,0189888;217,88;1303,297235;-480,1778419;220,8;686,3949363;30,46818807;223,72;2925,738411;430,661268;210,8;694,7865055;2,132624016;206,64;710,6218861;-142,888725;223,72;831,3206894;-144,5209789;253,28;904,5588856;-119,0252191;239,12;214,6382278;-13,58185127;239,12;34,20405952;-1,220856766
259,4;304,4562437;32,43792951;245,2;464,9757033;45,86317576;251;1375,161383;-381,9976141;218,1;1222,976144;-446,0094609;221;679,8347172;15,9579748;223,9;2955,316398;350,4944506;211;677,0525523;33,14181438;206,8;709,604271;-133,9030038;223,9;811,1385079;-161,2817954;253,6;876,8939305;-116,6896679;239,4;199,8145273;-11,89761736;239,4;31,4541314;-1,04435336
259,68;305,5014959;25,60299811;245,44;473,4516512;34,49383006;251,2;1307,202952;-358,0414852;218,32;1143,607993;-408,523945;221,2;672,0118512;0,019397179;224,08;2977,780705;264,7995764;211,2;664,9561915;62,56311752;206,96;708,9293701;-121,785977;224,08;789,8607062;-175,596934;253,92;849,1135726;-113,878981;239,68;185,8141397;-10,39466753;239,68;28,89692727;-0,891137808
259,96;305,9837318;18,22679125;245,68;480,8876172;22,66402253;251,4;1240,047801;-333,558739;218,54;1065,957471;-369,1584634;221,4;662,9079111;-16,88142104;224,26;2992,887707;175,001763;211,4;658,2008299;90,51906644;207,12;708,7142157;-106,8068831;224,26;767,5533967;-187,3234215;254,24;821,2838608;-110,650213;239,96;172,6096773;-9,05782386;239,96;26,5217045;-0,758520521
260,24;305,8114201;10,47716525;245,92;487,2858533;10,65549402;251,6;1173,935483;-308,9214455;218,76;990,7209265;-329,1851244;221,6;652,5177712;-34,25536339;224,44;3000,462554;82,62446101;211,6;656,4318023;117,0512122;207,28;709,061869;-89,28494301;224,44;744,2963412;-196,3882443;254,56;793,4693577;-107,060619;240,24;160,1729548;-7,872497613;240,24;24,31805909;-0,644058219
260,52;304,9122778;2,53256108;246,16;492,661928;-1,239760662;251,8;1109,084796;-284,4618039;218,98;918,5204568;-289,6785556;221,8;640,8503679;-51,61062501;224,62;3000,400279;-10,75263951;211,8;659,2437904;142,1068943;207,44;710,059481;-69,58193538;224,62;720,1812139;-202,7854189;254,88;765,7327822;-103,1668505;240,52;148,4751907;-6,824785603;240,52;22,27594031;-0,545542218
260,8;303,2327984;-5,424330506;246,4;497,0441837;-12,72938668;252;1045,693224;-260,4698059;219,2;849,8999576;-251,4988033;222;627,9291115;-68,47217005;224,8;2992,665953;-103,5375988;212;666,1884081;165,5341286;207,6;711,7766493;-48,09477615;224,8;695,3097559;-206,5711574;255,2;738,1346856;-99,02423202;240,8;137,487196;-5,901540594;240,8;20,38566215;-0,46098524
261,08;300,737559;-13,21314191;246,64;500,4729248;-23,53057909;252,2;983,9366494;-237,1922541;219,42;785,3230207;-215,2880489;222,2;613,7919444;-84,39945018;224,98;2977,293899;-194,1703488;212,2;676,7818812;187,0845866;207,76;714,2641025;-25,24823572;224,98;669,7918625;-207,8574295;255,52;710,7331652;-94,68612601;241,08;127,1795499;-5,09041872;241,08;18,63791192;-0,388607272
261,36;297,4083261;-20,66226876;246,88;502,9993581;-33,37957592;252,4;923,9693053;-214,8329953;219,64;725,1725099;-181,4790064;222,4;598,4910526;-99,00162697;225,16;2954,385991;-281,1652021;212,4;690,5127621;206,424302;207,92;717,5527346;-1,487851386;225,16;643,7436436;-206,8042742;255,84;683,5836126;-90,20338832;241,36;117,5227622;-4,37990686;241,36;17,02375614;-0,32682086
261,64;293,2429802;-27,61482738;247,12;504,6843074;-42,04033689;252,6;865,923956;-193,5542036;219,86;669,7516202;-150,3125128;222,6;582,092247;-111,9497141;225,34;2924,109093;-363,1501129;212,6;706,8496241;223,1513939;208,08;721,6530063;22,72697175;225,34;617,2854936;-203,6112389;256,16;656,7384977;-85,62391589;241,64;108,4874222;-3,759332845;241,64;15,53464385;-0,274216203
261,92;288,254285;-33,93382302;247,36;505,5967371;-49,31206695;252,8;809,9122925;-173,4785359;220,08;619,2861987;-121,8617324;222,8;564,6740384;-122,9852523;225,52;2886,691699;-438,9012357;212,8;725,2486828;236,8197632;208,24;726,5547216;46,92972918;225,52;590,5402067;-198,5083302;256,48;630,2471891;-80,99228567;241,92;100,0443341;-3,218861193;241,92;14,16240769;-0,229546345
262,2;282,4685242;-39,50628279;247,6;505,8121175;-55,03531569;253;756,0255149;-154,6919781;220,3;573,9281004;-96,0605214;223;546,3264429;-131,9253399;225,7;2842,419836;-507,3715857;213;745,1612937;246,9673981;208,4;732,2271824;70,65354358;225,7;563,6311679;-191,7468508;256,8;604,1558069;-76,34948236;242,2;92,16463993;-2,749476936;242,2;12,89926284;-0,191712696
262,48;275,9240337;-44,24618157;247,84;505,4106728;-59,09646595;253,2;704,3350846;-137,2472016;220,52;533,75935;-72,7337733;223,2;527,1495537;-138,6640455;225,88;2791,63233;-567,7129022;213,2;766,0412708;253,1476456;208,56;738,6197135;93,43794808;225,88;536,6806472;-183,5904648;257,12;578,5071101;-71,73271046;242,48;84,81992867;-2,342959858;242,48;11,73780402;-0,159751064
262,76;268,6696571;-48,09606902;248,08;504,4755548;-61,43051015;253,4;654,8936214;-121,1672618;220,74;498,7968914;-51,62793943;223,4;507,2519268;-143,1704231;226,06;2734,715515;-619,2901562;213,4;787,3519669;254,961592;208,72;745,6625454;114,8358122;226,06;509,8082207;-174,3067949;257,44;553,3404154;-67,17528534;242,76;77,98233349;-1,991851292;242,76;10,67100086;-0,132818352
263,04;260,7631515;-51,02738784;248,32;503,0909844;-62,02209656;253,6;607,7359243;-106,4494791;220,96;468,9977255;-32,4403212;223,6;486,7488266;-145,4835082;226,24;2672,097504;-661,688485;213,6;808,573054;252,0895684;208,88;753,2680348;134,4204636;226,24;483,129337;-164,1597999;257,76;528,6915462;-62,70659668;243,04;71,62461655;-1,689415332;243,04;9,69219162;-0,110180005
263,32;252,2695733;-53,03954949;248,56;501,3404081;-60,90490328;253,8;562,8800933;-93,06936644;221,18;444,2642587;-14,84612561;223,8;465,7603809;-145,7048058;226,42;2604,2421;-694,7126798;213,8;829,2069329;244,3197791;209,04;761,332195;151,7930092;226,42;456,7540434;-153,4031231;258,08;504,5928105;-58,35213698;243,32;65,72024239;-1,429596165;243,32;8,795075721;-0,091198285
263,6;243,2596699;-54,15790008;248,8;499,3047097;-58,15946192;254;520,3287286;-80,98448278;221,4;424,4497123;1,477381274;224;444,4096941;-143,9888639;226,6;2531,642479;-718,379663;214;848,784704;231,572161;209,2;769,7365059;166,5897986;226,6;430,785883;-142,27454;258,4;481,0730051;-54,1335874;243,6;60,24344017;-1,206972913;243,6;7,973705005;-0,075321409
263,88;233,8083039;-54,43076183;249,04;497,0605212;-53,90960379;254,2;480,0701881;-70,13811584;221,62;409,3634752;16,83001344;224,2;422,8209663;-140,5325718;226,78;2454,81474;-732,9046676;214,2;866,8716219;213,9158208;209,36;778,3499648;178,489906;226,78;405,3209673;-130,9915765;258,72;458,1574457;-50,06895286;243,88;55,16925555;-1,016713258;243,88;7,222474053;-0,062073562
264,16;223,9929346;-53,9257718;249,28;494,6786701;-48,31773608;254,4;442,0798812;-60,46271694;221,84;398,7763076;31,47129084;224,4;401,1176611;-135,5638227;226,96;2374,291425;-738,682051;214,4;883,0719635;191,5787565;209,52;787,0313366;187,2224421;226,96;380,4472289;-119,7483079;259,04;435,8680179;-46,17273814;244,16;50,4735927;-0,854526829;244,16;6,536109659;-0,05104578
264,44;213,8921782;-52,72575868;249,52;492,2227968;-41,57917607;254,6;406,3215804;-51,88303273;222,06;392,4253385;45,60662373;224,6;379,4207642;-129,330146;227,14;2290,615117;-736,2618362;214,6;897,0332386;164,9490402;209,68;795,6315602;192,5734498;227,14;356,2438495;-108,7133032;259,36;414,2232513;-42,45615726;244,44;46,13324724;-0,716619215;244,44;5,909659622;-0,041887683
264,72;203,584466;-50,92440064;249,76;489,7481731;-33,91577829;254,8;372,7487339;-44,31889669;222,28;390,0188205;59,37706577;224,8;357,8471667;-122,0878467;227,32;2204,332209;-726,3231711;214,8;908,4496791;134,5671739;209,84;803,9962636;194,3920963;227,32;332,7808623;-98,02863501;259,68;393,2384096;-38,92736823;244,72;42,12593063;-0,599647253;244,72;5,338480994;-0,034300024
265;193,146818;-48,62189415;250;487,3007431;-25,56908552;255;341,3057622;-37,68766098;222,5;391,2406336;72,85262636;225;336,5082024;-114,0920965;227,5;2115,986922;-709,6459262;215;917,0649522;101,1099105;210;811,9683395;192,5958477;227,5;310,1189175;-87,80984461;260;372,9255996;-35,59172607;245;38,43028681;-0,500676118;245;4,818227919;-0,02802801
265,28;182,6537433;-45,92083789;250,24;484,9164067;-16,79322185;255,2;311,9293256;-31,90626381;222,72;395,7545446;86,02913346;225,2;315,5083636;-105,5883203;227,68;2026,115661;-687,0816283;215,2;922,6740548;65,36639142;210,16;819,390534;187,1743121;227,68;288,3092039;-78,14672695;260,32;353,2938925;-32,45204733;245,28;35,02590162;-0,417138586;245,28;4,34483917;-0,022855352
265,56;172,1762782;-42,92250073;250,48;482,6205541;-7,847729064;255,4;284,5495494;-26,89293991;222,94;403,2082454;98,82863761;225,4;294,9442119;-96,80510423;227,86;1935,241774;-659,5248399;215,4;925,124362;28,20796892;210,32;826,1080013;178,1914596;227,86;267,3935124;-69,10478828;260,64;334,3494585;-29,50888019;245,56;31,89330586;-0,346796741;245,56;3,91452551;-0,01859899
265,84;161,7811674;-39,72360145;250,72;480,4278584;1,009472721;255,6;259,091197;-22,56859165;223,16;413,2372009;111,1033285;225,6;274,9034942;-87,94874567;228,04;1843,870767;-627,8859758;215,6;924,3158156;-9,446510903;210,48;831,9707784;165,7859713;228,04;247,4044287;-60,7272236;260,96;316,0957118;-26,76077447;245,84;29,01397234;-0,287706297;245,84;3,523756964;-0,015104435
266,12;151,5301924;-36,4136845;250,96;478,3423229;9,528838979;255,8;235,4747812;-18,85784558;223,38;425,4683434;122,6428844;225,8;255,46447;-79,19946194;228,22;1752,486025;-593,0663854;215,8;920,2002607;-46,66789943;210,64;836,836137;150,1695401;228,22;228,3656403;-53,03726385;261,28;298,5334634;-24,20454724;246,12;26,37030794;-0,238183613;246,12;3,16925009;-0,012241681
266,4;141,4796448;-33,073133;251,2;476,3575752;17,47552677;256;213,6176081;-15,68982451;223,6;439,5236473;133,1850852;226;236,695448;-70,70918603;228,4;1661,545068;-555,9363512;216;912,7799547;-82,55421617;210,8;840,570774;131,623028;228,4;210,2923419;-46,04075185;261,6;281,66108;-21,83553975;246,4;23,94564081;-0,196775423;246,4;2,84795534;-0,009901632
266,68;131,6799429;-29,77182124;251,44;474,4573946;24,63516661;256,2;193,4347462;-12,99866822;223,82;455,0236175;142,4293964;226,2;218,6545265;-62,60080819;228,58;1571,476374;-517,3164636;216,2;902,10529;-116,2662304;210,96;843,0528045;110,490482;228,58;193,1917238;-39,72881989;261,92;265,4746491;-19,64786252;246,68;21,7242038;-0,162231241;246,68;2,557044565;-0,00799299
266,96;122,1753849;-26,56837491;251,68;472,616453;30,8189682;256,4;174,8399191;-10,72383736;224,04;471,5907143;150,0530738;226,4;201,3895269;-54,96866998;228,76;1482,676768;-477,9626436;216,4;888,2717933;-147,0591683;211,12;844,173527;87,17111736;228,76;177,0635271;-34,08055887;262,24;249,9681449;-17,63462613;246,96;19,69111416;-0,133478359;246,96;2,293898749;-0,006439558
267,24;113,0040305;-23,50998079;251,92;470,8012459;35,86806047;256,6;157,7463181;-8,810234918;224,26;488,8527302;155,7291752;226,6;184,9381058;-47,88008484;228,94;1395,509387;-438,5549053;216,6;871,4164768;-174,3088773;211,28;843,8389362;62,10947414;228,94;161,9006502;-29,06558832;262,56;235,1335981;-15,78815552;247,24;17,83235045;-0,109599339;247,24;2,056095989;-0,00517791
267,52;104,1976999;-20,63266817;252,16;468,9711854;39,65697876;256,8;142,0673334;-7,208178388;224,48;506,4461211;159,145697;226,8;169,3280285;-41,3776454;229,12;1310,30221;-399,6897882;216,8;851,7136314;-197,5312051;211,44;841,9709635;35,7840519;229,12;147,6897928;-24,64645608;262,88;220,9612635;-14,10018664;247,52;16,13472687;-0,089811836;247,52;1,841399811;-0,004155393
267,8;95,78208002;-17,96197291;252,4;467,0798244;42,09622464;257;127,7172062;-5,873253625;224,7;524,0192835;160,024914;227;154,5775844;-35,48207927;229,3;1227,347128;-361,8762541;217;829,3701662;-216,3938382;211,6;838,5084305;8,694806803;229,3;134,4121213;-20,78081608;263,2;207,4397881;-12,56204454;247,8;14,58586558;-0,073450632;247,8;1,647747815;-0,003328404
268,08;87,77692382;-15,51389024;252,64;465,0761794;43,13383972;257,2;114,6116001;-4,766078583;224,92;541,2357569;158,1419047;227,2;140,6961223;-30,19542989;229,48;1146,899537;-325,5347313;217,2;804,6206019;-230,7203669;211,76;833,4077099;-18,65004257;229,48;122,0439453;-17,42335055;263,52;194,5563758;-11,16480252;248,08;13,17416741;-0,059951696;248,08;1,473240719;-0,00266093
268,36;80,1963292;-13,29602428;252,88;462,9061186;42,75595285;257,4;102,6680967;-3,852001984;225,14;557,7773211;153,3412065;227,4;127,684685;-25,50436351;229,66;1069,178418;-290,9989074;217,4;777,7218351;-240,4868398;211,92;826,6430891;-45,74741541;229,66;110,5573909;-14,52741933;263,84;182,2969487;-9,89942253;248,36;11,88878125;-0,048838121;248,36;1,316131791;-0,002123301
268,64;73,04908442;-11,30884844;253,12;460,5137796;40,98628341;257,6;91,80661627;-3,10075863;225,36;573,3469467;145,5505796;227,6;115,5367198;-21,38343449;229,84;994,366856;-258,5198232;217,6;748,9477896;-245,811522;212,08;818,2068419;-72,11247625;229,84;99,92106314;-12,0464327;264,16;170,6463047;-8,756877013;248,64;10,7195727;-0,039707763;248,64;1,174816724;-0,001691131
268,92;66,33906553;-9,547001474;253,36;457,8429841;37,88460962;257,8;81,94976906;-2,486099707;225,58;587,671553;134,7909742;227,8;104,2388441;-17,7981753;230,02;922,6129696;-228,271791;217,8;718,5840701;-246,9389338;212,24;808,1090179;-97,29096414;230,02;90,10068594;-9,934955452;264,48;159,5882687;-7,728253114;248,92;9,657091975;-0,032222429;248,92;1,047823932;-0,001344429
269,2;60,06567276;-8,000555817;253,6;454,8386179;33,54424126;258;73,02313956;-1,985413201;225,8;600,5045203;121,1819792;228;93,77164592;-14,7079128;230,2;854,031194;-200,3596647;218;686,9227268;-244,2195059;212,4;796,3769611;-120,8702955;230,2;81,05971384;-8,149558721;264,8;149,105839;-6,804840017;249,2;8,69254163;-0,026098453;249,2;0,933805302;-0,001066842
269,48;54,22429311;-6,656209068;253,84;451,4479445;28,0885686;258,2;64,95550966;-1,57934649;226,02;611,6279044;104,9422856;228,2;84,11049888;-12,06824522;230,38;788,7038707;-174,8270058;218,2;654,2572353;-238,0863324;212,56;783,0545798;-142,4890528;230,38;72,75990841;-6,649442282;265,12;139,1813265;-5,978200581;249,48;7,817744193;-0,021098526;249,48;0,831527394;-0,000845027
269,76;48,80677717;-5,498362564;254,08;447,6218279;21,66679247;258,4;57,679025;-1,251440436;226,24;620,8543014;86,38499461;228,4;75,22637581;-9,83314476;230,56;726,6830961;-151,6647303;218,4;620,8777808;-229,0305324;212,72;768,2013874;-161,8445508;230,56;65,16187462;-5,39685406;265,44;129,7964871;-5,240228473;249,76;7,025109996;-0,01702462;249,76;0,739863093;-0,000668122
270,04;43,80191964;-4,510064081;254,32;443,3158378;14,44897199;258,6;51,12930935;-0,987781845;226,46;628,0283148;65,90792636;228,6;67,08664466;-7,956675846;230,74;667,9927778;-130,8198669;218,6;587,0669264;-217,5766551;212,88;751,891342;-178,6982622;230,74;58,22555364;-4,357335618;265,76;120,9326469;-4,583192098;250,04;6,307605376;-0,013711902;250,04;0,657783708;-0,000527307
270,32;39,19593384;-3,673803002;254,56;438,4912196;6,620554908;258,8;45,24553241;-0,776679047;226,68;633,0275839;43,97940703;228,8;59,65583401;-6,39433989;230,92;612,6308509;-112,2041161;218,8;553,095731;-204,2594015;213,04;734,2115114;-192,8789864;230,92;51,9106696;-3,499822748;266,08;112,5708196;-3,999766672;250,32;5,658721432;-0,011023511;250,32;0,584351514;-0,000415431
270,6;34,97291203;-2,9721559;254,8;433,1157132;-1,62342256;259;39,97043584;-0,608363576;226,9;635,763342;21,12030685;229;52,89635705;-5,104072775;231,1;560,5716059;-95,70195948;219;519,2203648;-189,6027076;213,2;715,260596;-204,2837461;231,1;46,17712897;-2,796629397;266,4;104,6918163;-3,483055772;250,6;5,072443464;-0,008846082;250,6;0,518712734;-0,000326716
270,88;31,11526463;-2,388288124;255,04;427,1642076;-10,08426429;259,2;35,25032254;-0,474719468;227,12;636,1804827;-2,116654095;229,2;46,76918545;-4,046931841;231,28;511,7680864;-81,17812832;219,2;485,6792584;-174,1019614;213,36;695,1473392;-212,8764923;231,28;40,98537231;-2,223341228;266,72;97,27634717;-3,02660369;250,88;4,543221237;-0,007085942;250,88;0,460090938;-0,000256497
271,16;27,60413274;-1,906322563;255,28;420,6192258;-18,56546326;259,4;31,03501403;-0,369040523;227,34;634,2571249;-25,16914491;229,4;41,23446653;-3,187515383;231,46;466,1545134;-68,48430072;219,4;452,6908025;-158,2098468;213,52;673,9888589;-218,6847903;231,46;36,29667878;-1,758642563;267,04;90,3051153;-2,624399855;251,16;4,065940146;-0,005665869;251,16;0,407780859;-0,000201022
271,44;24,41976966;-1,511590555;255,52;413,471237;-26,87826683;259,6;27,27778041;-0,285814994;227,56;630,0036814;-47,4877348;229,6;36,25207935;-2,494160099;231,64;423,6487001;-57,4649465;219,6;420,4516038;-142,3260234;213,68;651,9089303;-221,7947307;231,64;32,0734249;-1,38409748;267,36;83,75890269;-2,270876544;251,44;3,635893389;-0,004522352;251,44;0,361142606;-0,000157274
271,72;21,54188832;-1,190781939;255,76;405,7187964;-34,84676757;259,8;23,93524731;-0,220536496;227,78;623,4614454;-68,55740855;229,8;31,78212702;-1,938961464;231,82;384,1544234;-47,96228815;219,8;389,1352861;-126,7906055;213,84;629,0362533;-222,3443718;231,82;28,27929921;-1,083902708;267,68;77,61864847;-1,960900998;251,72;3,248755195;-0,003603278;251,72;0,319596265;-0,000122838
272;18,94997277;-0,932011995;256;397,3685185;-42,3123516;260;20,96728388;-0,169539479;228;614,7007267;-87,91691469;230;27,78536458;-1,497659254;232;347,5637226;-39,82038383;220;358,8918149;-111,8811872;214;605,5027312;-220,5160576;232;24,87947547;-0,844626827;268;71,86551946;-1,689763003;252;2,900555158;-0,002865981;252;0,282616867;-9,57799E-05
272,28;16,62355266;-0,724822567;256,24;388,4348933;-49,13736707;260,2;18,33687561;-0,129857298;228,22;603,8185758;-105,1749491;230,2;24,22356285;-1,149426203;232,18;313,7591005;-32,88837009;220,2;329,8473125;-97,81300247;214,16;581,4417914;-216,5279767;232,18;21,84074699;-0,654947335;268,32;66,48097332;-1,45315886;252,28;2,587653711;-0,002275607;252,28;0,249729704;-7,45571E-05
272,56;14,54244087;-0,560133499;256,48;378,9399557;-55,20791208;260,4;16,0099854;-0,099100786;228,44;590,9361494;-120,0224146;230,4;21,0598104;-0,876592663;232,36;282,6156067;-27,02292533;220,4;302,1043216;-84,74169597;214,32;556,9867707;-210,6253303;232,36;19,13162531;-0,505394388;268,64;61,44681457;-1,247172617;252,56;2,306718765;-0,001803748;252,56;0,220505991;-5,79406E-05
272,84;12,68693493;-0,430158738;256,72;368,9128232;-60,4356823;260,6;13,95540595;-0,075355158;228,66;576,1957757;-132,2402757;230,6;18,25875643;-0,664334598;232,54;254,0027852;-22,09003162;220,6;275,7424693;-72,76812496;214,48;532,2693897;-203,071462;232,54;16,72240645;-0,388107638;268,96;56,74524368;-1,068255304;252,84;2,054703515;-0,001427302;252,84;0,19455884;-4,49534E-05
273,12;11,03798372;-0,328299448;256,96;358,3891189;-64,75886061;260,8;12,14460646;-0,057093122;228,88;559,7577865;-141,7028272;230,8;15,78679839;-0,500346817;232,72;227,7864757;-17,96612198;220,8;250,8194767;-61,94459966;214,64;507,4183346;-194,1392698;232,72;14,58520802;-0,296610532;269,28;52,35889962;-0,913202835;253,12;1,828825411;-0,001127517;253,12;0,171539537;-3,48203E-05
273,4;9,577321377;-0,249024329;257,2;347,4102967;-68,14207293;261;10,55157593;-0,043102173;229,1;541,7971866;-148,3764853;231;13,61221882;-0,374518188;232,9;203,8304583;-14,53870452;221;227,3724588;-52,28199751;214,8;482,5579625;-184,1031808;232,9;12,69398069;-0,225604666;269,6;48,27089614;-0,779133144;253,4;1,626546294;-0,000889209;253,4;0,15113411;-2,69278E-05
273,68;8,287570694;-0,187745222;257,44;336,0228895;-70,57547227;261,2;9,152665268;-0,03242415;229,32;522,500234;-152,3144767;231,2;11,70527614;-0,278621;233,08;181,9979379;-11,70655448;221,2;205,4194564;-43,7572442;214,96;457,8071448;-173,2319167;233,08;11,02449728;-0,17078548;269,92;44,46485218;-0,663463033;253,68;1,445553669;-0,000700107;253,68;0,133060158;-2,07908E-05
273,96;7,152318704;-0,140694159;257,68;324,2776973;-72,07304689;261,4;7,926430274;-0,024305329;229,54;502,0610038;-153,648019;231,4;10,03825447;-0,206022682;233,26;162,1528645;-9,379561119;221,4;184,9611429;-36,32073221;215,12;433,2782557;-161,7822206;233,26;9,554322669;-0,128679421;270,24;40,9249167;-0,56388514;253,96;1,283743094;-0,000550314;253,96;0,117063943;-0,000016027
274,24;6,156167188;-0,104806259;257,92;312,2289383;-72,67027442;261,6;6,85347681;-0,018155454;229,76;480,6780052;-152,5747481;231,6;8,585477673;-0,151424813;233,44;144,1610927;-7,478309769;221,6;165,982651;-29,903336;215,28;409,0763142;-149,9936611;233,44;8,262767754;-0,096501973;270,56;37,6357884;-0,478345345;254,24;1,139201665;-0,000431866;254,24;0,102917708;-1,23352E-05
274,52;5,284761008;-0,077611428;258,16;299,933379;-72,42126298;261,8;5,91630974;-0,013514331;229,98;458,5509196;-149,3452442;231,8;7,323292715;-0,110631794;233,62;127,8913819;-5,933470905;221,8;148,4554686;-24,42277478;215,44;385,2982812;-138,084569;233,62;7,130830153;-0,072035343;270,88;34,58273056;-0,405020887;254,52;1,010192542;-0,000338364;254,52;0,090417225;-9,4789E-06
274,8;4,524797156;-0,057136572;258,4;287,4494633;-71,39553095;262;5,099186596;-0,010024735;230,2;435,877518;-144,2485387;232;6,230027188;-0,080349536;233,8;113,2162431;-4,68505887;222;132,3393553;-19,78916075;215,6;362,0325126;-126,2491133;233,8;6,141124521;-0,053524246;271,2;31,75158154;-0,342299383;254,8;0,895140511;-0,000264682;254,8;0,079379547;-7,2728E-06
275,08;3,864017344;-0,041819129;258,64;274,8364578;-69,67457923;262,2;4,387976894;-0,007410561;230,42;412,8508123;-137,5974527;232,2;5,285925813;-0,058013157;233,98;100,0126407;-3,681612995;222,2;117,5842381;-15,90964954;215,76;339,3583645;-114,6554744;233,98;5,277804842;-0,039588031;271,52;29,12876115;-0,288758899;255,08;0,792618508;-0,000206715;255,08;0,069640948;-5,5715E-06
275,36;3,291186833;-0,030431952;258,88;262,1536271;-67,34840502;262,4;3,770027769;-0,005459311;230,64;389,6564826;-129,7145334;232,4;4,473070197;-0,041641667;234,16;88,16255675;-2,879344406;222,4;104,1320502;-12,69217536;215,92;317,3459466;-103,4450356;234,16;4,526480955;-0,029147302;271,84;26,70127336;-0,243149192;255,36;0,701335089;-0,000161189;255,36;0,061055051;-4,2617E-06
275,64;2,796062066;-0,02201912;259,12;249,4594553;-64,51209393;262,6;3,2340364;-0,004008131;230,86;366,4706162;-120,9192329;232,6;3,775285898;-0,029717112;234,34;77,55342737;-2,241282759;222,6;91,91848146;-10,04830593;216,08;296,056015;-92,73248391;234,34;3,874131285;-0,021363206;272,16;24,45670563;-0,20437416;255,64;0,620122792;-0,000125493;255,64;0,05349111;-3,2549E-06
275,92;2,369349444;-0,015841863;259,36;236,810923;-61,26261032;262,8;2,769929579;-0,002932729;231,08;343,4577829;-111,5168202;232,8;3,178040358;-0,021085313;234,52;68,07846312;-1,736448968;222,8;80,87461664;-7,895290262;216,24;275,5399954;-82,60668921;234,52;3,309013518;-0,015587641;272,48;22,38322527;-0,171475568;255,92;0,547927343;-9,75511E-05;255,92;0,046832456;-2,4822E-06
276,2;2,002657406;-0,011333634;259,6;224,2628513;-57,69588418;263;2,368750608;-0,002138634;231,3;320,7694613;-101,7893563;233;2,668334928;-0,014875314;234,7;59,63686273;-1,339072759;223;70,92844236;-6,157397197;216,4;255,8401268;-73,13222161;234,7;2,820574722;-0,011322762;272,8;20,46957306;-0,143618016;256,2;0,48379768;-7,57139E-05;256,2;0,040975076;-1,8901E-06
276,48;1,688443718;-0,008063224;259,84;211,8673193;-53,90426968;263,2;2,022553588;-0,001554333;231,52;298,5428218;-91,98889882;233,2;2,234593732;-0,010434756;234,88;52,13393234;-1,02786769;223,2;62,00620987;-4,766655924;216,56;236,9897111;-64,35135915;234,88;2,399362196;-0,008188311;273,12;18,70505459;-0,120075168;256,48;0,426876725;-5,86755E-05;256,48;0,035826331;-1,4372E-06
276,76;1,419959658;-0,005704856;260,08;199,673161;-49,97442578;263,4;1,724305086;-0,001125908;231,74;276,8998628;-82,3329538;233,4;1,866551739;-0,007278562;235,06;45,48112084;-0,785371161;223,4;54,03364535;-3,663112932;216,72;219,0134585;-56,28644382;235,06;2,036936105;-0,005895463;273,44;17,07952944;-0,100217184;256,76;0,37639288;-4,54026E-05;256,76;0,031303782;-1,0912E-06
277,04;1,191192569;-0,004014175;260,32;187,7255448;-45,98564546;263,6;1,467793045;-0,00081287;231,96;255,9468874;-73,00206238;233,6;1,555144025;-0,005048622;235,24;39,59598259;-0,597352796;223,6;46,93700475;-2,794715978;216,88;201,9279135;-48,94245115;235,24;1,725784775;-0,004226052;273,76;15,58339861;-0,083499314;257,04;0,331652198;-3,50796E-05;257,04;0,027334137;-8,272E-07
277,32;0,996808004;-0,0028092;260,56;176,0656369;-42,00863791;263,8;1,247542764;-0,000584934;232,18;235,7743038;-64,13930937;233,8;1,292397823;-0,003482416;235,42;34,40207765;-0,452291387;223,8;40,64397366;-2,116926223;217,04;185,7419485;-42,30965233;235,42;1,459243333;-0,003016174;274,08;14,20759047;-0,0694516;257,32;0,292031184;-2,70633E-05;257,32;0,023852296;-6,263E-07
277,6;0,832092495;-0,001955341;260,8;164,730348;-38,10474856;264;1,058739697;-0,000419535;232,4;216,4567221;-55,85146721;234;1,071328631;-0,00238883;235,6;29,82881988;-0,340918204;224;35,08441658;-1,592147026;217,2;170,4573108;-36,3662639;235,6;1,231416211;-0,002143355;274,4;12,94354536;-0,057669616;257,6;0,25697019;-2,08482E-05;257,6;0,020800484;-4,734E-07
277,88;0,692897786;-0,001353736;261,04;153,7521618;-34,32558541;264,2;0,897158792;-0,000299926;232,62;198,0533193;-48,21144695;234,2;0,88584136;-0,001629681;235,78;25,811282;-0,255822818;224,2;30,19098265;-1,189043543;217,36;156,0692109;-31,08099817;235,78;1,037103906;-0,001516557;274,72;11,78319917;-0,047806182;257,88;0,225967359;-1,60369E-05;257,88;0,018127472;-3,574E-07
