X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
201;1242,125476;305,9916227;190,4;283,884396;9,577163915;172,44;485,0349317;244,7871176;208,56;244,7104357;97,65303735;136,32;0,08554835;3,82E-06;171,4;6,286E-07;0;172,64;0,004511276;2,4E-09;152,64;4,1332E-06;0;180,8;8,5584E-06;0;132,44;1,32168484;0,001061922
201,5;1301,863252;163,4163049;190,6;354,5035302;14,73834194;172,66;557,4388303;291,4664487;208,84;264,9186624;101,6489172;136,48;0,15356702;1,25E-05;172,1;1,8909E-06;0;172,96;0,006831917;5,6E-09;152,96;0,000007558;0;181,2;1,42988E-05;0;132,66;1,885012031;0,002164448
202;1320,930183;-8,254047795;190,8;439,6399751;22,3386018;172,88;634,2264947;336,977564;209,12;284,5524414;102,3255095;136,64;0,270999675;3,97E-05;172,8;5,4725E-06;0;173,28;0,010267838;1,29E-08;153,28;1,36517E-05;0;181,6;2,36485E-05;0;132,88;2,663054929;0,004323319
202,5;1298,124306;-175,8775186;191;541,4892561;33,34847293;173,1;714,5489008;377,9597875;209,4;303,3887647;99,19353694;136,8;0,470190662;0,00012114;173,5;0,000015252;0;173,6;0,015315866;2,91E-08;153,6;0,000024361;0;182;3,87219E-05;0;133,1;3,727041425;0,008463945
203;1236,171998;-308,3471886;191,2;662,3949086;49,03693472;173,32;797,4182413;410,831013;209,68;321,2737164;91,9926388;136,96;0,802164106;0,00035684;174,2;4,09668E-05;0;173,92;0,022675816;6,45E-08;153,92;4,29528E-05;0;182,4;6,27789E-05;0;133,32;5,167784127;0,016243602
203,5;1141,219041;-385,8814007;191,4;804,8166263;71,02487205;173,54;881,7438073;432,2087953;209,96;338,149532;80,7405278;137,12;1,345815977;0,001014352;174,9;0,000106132;0;174,24;0,033325401;0,000000141;154,24;7,48404E-05;0;182,8;0,000100792;0;133,54;7,099669712;0,030564191
204;1021,844804;-404,3715064;191,6;971,2879024;101,3321094;173,76;966,3747727;439,3851259;210,24;354,0830309;65,75636587;137,28;2,220701887;0,002783009;175,6;0,000265399;1E-10;174,56;0,048619543;3,036E-07;154,56;0,000128881;0;183,2;0,000160266;1E-10;133,76;9,665020904;0,056393616
204,5;887,8142994;-373,7290762;191,8;1164,362791;142,4097952;173,98;1050,147083;430,7790807;210,52;369,294704;47,65371918;137,44;3,604338158;0,007371048;176,3;0,000641093;5E-10;174,88;0,070420808;6,436E-07;154,88;0,000219383;1E-10;183,6;0,000252415;3E-10;133,98;13,03872736;0,102046298
205;748,8126594;-311,9956096;192;1386,551858;197,1478606;174,2;1131,931264;406,2817052;210,8;384,1876651;27,30274669;137,6;5,754925533;0,018849871;177;0,001497021;2,9E-09;175,2;0,101269128;1,3439E-06;155,2;0,000369185;4E-10;184;0,000393817;7E-10;134,2;17,43299088;0,181124383
205,5;613,3775078;-238,3961725;192,2;1640,247904;268,8457117;174,42;1210,677889;367,4152843;211,08;399,3755903;5,765934044;137,76;9,040255214;0,046550546;177,7;0,003381676;1,54E-08;175,52;0,144600585;2,7648E-06;155,52;0,000614279;1,1E-09;184,4;0,000608738;1,7E-09;134,42;23,10197417;0,31537638
206;488,1723285;-168,1141939;192,4;1927,64263;361,133687;174,64;1285,457717;317,2555018;211,36;415,7086843;-15,78407504;137,92;13,97320536;0,111031867;178,4;0,007394991;7,53E-08;175,84;0,205026777;5,6039E-06;155,84;0,001010706;2,9E-09;184,8;0,000932337;0,000000004;134,64;30,34608334;0,538781006
