X MnCl2wH2O,Y MnCl2wH2O,X MnCl+,Y MnCl+,X MnCl3-,Y MnCl3-,X MnClH2O,Y MnClH2O,X MnCl2,Y MnCl2,X MnH2O,Y MnH2O,X MnCl2wH2O fit2,Y MnCl2wH2O fit2,X MnCl+ fit2,Y MnCl+ fit2,X MnCl3- fit2,Y MnCl3- fit2,X MnClH2O fit2,Y MnClH2O fit2,X MnCl2 fit2,Y MnCl2 fit2,X MnH2O fit2,Y MnH2O fit2
178.16,1.3284623048820992e-30,154.28,0.0,189.18,6.642311524410496e-31,172.24,1.0494852208568582e-28,189.18,2.0425107937562272e-29,150.2,1.2188641647293257e-25,154.28,0.0,138.36,0.0,174.56,5.629359016937895e-29,156.32,0.0,156.32,0.0,134.28,0.0
178.32,2.158751245433411e-30,154.56,0.0,189.36,1.3284623048820992e-30,172.48,2.3248090335436737e-28,189.36,3.321155762205248e-29,150.4,2.6059116572567255e-25,154.56,0.0,138.72,0.0,174.84,9.083361009631352e-29,156.64,1.660577881102624e-31,156.64,0.0,134.56,0.0
178.48,3.819329126536035e-30,154.84,0.0,189.54,2.158751245433411e-30,172.72,5.097974094985055e-28,189.54,5.380272334772501e-29,150.6,5.474892062437729e-25,154.84,0.0,139.08,0.0,175.12,1.4579873796081038e-28,156.96,3.321155762205248e-31,156.96,0.0,134.84,0.0
178.64,6.476253736300233e-30,155.12,0.0,189.72,3.819329126536035e-30,172.96,1.0976419794088344e-27,189.72,8.635004981733644e-29,150.8,1.1300033211557622e-24,155.12,0.0,139.44,0.0,175.4,2.3248090335436737e-28,157.28,6.642311524410496e-31,157.28,0.0,135.12,0.0
178.8,1.0959814015277318e-29,155.4,0.0,189.9,6.642311524410496e-30,173.2,2.324809033543673e-27,189.9,1.3766190634340752e-28,151.0,2.2916057788110264e-24,155.4,0.0,139.8,0.0,175.68,3.686482896047825e-28,157.6,1.3284623048820992e-30,157.6,0.0,135.4,0.0
178.96,1.8432414480239125e-29,155.68,0.0,190.08,1.1457987379608104e-29,173.44,4.848887412819661e-27,190.08,2.1919628030554633e-28,151.2,4.566916306874793e-24,155.68,0.0,140.16,0.0,175.96,5.812022583859183e-28,157.92,2.8229823978744603e-30,157.92,0.0,135.68,0.0
179.12,3.072069080039854e-29,155.96,0.0,190.26,1.9594818997010963e-29,173.68,9.980073065426768e-27,190.26,3.437396213882431e-28,151.4,8.945288940551312e-24,155.96,0.0,140.52,0.0,176.24,9.099966788442379e-28,158.24,5.479907007638659e-30,158.24,0.0,135.96,0.0
179.28,5.11457987379608e-29,156.24,0.0,190.44,3.337761541016274e-29,173.92,2.025905014945201e-26,190.44,5.396878113583528e-28,151.6,1.7223404184656262e-23,156.24,0.0,140.88,0.0,176.52,1.4164729325805382e-27,158.56,1.0461640650946529e-29,158.56,0.0,136.24,0.0
179.44,8.468947193623382e-29,156.52,0.0,190.62,5.629359016937895e-29,174.16,4.0185984722683494e-26,190.62,8.402524078379277e-28,151.8,3.2603263035536367e-23,156.52,0.0,141.24,0.0,176.8,2.1919628030554636e-27,158.88,2.0259050149452012e-29,158.88,0.0,136.52,1.660577881102624e-31
179.6,1.3915642643639986e-28,156.8,0.0,190.8,9.44868814347393e-29,174.4,7.887744935237463e-26,190.8,1.2985719030222518e-27,152.0,6.068535702424444e-23,156.8,0.0,141.6,0.0,177.08,3.387578877449353e-27,159.2,3.835934905347061e-29,159.2,0.0,136.8,3.321155762205248e-31
