X MnCl+;Y MnCl+;DY/DX MnCl+;X MnCl3-;Y MnCl3-;DY/DX MnCl3-;X MnClH2O;Y MnClH2O;DY/DX MnClH2O;X MnCl2;Y MnCl2;DY/DX MnCl2;X MnH2O;Y MnH2O;DY/DX MnH2O;X MnCl+ fit2;Y MnCl+ fit2;DY/DX MnCl+ fit2;X MnCl3- fit2;Y MnCl3- fit2;DY/DX MnCl3- fit2;X MnClH2O fit2;Y MnClH2O fit2;DY/DX MnClH2O fit2;X MnCl2 fit2;Y MnCl2 fit2;DY/DX MnCl2 fit2;X MnH2O fit2;Y MnH2O fit2;DY/DX MnH2O fit2
242,76;3431,552756;670,7108154;246,06;779,1465749;-60,63534554;248,08;429,7583622;83,04836066;246,06;698,8994219;-91,15840309;213,4;1,402897841;0,172302754;252,12;2588,230788;-255,4005569;263,04;51,17184184;-0,222281561;257,44;164,0889249;-21,64105917;257,44;168,0439271;-5,351656453;222,76;6,289327121;-0,666784527
243,04;3572,253785;741,6829998;246,24;705,8914028;-50,65421448;248,32;439,766878;75,54109747;246,24;642,3398054;-78,08346891;213,6;1,604415607;0,22056039;252,48;2521,107201;-260,9447704;263,32;46,70784534;-0,185825476;257,76;159,12923;-21,08895869;257,76;155,0168999;-4,583431705;223,04;6,188224802;-0,713888637
243,32;3719,208295;802,0339616;246,42;638,4906464;-42,15189648;248,56;448,5395473;66,71109125;246,42;589,3231704;-66,60584248;213,8;1,826930058;0,279541274;252,84;2452,443027;-264,6374244;263,6;42,60540857;-0,155119422;258,08;154,1416037;-20,46739697;258,08;142,8525375;-3,915998568;223,32;6,078739878;-0,75403967
243,6;3870,535628;850,3080864;246,6;576,5954869;-34,94139488;248,8;456,0024397;56,69382119;246,6;539,7394653;-56,58137179;214;2,07134023;0,350787472;253,2;2382,459034;-266,52923;263,88;38,83808226;-0,129297811;258,4;149,1394675;-19,78630459;258,4;131,5082672;-3,337758428;223,6;5,961451929;-0,78714829
243,88;4024,21985;885,2098565;246,78;519,8644626;-28,85324157;249,04;462,093549;45,66028016;246,78;493,4694202;-47,86950647;214,2;2,338382987;0,435828864;253,56;2311,376899;-266,6932141;264,16;35,38107094;-0,107618061;258,72;144,1357444;-19,05543471;258,72;120,9421874;-2,838174233;223,88;5,836962893;-0,813227197
244,16;4178,147731;905,6509057;246,96;467,9649886;-23,73503101;249,28;466,7636456;33,8119698;246,96;450,3862763;-40,33523136;214,4;2,62860106;0,536108742;253,92;2239,417723;-265,2219125;264,44;32,21115703;-0,089444372;259,04;139,1428146;-18,28425412;259,04;111,1132163;-2,407719618;224,16;5,70589226;-0,832385039
244,44;4330,148331;910,7961337;247,14;420,5746467;-19,4507018;249,52;469,9769271;21,37460911;247,14;410,35742;-33,8505325;214,6;2,942311459;0,652894091;254,28;2166,800599;-262,2243743;264,72;29,3066256;-0,074233436;259,36;134,1724784;-17,48184811;259,36;101,981221;-2,037821747;224,44;5,568872296;-0,844818729
244,72;4478,033334;900,1054137;247,32;377,382254;-15,87963055;249,76;471,7114522;8,590838356;247,32;373,2459132;-28,29544364;214,8;3,279575055;0,787172312;254,64;2093,741259;-257,8230657;265;26,64719018;-0,061521877;259,68;129,2359234;-16,65683973;259,68;93,50712845;-1,720800042;224,72;5,426543354;-0,850804465
245;4619,637293;873,3678283;247,5;338,0887267;-12,91559534;250;471,9593542;-4,287746547;247,5;338,9119136;-23,55872456;215;3,640168236;0,939537579;255;2020,450795;-252,1507559;265,28;24,21391993;-0,050915241;260;124,343699;-15,81732342;260;85,65301918;-1,449802594;225;5,279549318;-0,85068775
245,28;4752,856926;830,7259941;247,68;302,4077494;-10,4656586;250,24;470,7268297;-17,00886095;247,68;307,2139797;-19,53822334;215,2;4,023557524;1,110071526;255,36;1947,13448;-245,3474576;265,56;21,98916845;-0,042078372;260,32;119,5056951;-14,97081275;260,32;78,38220471;-1,218741821;225,28;5,128533201;-0,844872722
245,56;4875,688678;772,6887863;247,86;270,0662668;-8,449011225;250,48;468,0339078;-29,32771985;247,86;278,0102592;-16,14097402;215,4;4,428878076;1,298224474;255,72;1873,990684;-237,5574903;265,84;19,95650432;-0,034727027;260,64;114,731127;-14,12420192;260,64;71,6592897;-1,02223061;225,56;4,974132953;-0,833811111
245,84;4986,263772;700,1315517;248,04;240,8048124;-6,795812805;250,72;463,9140068;-41,01477915;248,04;251,1595589;-13,28307845;215,6;4,854916937;1,5027047;256,08;1801,209892;-228,9267211;266,12;18,10064363;-0,028620581;260,96;110,0285251;-13,28374019;260,96;65,45022005;-0,855519969;225,84;4,816977497;-0,817991093
246,12;5082,880077;614,2836212;248,22;214,3776884;-5,446055302;250,96;458,4132909;-51,86269331;248,22;226,5222972;-10,8894178;215,8;5,300101872;1,721384278;256,44;1728,973838;-219,6000305;266,4;16,40738466;-0,023555699;261,28;105,4057298;-12,45501839;261,28;59,7223178;-0,71443897;226,12;4,657683037;-0,797926321
